[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -8,          4,    4,        -10.14,          3.50,       1.48,      14.84,     51.99,          0.36
       -8,          4,    5,         -9.55,          3.50,       1.58,      15.82,     55.43,          0.36
       -8,          4,    6,         -9.24,          3.50,       1.67,      16.71,     58.53,          0.35
       -8,          4,    7,         -9.01,          3.50,       1.75,      17.53,     61.43,          0.34
       -7,          1,    1,        -14.83,          3.50,       1.00,      10.04,     35.18,          0.32
       -7,          1,    2,        -12.29,          3.50,       1.14,      11.44,     40.09,          0.39
       -7,          1,    3,        -11.43,          3.50,       1.24,      12.42,     43.50,          0.39
       -7,          1,    4,        -10.95,          3.50,       1.33,      13.25,     46.42,          0.37
       -7,          1,    5,        -10.65,          3.50,       1.41,      14.05,     49.22,          0.36
       -7,          1,    6,        -10.41,          3.50,       1.48,      14.85,     52.04,          0.34
       -7,          1,    7,        -10.21,          3.50,       1.56,      15.57,     54.56,          0.32
       -7,          2,    1,        -14.19,          3.50,       1.03,      10.30,     36.08,          0.34
       -7,          2,    2,        -11.79,          3.50,       1.17,      11.76,     41.23,          0.41
       -7,          2,    3,        -10.90,          3.50,       1.28,      12.81,     44.88,          0.41
       -7,          2,    4,        -10.64,          3.50,       1.37,      13.73,     48.11,          0.37
       -7,          2,    5,        -10.00,          3.50,       1.47,      14.68,     51.44,          0.38
       -7,          2,    6,         -9.72,          3.50,       1.55,      15.46,     54.16,          0.36
       -7,          2,    7,         -9.46,          3.50,       1.63,      16.32,     57.17,          0.35
       -7,          3,    1,        -13.85,          3.50,       1.06,      10.57,     37.06,          0.34
       -7,          3,    2,        -11.18,          3.50,       1.23,      12.25,     42.92,          0.42
       -7,          3,    3,        -10.18,          3.50,       1.35,      13.49,     47.26,          0.43
       -7,          3,    4,         -9.56,          3.50,       1.46,      14.59,     51.13,          0.42
       -7,          3,    5,         -9.11,          3.50,       1.56,      15.62,     54.75,          0.41
       -7,          3,    6,         -8.78,          3.50,       1.65,      16.53,     57.90,          0.40
       -7,          3,    7,         -8.50,          3.50,       1.74,      17.38,     60.90,          0.39
       -7,          4,    1,        -13.15,          3.50,       1.09,      10.96,     38.38,          0.36
       -7,          4,    2,        -10.63,          3.50,       1.28,      12.87,     45.10,          0.43
       -7,          4,    3,         -9.55,          3.50,       1.42,      14.27,     49.99,          0.44
       -7,          4,    4,         -8.90,          3.50,       1.55,      15.48,     54.25,          0.44
       -7,          4,    5,         -8.48,          3.50,       1.65,      16.51,     57.85,          0.43
       -7,          4,    6,         -8.17,          3.50,       1.74,      17.42,     61.05,          0.42
       -7,          4,    7,         -8.02,          3.50,       1.83,      18.32,     64.18,          0.40
       -6,          1,    1,        -13.84,          3.50,       1.03,      10.32,     36.16,          0.37
       -6,          1,    2,        -11.51,          3.50,       1.18,      11.80,     41.34,          0.43
       -6,          1,    3,        -10.47,          3.50,       1.28,      12.81,     44.90,          0.45
       -6,          1,    4,        -10.00,          3.50,       1.37,      13.65,     47.82,          0.44
       -6,          1,    5,         -9.71,          3.50,       1.45,      14.49,     50.78,          0.42
       -6,          1,    6,         -9.47,          3.50,       1.53,      15.26,     53.47,          0.40
       -6,          1,    7,         -9.28,          3.50,       1.61,      16.03,     56.18,          0.38
       -6,          2,    1,        -13.21,          3.50,       1.06,      10.56,     37.01,          0.40
       -6,          2,    2,        -10.81,          3.50,       1.22,      12.17,     42.65,          0.47
       -6,          2,    3,         -9.94,          3.50,       1.33,      13.27,     46.50,          0.47
       -6,          2,    4,         -9.69,          3.50,       1.42,      14.20,     49.74,          0.43
       -6,          2,    5,         -9.29,          3.50,       1.52,      15.16,     53.10,          0.42
       -6,          2,    6,         -8.96,          3.50,       1.60,      15.99,     56.02,          0.41
       -6,          2,    7,         -8.54,          3.50,       1.68,      16.81,     58.88,          0.41
       -6,          3,    1,        -12.74,          3.50,       1.09,      10.95,     38.39,          0.39
       -6,          3,    2,        -10.20,          3.50,       1.27,      12.72,     44.57,          0.48
       -6,          3,    3,         -9.21,          3.50,       1.40,      14.00,     49.05,          0.50
       -6,          3,    4,         -8.61,          3.50,       1.52,      15.16,     53.11,          0.49
       -6,          3,    5,         -8.16,          3.50,       1.62,      16.24,     56.91,          0.48
       -6,          3,    6,         -7.83,          3.50,       1.71,      17.12,     59.98,          0.47
       -6,          3,    7,         -7.56,          3.50,       1.81,      18.09,     63.37,          0.45
       -6,          4,    1,        -12.16,          3.50,       1.14,      11.37,     39.82,          0.41
       -6,          4,    2,         -9.63,          3.50,       1.34,      13.39,     46.92,          0.49
       -6,          4,    3,         -8.59,          3.50,       1.49,      14.91,     52.24,          0.51
       -6,          4,    4,         -7.93,          3.50,       1.61,      16.15,     56.58,          0.51
       -6,          4,    5,         -7.51,          3.50,       1.72,      17.21,     60.29,          0.50
       -6,          4,    6,         -7.21,          3.50,       1.82,      18.20,     63.76,          0.49
       -6,          4,    7,         -6.98,          3.50,       1.91,      19.10,     66.93,          0.48
       -5,          1,    1,        -12.19,          3.50,       1.08,      10.85,     38.01,          0.47
       -5,          1,    2,         -9.65,          3.50,       1.25,      12.50,     43.79,          0.58
       -5,          1,    3,         -8.82,          3.50,       1.36,      13.61,     47.69,          0.58
       -5,          1,    4,         -8.38,          3.50,       1.45,      14.49,     50.77,          0.56
       -5,          1,    5,         -8.31,          3.50,       1.53,      15.34,     53.75,          0.51
       -5,          1,    6,         -7.90,          3.50,       1.61,      16.12,     56.48,          0.52
       -5,          1,    7,         -7.69,          3.50,       1.69,      16.86,     59.09,          0.50
       -5,          2,    1,        -11.54,          3.50,       1.12,      11.26,     39.44,          0.48
       -5,          2,    2,         -9.14,          3.50,       1.30,      12.97,     45.46,          0.59
       -5,          2,    3,         -8.27,          3.50,       1.41,      14.15,     49.57,          0.60
       -5,          2,    4,         -7.79,          3.50,       1.52,      15.14,     53.03,          0.59
       -5,          2,    5,         -7.43,          3.50,       1.61,      16.12,     56.48,          0.57
       -5,          2,    6,         -7.16,          3.50,       1.70,      16.97,     59.45,          0.56
       -5,          2,    7,         -6.92,          3.50,       1.79,      17.88,     62.64,          0.54
       -5,          3,    1,        -10.97,          3.50,       1.16,      11.64,     40.77,          0.50
       -5,          3,    2,         -8.53,          3.50,       1.36,      13.63,     47.77,          0.61
       -5,          3,    3,         -7.54,          3.50,       1.51,      15.05,     52.76,          0.63
       -5,          3,    4,         -6.95,          3.50,       1.63,      16.29,     57.08,          0.63
       -5,          3,    5,         -6.52,          3.50,       1.74,      17.35,     60.79,          0.62
       -5,          3,    6,         -6.49,          3.50,       1.84,      18.43,     64.57,          0.57
       -5,          3,    7,         -5.94,          3.50,       1.94,      19.36,     67.84,          0.59
       -5,          4,    1,        -10.49,          3.50,       1.21,      12.11,     42.43,          0.51
       -5,          4,    2,         -7.95,          3.50,       1.44,      14.45,     50.63,          0.62
       -5,          4,    3,         -6.89,          3.50,       1.61,      16.13,     56.54,          0.64
       -5,          4,    4,         -6.26,          3.50,       1.74,      17.44,     61.10,          0.65
       -5,          4,    5,         -6.08,          3.50,       1.87,      18.64,     65.32,          0.61
       -5,          4,    6,         -5.56,          3.50,       1.97,      19.67,     68.90,          0.63
       -5,          4,    7,         -5.34,          3.50,       2.06,      20.55,     72.01,          0.62
       -4,          1,    1,        -11.48,          3.50,       1.11,      11.12,     38.97,          0.51
       -4,          1,    2,         -8.94,          3.50,       1.29,      12.88,     45.13,          0.63
       -4,          1,    3,         -8.11,          3.50,       1.40,      13.96,     48.93,          0.64
       -4,          1,    4,         -7.67,          3.50,       1.49,      14.89,     52.17,          0.63
       -4,          1,    5,         -7.40,          3.50,       1.58,      15.74,     55.16,          0.60
       -4,          1,    6,         -7.18,          3.50,       1.66,      16.55,     57.97,          0.58
       -4,          1,    7,         -7.33,          3.50,       1.73,      17.32,     60.68,          0.52
       -4,          2,    1,        -10.82,          3.50,       1.15,      11.56,     40.51,          0.53
       -4,          2,    2,         -8.42,          3.50,       1.33,      13.34,     46.74,          0.66
       -4,          2,    3,         -7.56,          3.50,       1.46,      14.59,     51.10,          0.67
       -4,          2,    4,         -7.07,          3.50,       1.56,      15.56,     54.53,          0.66
       -4,          2,    5,         -6.71,          3.50,       1.66,      16.60,     58.17,          0.64
       -4,          2,    6,         -6.45,          3.50,       1.75,      17.45,     61.14,          0.62
       -4,          2,    7,         -6.22,          3.50,       1.84,      18.38,     64.40,          0.60
       -4,          3,    1,        -10.26,          3.50,       1.20,      11.97,     41.96,          0.55
       -4,          3,    2,         -7.86,          3.50,       1.41,      14.06,     49.26,          0.67
       -4,          3,    3,         -6.81,          3.50,       1.56,      15.58,     54.60,          0.70
       -4,          3,    4,         -6.23,          3.50,       1.68,      16.82,     58.93,          0.70
       -4,          3,    5,         -5.79,          3.50,       1.80,      18.03,     63.14,          0.69
       -4,          3,    6,         -5.48,          3.50,       1.90,      19.02,     66.64,          0.68
       -4,          3,    7,         -5.46,          3.50,       2.00,      20.01,     70.12,          0.63
       -4,          4,    1,         -9.76,          3.50,       1.25,      12.46,     43.66,          0.56
       -4,          4,    2,         -7.22,          3.50,       1.50,      14.99,     52.52,          0.68
       -4,          4,    3,         -6.17,          3.50,       1.67,      16.72,     58.58,          0.71
       -4,          4,    4,         -5.53,          3.50,       1.81,      18.14,     63.55,          0.72
       -4,          4,    5,         -5.13,          3.50,       1.93,      19.34,     67.75,          0.71
       -4,          4,    6,         -4.84,          3.50,       2.04,      20.35,     71.30,          0.71
       -4,          4,    7,         -4.62,          3.50,       2.13,      21.36,     74.83,          0.69
       -3,          1,    1,        -10.82,          3.50,       1.14,      11.41,     39.99,          0.56
       -3,          1,    2,         -8.27,          3.50,       1.32,      13.23,     46.33,          0.70
       -3,          1,    3,         -7.45,          3.50,       1.44,      14.39,     50.44,          0.71
       -3,          1,    4,         -7.01,          3.50,       1.53,      15.29,     53.58,          0.70
       -3,          1,    5,         -6.74,          3.50,       1.62,      16.17,     56.66,          0.67
       -3,          1,    6,         -6.53,          3.50,       1.70,      16.95,     59.38,          0.65
       -3,          1,    7,         -6.35,          3.50,       1.78,      17.77,     62.28,          0.62
       -3,          2,    1,        -10.17,          3.50,       1.18,      11.79,     41.32,          0.59
       -3,          2,    2,         -7.75,          3.50,       1.37,      13.74,     48.16,          0.72
       -3,          2,    3,         -7.06,          3.50,       1.50,      15.02,     52.62,          0.71
       -3,          2,    4,         -6.41,          3.50,       1.61,      16.06,     56.27,          0.73
       -3,          2,    5,         -6.05,          3.50,       1.70,      17.03,     59.69,          0.71
       -3,          2,    6,         -5.80,          3.50,       1.80,      18.00,     63.08,          0.69
       -3,          2,    7,         -5.57,          3.50,       1.89,      18.91,     66.27,          0.67
       -3,          3,    1,         -9.58,          3.50,       1.23,      12.28,     43.02,          0.61
       -3,          3,    2,         -7.13,          3.50,       1.45,      14.54,     50.94,          0.75
       -3,          3,    3,         -6.15,          3.50,       1.61,      16.10,     56.41,          0.77
       -3,          3,    4,         -5.56,          3.50,       1.73,      17.34,     60.77,          0.78
       -3,          3,    5,         -5.13,          3.50,       1.86,      18.61,     65.19,          0.76
       -3,          3,    6,         -4.82,          3.50,       1.97,      19.66,     68.88,          0.75
       -3,          3,    7,         -4.57,          3.50,       2.06,      20.62,     72.24,          0.74
       -3,          4,    1,         -9.10,          3.50,       1.29,      12.87,     45.10,          0.61
       -3,          4,    2,         -6.55,          3.50,       1.55,      15.50,     54.29,          0.75
       -3,          4,    3,         -5.50,          3.50,       1.73,      17.30,     60.62,          0.79
       -3,          4,    4,         -4.86,          3.50,       1.88,      18.81,     65.91,          0.80
       -3,          4,    5,         -4.46,          3.50,       2.01,      20.05,     70.23,          0.79
       -3,          4,    6,         -4.17,          3.50,       2.11,      21.10,     73.93,          0.78
       -3,          4,    7,         -3.96,          3.50,       2.21,      22.06,     77.29,          0.77
       -2,          1,    1,         -9.65,          3.50,       1.19,      11.91,     41.74,          0.65
       -2,          1,    2,         -7.37,          3.50,       1.39,      13.91,     48.73,          0.77
       -2,          1,    3,         -6.50,          3.50,       1.51,      15.14,     53.08,          0.80
       -2,          1,    4,         -5.82,          3.50,       1.61,      16.13,     56.51,          0.83
       -2,          1,    5,         -5.56,          3.50,       1.70,      17.01,     59.58,          0.80
       -2,          1,    6,         -5.62,          3.50,       1.78,      17.82,     62.42,          0.73
       -2,          1,    7,         -5.19,          3.50,       1.87,      18.66,     65.40,          0.75
       -2,          2,    1,         -8.99,          3.50,       1.24,      12.37,     43.34,          0.69
       -2,          2,    2,         -6.56,          3.50,       1.45,      14.54,     50.96,          0.85
       -2,          2,    3,         -5.69,          3.50,       1.59,      15.85,     55.54,          0.88
       -2,          2,    4,         -5.42,          3.50,       1.70,      16.94,     59.36,          0.83
       -2,          2,    5,         -4.87,          3.50,       1.81,      18.04,     63.22,          0.85
       -2,          2,    6,         -4.61,          3.50,       1.90,      19.01,     66.62,          0.83
       -2,          2,    7,         -4.39,          3.50,       2.00,      19.96,     69.91,          0.81
       -2,          3,    1,         -8.41,          3.50,       1.30,      12.97,     45.45,          0.70
       -2,          3,    2,         -5.93,          3.50,       1.54,      15.43,     54.05,          0.88
       -2,          3,    3,         -5.16,          3.50,       1.71,      17.08,     59.86,          0.87
       -2,          3,    4,         -4.37,          3.50,       1.85,      18.50,     64.82,          0.92
       -2,          3,    5,         -3.94,          3.50,       1.98,      19.79,     69.35,          0.91
       -2,          3,    6,         -3.64,          3.50,       2.08,      20.86,     73.07,          0.90
       -2,          3,    7,         -3.39,          3.50,       2.19,      21.91,     76.74,          0.88
       -2,          4,    1,         -7.92,          3.50,       1.36,      13.60,     47.65,          0.71
       -2,          4,    2,         -5.35,          3.50,       1.65,      16.50,     57.80,          0.89
       -2,          4,    3,         -4.29,          3.50,       1.85,      18.52,     64.87,          0.93
       -2,          4,    4,         -3.66,          3.50,       2.01,      20.10,     70.42,          0.94
       -2,          4,    5,         -3.27,          3.50,       2.14,      21.42,     75.04,          0.94
       -2,          4,    6,         -2.98,          3.50,       2.25,      22.57,     79.05,          0.93
       -2,          4,    7,         -2.77,          3.50,       2.36,      23.55,     82.51,          0.92
       -1,          1,    1,         -8.68,          3.50,       1.24,      12.40,     43.45,          0.74
       -1,          1,    2,         -6.08,          3.50,       1.46,      14.63,     51.28,          0.94
       -1,          1,    3,         -5.24,          3.50,       1.59,      15.91,     55.74,          0.97
       -1,          1,    4,         -4.82,          3.50,       1.69,      16.85,     59.02,          0.97
       -1,          1,    5,         -4.56,          3.50,       1.78,      17.77,     62.25,          0.94
       -1,          1,    6,         -4.36,          3.50,       1.86,      18.63,     65.27,          0.91
       -1,          1,    7,         -4.19,          3.50,       1.95,      19.49,     68.29,          0.88
       -1,          2,    1,         -8.00,          3.50,       1.30,      12.97,     45.45,          0.77
       -1,          2,    2,         -5.54,          3.50,       1.53,      15.27,     53.52,          0.98
       -1,          2,    3,         -4.67,          3.50,       1.67,      16.68,     58.44,          1.02
       -1,          2,    4,         -4.20,          3.50,       1.78,      17.84,     62.49,          1.01
       -1,          2,    5,         -4.00,          3.50,       1.90,      18.97,     66.48,          0.96
       -1,          2,    6,         -3.81,          3.50,       2.00,      19.97,     69.97,          0.92
       -1,          2,    7,         -3.39,          3.50,       2.09,      20.87,     73.11,          0.95
       -1,          3,    1,         -7.41,          3.50,       1.36,      13.57,     47.56,          0.80
       -1,          3,    2,         -4.91,          3.50,       1.63,      16.28,     57.04,          1.00
       -1,          3,    3,         -3.93,          3.50,       1.81,      18.09,     63.39,          1.05
       -1,          3,    4,         -3.35,          3.50,       1.96,      19.54,     68.44,          1.06
       -1,          3,    5,         -2.93,          3.50,       2.09,      20.84,     73.00,          1.06
       -1,          3,    6,         -2.90,          3.50,       2.20,      22.05,     77.26,          0.98
       -1,          3,    7,         -2.67,          3.50,       2.32,      23.16,     81.10,          0.96
       -1,          4,    1,         -6.91,          3.50,       1.43,      14.30,     50.11,          0.81
       -1,          4,    2,         -4.33,          3.50,       1.74,      17.45,     61.12,          1.02
       -1,          4,    3,         -3.27,          3.50,       1.97,      19.67,     68.92,          1.07
       -1,          4,    4,         -2.78,          3.50,       2.13,      21.35,     74.81,          1.06
       -1,          4,    5,         -2.27,          3.50,       2.27,      22.72,     79.57,          1.08
       -1,          4,    6,         -1.95,          3.50,       2.39,      23.92,     83.81,          1.08
       -1,          4,    7,         -1.75,          3.50,       2.50,      25.05,     87.71,          1.06
        0,          1,    1,         -7.78,          3.50,       1.29,      12.94,     45.34,          0.82
        0,          1,    2,         -5.15,          3.50,       1.53,      15.31,     53.66,          1.06
        0,          1,    3,         -4.31,          3.50,       1.66,      16.63,     58.29,          1.11
        0,          1,    4,         -4.11,          3.50,       1.76,      17.64,     61.79,          1.05
        0,          1,    5,         -3.63,          3.50,       1.86,      18.62,     65.25,          1.08
        0,          1,    6,         -3.44,          3.50,       1.95,      19.50,     68.31,          1.04
        0,          1,    7,         -3.28,          3.50,       2.03,      20.30,     71.12,          1.02
        0,          2,    1,         -7.33,          3.50,       1.35,      13.52,     47.38,          0.82
        0,          2,    2,         -4.61,          3.50,       1.60,      16.03,     56.18,          1.11
        0,          2,    3,         -3.74,          3.50,       1.75,      17.55,     61.49,          1.16
        0,          2,    4,         -3.28,          3.50,       1.88,      18.73,     65.64,          1.15
        0,          2,    5,         -2.93,          3.50,       1.99,      19.93,     69.82,          1.13
        0,          2,    6,         -2.69,          3.50,       2.09,      20.88,     73.12,          1.12
        0,          2,    7,         -2.47,          3.50,       2.19,      21.90,     76.71,          1.09
        0,          3,    1,         -6.53,          3.50,       1.42,      14.22,     49.83,          0.89
        0,          3,    2,         -3.98,          3.50,       1.71,      17.11,     59.95,          1.14
        0,          3,    3,         -3.00,          3.50,       1.90,      19.09,     66.89,          1.20
        0,          3,    4,         -2.42,          3.50,       2.06,      20.57,     72.06,          1.22
        0,          3,    5,         -2.00,          3.50,       2.20,      22.01,     77.13,          1.21
        0,          3,    6,         -1.70,          3.50,       2.32,      23.24,     81.42,          1.20
        0,          3,    7,         -1.46,          3.50,       2.44,      24.39,     85.43,          1.18
        0,          4,    1,         -6.02,          3.50,       1.50,      15.03,     52.65,          0.90
        0,          4,    2,         -3.41,          3.50,       1.85,      18.48,     64.73,          1.15
        0,          4,    3,         -2.34,          3.50,       2.08,      20.79,     72.82,          1.22
        0,          4,    4,         -1.70,          3.50,       2.26,      22.58,     79.09,          1.25
        0,          4,    5,         -1.33,          3.50,       2.40,      24.05,     84.25,          1.24
        0,          4,    6,         -1.02,          3.50,       2.54,      25.36,     88.83,          1.24
        0,          4,    7,         -0.82,          3.50,       2.65,      26.49,     92.78,          1.22
        1,          1,    1,         -7.00,          3.50,       1.34,      13.39,     46.92,          0.91
        1,          1,    2,         -4.32,          3.50,       1.60,      16.00,     56.06,          1.19
        1,          1,    3,         -3.48,          3.50,       1.74,      17.36,     60.82,          1.25
        1,          1,    4,         -3.06,          3.50,       1.85,      18.45,     64.65,          1.25
        1,          1,    5,         -2.81,          3.50,       1.94,      19.43,     68.08,          1.22
        1,          1,    6,         -2.62,          3.50,       2.03,      20.29,     71.07,          1.19
        1,          1,    7,         -2.68,          3.50,       2.12,      21.18,     74.19,          1.10
        1,          2,    1,         -6.31,          3.50,       1.40,      14.04,     49.20,          0.97
        1,          2,    2,         -3.78,          3.50,       1.68,      16.77,     58.75,          1.24
        1,          2,    3,         -3.23,          3.50,       1.84,      18.41,     64.51,          1.20
        1,          2,    4,         -2.44,          3.50,       1.97,      19.67,     68.90,          1.30
        1,          2,    5,         -2.10,          3.50,       2.08,      20.81,     72.89,          1.29
        1,          2,    6,         -1.86,          3.50,       2.19,      21.88,     76.65,          1.26
        1,          2,    7,         -1.64,          3.50,       2.29,      22.93,     80.31,          1.24
        1,          3,    1,         -5.71,          3.50,       1.49,      14.85,     52.06,          0.99
        1,          3,    2,         -3.28,          3.50,       1.80,      18.00,     63.07,          1.23
        1,          3,    3,         -2.31,          3.50,       2.01,      20.08,     70.35,          1.29
        1,          3,    4,         -1.59,          3.50,       2.16,      21.64,     75.82,          1.37
        1,          3,    5,         -1.19,          3.50,       2.31,      23.16,     81.13,          1.35
        1,          3,    6,         -0.98,          3.50,       2.44,      24.44,     85.58,          1.32
        1,          3,    7,         -0.62,          3.50,       2.56,      25.64,     89.80,          1.34
        1,          4,    1,         -5.21,          3.50,       1.57,      15.70,     55.03,          1.00
        1,          4,    2,         -2.57,          3.50,       1.94,      19.43,     68.07,          1.28
        1,          4,    3,         -1.50,          3.50,       2.19,      21.94,     76.84,          1.36
        1,          4,    4,         -0.87,          3.50,       2.38,      23.81,     83.41,          1.40
        1,          4,    5,         -0.49,          3.50,       2.54,      25.41,     89.02,          1.39
        1,          4,    6,         -0.18,          3.50,       2.68,      26.78,     93.81,          1.39
        1,          4,    7,          0.02,          3.50,       2.79,      27.92,     97.78,          1.38
        2,          1,    1,         -5.96,          3.50,       1.41,      14.07,     49.30,          1.04
        2,          1,    2,         -3.23,          3.50,       1.70,      16.95,     59.38,          1.38
        2,          1,    3,         -2.37,          3.50,       1.85,      18.53,     64.91,          1.45
        2,          1,    4,         -1.95,          3.50,       1.96,      19.65,     68.82,          1.46
        2,          1,    5,         -1.76,          3.50,       2.06,      20.57,     72.06,          1.42
        2,          1,    6,         -1.51,          3.50,       2.15,      21.50,     75.33,          1.41
        2,          1,    7,         -1.35,          3.50,       2.24,      22.41,     78.49,          1.37
        2,          2,    1,         -5.53,          3.50,       1.49,      14.88,     52.16,          1.03
        2,          2,    2,         -2.68,          3.50,       1.79,      17.92,     62.79,          1.43
        2,          2,    3,         -1.79,          3.50,       1.96,      19.66,     68.88,          1.51
        2,          2,    4,         -1.33,          3.50,       2.09,      20.89,     73.20,          1.53
        2,          2,    5,         -0.99,          3.50,       2.22,      22.16,     77.64,          1.51
        2,          2,    6,         -0.75,          3.50,       2.33,      23.27,     81.52,          1.49
        2,          2,    7,         -0.54,          3.50,       2.44,      24.37,     85.37,          1.46
        2,          3,    1,         -4.66,          3.50,       1.57,      15.74,     55.16,          1.13
        2,          3,    2,         -2.05,          3.50,       1.93,      19.25,     67.42,          1.47
        2,          3,    3,         -1.05,          3.50,       2.14,      21.46,     75.17,          1.56
        2,          3,    4,         -0.48,          3.50,       2.32,      23.18,     81.22,          1.59
        2,          3,    5,         -0.06,          3.50,       2.48,      24.81,     86.92,          1.59
        2,          3,    6,          0.24,          3.50,       2.61,      26.12,     91.49,          1.59
        2,          3,    7,          0.48,          3.50,       2.74,      27.42,     96.04,          1.57
        2,          4,    1,         -4.16,          3.50,       1.67,      16.70,     58.51,          1.14
        2,          4,    2,         -1.47,          3.50,       2.09,      20.82,     72.96,          1.48
        2,          4,    3,         -0.60,          3.50,       2.36,      23.58,     82.58,          1.51
        2,          4,    4,          0.25,          3.50,       2.57,      25.68,     89.95,          1.63
        2,          4,    5,          0.65,          3.50,       2.73,      27.36,     95.81,          1.64
        2,          4,    6,          0.94,          3.50,       2.88,      28.81,    100.88,          1.63
