[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -7,          1,    1,        -14.71,          3.50,       1.01,      10.06,     35.23,          0.33
       -7,          1,    2,        -12.18,          3.50,       1.15,      11.46,     40.14,          0.40
       -7,          1,    3,        -11.33,          3.50,       1.24,      12.40,     43.45,          0.40
       -7,          1,    4,        -10.85,          3.50,       1.33,      13.27,     46.48,          0.38
       -7,          1,    5,        -10.55,          3.50,       1.41,      14.05,     49.22,          0.36
       -7,          1,    6,        -10.31,          3.50,       1.49,      14.85,     52.03,          0.34
       -7,          1,    7,        -10.10,          3.50,       1.56,      15.57,     54.57,          0.33
       -7,          2,    1,        -14.26,          3.50,       1.03,      10.30,     36.10,          0.33
       -7,          2,    2,        -11.69,          3.50,       1.18,      11.75,     41.17,          0.41
       -7,          2,    3,        -10.81,          3.50,       1.28,      12.83,     44.96,          0.41
       -7,          2,    4,        -10.30,          3.50,       1.37,      13.75,     48.19,          0.40
       -7,          2,    5,         -9.91,          3.50,       1.47,      14.69,     51.44,          0.38
       -7,          2,    6,         -9.80,          3.50,       1.55,      15.47,     54.20,          0.36
       -7,          2,    7,         -9.37,          3.50,       1.63,      16.29,     57.09,          0.36
       -7,          3,    1,        -13.51,          3.50,       1.06,      10.56,     37.00,          0.37
       -7,          3,    2,        -11.09,          3.50,       1.22,      12.24,     42.88,          0.43
       -7,          3,    3,        -10.09,          3.50,       1.35,      13.49,     47.27,          0.44
       -7,          3,    4,         -9.47,          3.50,       1.46,      14.58,     51.08,          0.43
       -7,          3,    5,         -9.02,          3.50,       1.56,      15.61,     54.67,          0.42
       -7,          3,    6,         -8.69,          3.50,       1.65,      16.52,     57.88,          0.41
       -7,          3,    7,         -8.41,          3.50,       1.74,      17.38,     60.88,          0.40
       -7,          4,    1,        -13.26,          3.50,       1.09,      10.95,     38.37,          0.35
       -7,          4,    2,        -10.52,          3.50,       1.29,      12.86,     45.08,          0.44
       -7,          4,    3,         -9.45,          3.50,       1.43,      14.28,     50.03,          0.45
       -7,          4,    4,         -8.79,          3.50,       1.55,      15.46,     54.18,          0.45
       -7,          4,    5,         -8.38,          3.50,       1.65,      16.51,     57.85,          0.44
       -7,          4,    6,         -8.21,          3.50,       1.74,      17.41,     61.00,          0.42
       -7,          4,    7,         -7.85,          3.50,       1.83,      18.34,     64.24,          0.42
       -6,          1,    1,        -13.98,          3.50,       1.03,      10.32,     36.15,          0.36
       -6,          1,    2,        -11.22,          3.50,       1.18,      11.81,     41.38,          0.46
       -6,          1,    3,        -10.38,          3.50,       1.28,      12.80,     44.86,          0.46
       -6,          1,    4,         -9.91,          3.50,       1.37,      13.65,     47.82,          0.45
       -6,          1,    5,         -9.76,          3.50,       1.45,      14.48,     50.73,          0.41
       -6,          1,    6,         -9.39,          3.50,       1.53,      15.25,     53.45,          0.40
       -6,          1,    7,         -9.22,          3.50,       1.60,      16.00,     56.07,          0.39
       -6,          2,    1,        -13.10,          3.50,       1.06,      10.57,     37.05,          0.40
       -6,          2,    2,        -10.72,          3.50,       1.22,      12.12,     42.47,          0.48
       -6,          2,    3,         -9.84,          3.50,       1.32,      13.26,     46.45,          0.48
       -6,          2,    4,         -9.34,          3.50,       1.42,      14.16,     49.63,          0.47
       -6,          2,    5,         -8.96,          3.50,       1.51,      15.13,     53.01,          0.45
       -6,          2,    6,         -8.74,          3.50,       1.60,      16.00,     56.03,          0.43
       -6,          2,    7,         -8.44,          3.50,       1.68,      16.80,     58.85,          0.42
       -6,          3,    1,        -12.53,          3.50,       1.09,      10.93,     38.29,          0.42
       -6,          3,    2,        -10.11,          3.50,       1.27,      12.72,     44.56,          0.50
       -6,          3,    3,         -9.12,          3.50,       1.40,      14.00,     49.04,          0.51
       -6,          3,    4,         -8.51,          3.50,       1.52,      15.14,     53.06,          0.50
       -6,          3,    5,         -8.06,          3.50,       1.62,      16.22,     56.82,          0.49
       -6,          3,    6,         -7.74,          3.50,       1.71,      17.11,     59.95,          0.48
       -6,          3,    7,         -7.47,          3.50,       1.81,      18.10,     63.40,          0.47
       -6,          4,    1,        -12.06,          3.50,       1.14,      11.36,     39.82,          0.41
       -6,          4,    2,         -9.53,          3.50,       1.34,      13.39,     46.90,          0.50
       -6,          4,    3,         -8.78,          3.50,       1.49,      14.91,     52.25,          0.48
       -6,          4,    4,         -7.83,          3.50,       1.62,      16.15,     56.58,          0.52
       -6,          4,    5,         -7.42,          3.50,       1.72,      17.22,     60.33,          0.51
       -6,          4,    6,         -7.11,          3.50,       1.82,      18.21,     63.81,          0.50
       -6,          4,    7,         -6.89,          3.50,       1.91,      19.08,     66.84,          0.49
       -5,          1,    1,        -12.08,          3.50,       1.08,      10.86,     38.05,          0.47
       -5,          1,    2,         -9.56,          3.50,       1.25,      12.53,     43.88,          0.59
       -5,          1,    3,         -8.73,          3.50,       1.36,      13.58,     47.59,          0.59
       -5,          1,    4,         -8.28,          3.50,       1.45,      14.51,     50.85,          0.57
       -5,          1,    5,         -8.00,          3.50,       1.53,      15.32,     53.66,          0.55
       -5,          1,    6,         -7.79,          3.50,       1.61,      16.14,     56.54,          0.53
       -5,          1,    7,         -7.64,          3.50,       1.69,      16.86,     59.07,          0.51
       -5,          2,    1,        -11.44,          3.50,       1.12,      11.25,     39.43,          0.49
       -5,          2,    2,         -9.04,          3.50,       1.30,      12.98,     45.47,          0.60
       -5,          2,    3,         -8.19,          3.50,       1.41,      14.11,     49.43,          0.62
       -5,          2,    4,         -8.01,          3.50,       1.51,      15.15,     53.07,          0.56
       -5,          2,    5,         -7.33,          3.50,       1.61,      16.12,     56.47,          0.58
       -5,          2,    6,         -7.07,          3.50,       1.70,      16.98,     59.49,          0.57
       -5,          2,    7,         -6.83,          3.50,       1.79,      17.86,     62.58,          0.55
       -5,          3,    1,        -10.86,          3.50,       1.16,      11.62,     40.71,          0.52
       -5,          3,    2,         -8.43,          3.50,       1.36,      13.61,     47.70,          0.63
       -5,          3,    3,         -7.72,          3.50,       1.51,      15.09,     52.87,          0.60
       -5,          3,    4,         -6.85,          3.50,       1.63,      16.28,     57.05,          0.64
       -5,          3,    5,         -6.71,          3.50,       1.74,      17.38,     60.88,          0.59
       -5,          3,    6,         -6.30,          3.50,       1.84,      18.42,     64.51,          0.59
       -5,          3,    7,         -5.85,          3.50,       1.94,      19.34,     67.76,          0.61
       -5,          4,    1,        -10.39,          3.50,       1.21,      12.13,     42.51,          0.52
       -5,          4,    2,         -7.85,          3.50,       1.45,      14.46,     50.66,          0.63
       -5,          4,    3,         -6.80,          3.50,       1.61,      16.14,     56.54,          0.66
       -5,          4,    4,         -6.16,          3.50,       1.74,      17.46,     61.17,          0.67
       -5,          4,    5,         -5.76,          3.50,       1.86,      18.62,     65.23,          0.66
       -5,          4,    6,         -5.46,          3.50,       1.97,      19.69,     68.98,          0.64
       -5,          4,    7,         -5.44,          3.50,       2.06,      20.56,     72.00,          0.61
       -4,          1,    1,        -11.37,          3.50,       1.11,      11.15,     39.05,          0.52
       -4,          1,    2,         -8.84,          3.50,       1.29,      12.88,     45.13,          0.65
       -4,          1,    3,         -8.01,          3.50,       1.40,      13.97,     48.94,          0.66
       -4,          1,    4,         -7.57,          3.50,       1.49,      14.90,     52.21,          0.64
       -4,          1,    5,         -7.30,          3.50,       1.57,      15.74,     55.16,          0.62
       -4,          1,    6,         -7.10,          3.50,       1.65,      16.54,     57.93,          0.59
       -4,          1,    7,         -6.90,          3.50,       1.73,      17.30,     60.60,          0.57
       -4,          2,    1,        -10.91,          3.50,       1.15,      11.54,     40.41,          0.52
       -4,          2,    2,         -8.32,          3.50,       1.33,      13.33,     46.70,          0.68
       -4,          2,    3,         -7.46,          3.50,       1.46,      14.58,     51.07,          0.69
       -4,          2,    4,         -6.98,          3.50,       1.56,      15.59,     54.62,          0.68
       -4,          2,    5,         -6.62,          3.50,       1.66,      16.60,     58.15,          0.66
       -4,          2,    6,         -6.36,          3.50,       1.75,      17.46,     61.16,          0.64
       -4,          2,    7,         -6.13,          3.50,       1.84,      18.37,     64.38,          0.62
       -4,          3,    1,        -10.14,          3.50,       1.20,      11.97,     41.93,          0.57
       -4,          3,    2,         -7.97,          3.50,       1.41,      14.03,     49.16,          0.66
       -4,          3,    3,         -6.72,          3.50,       1.56,      15.57,     54.55,          0.72
       -4,          3,    4,         -6.34,          3.50,       1.68,      16.79,     58.82,          0.68
       -4,          3,    5,         -5.70,          3.50,       1.80,      18.00,     63.05,          0.70
       -4,          3,    6,         -5.39,          3.50,       1.90,      19.02,     66.63,          0.69
       -4,          3,    7,         -5.13,          3.50,       2.00,      20.03,     70.14,          0.68
       -4,          4,    1,         -9.65,          3.50,       1.25,      12.46,     43.68,          0.57
       -4,          4,    2,         -7.12,          3.50,       1.50,      14.96,     52.41,          0.70
       -4,          4,    3,         -6.27,          3.50,       1.67,      16.72,     58.56,          0.70
       -4,          4,    4,         -5.44,          3.50,       1.82,      18.15,     63.58,          0.74
       -4,          4,    5,         -5.03,          3.50,       1.93,      19.33,     67.73,          0.73
       -4,          4,    6,         -4.74,          3.50,       2.03,      20.35,     71.29,          0.72
       -4,          4,    7,         -4.53,          3.50,       2.14,      21.34,     74.75,          0.71
       -3,          1,    1,        -10.72,          3.50,       1.14,      11.38,     39.87,          0.57
       -3,          1,    2,         -8.50,          3.50,       1.33,      13.25,     46.42,          0.66
       -3,          1,    3,         -7.34,          3.50,       1.44,      14.38,     50.40,          0.73
       -3,          1,    4,         -6.91,          3.50,       1.53,      15.29,     53.59,          0.71
       -3,          1,    5,         -6.64,          3.50,       1.62,      16.17,     56.67,          0.68
       -3,          1,    6,         -6.44,          3.50,       1.69,      16.94,     59.35,          0.66
       -3,          1,    7,         -6.26,          3.50,       1.78,      17.77,     62.27,          0.63
       -3,          2,    1,        -10.07,          3.50,       1.18,      11.84,     41.48,          0.59
       -3,          2,    2,         -7.65,          3.50,       1.37,      13.73,     48.09,          0.74
       -3,          2,    3,         -6.79,          3.50,       1.50,      15.00,     52.54,          0.76
       -3,          2,    4,         -6.32,          3.50,       1.60,      16.05,     56.21,          0.75
       -3,          2,    5,         -6.12,          3.50,       1.71,      17.08,     59.83,          0.70
       -3,          2,    6,         -5.70,          3.50,       1.80,      18.01,     63.08,          0.71
       -3,          2,    7,         -5.47,          3.50,       1.89,      18.93,     66.30,          0.69
       -3,          3,    1,         -9.47,          3.50,       1.23,      12.30,     43.08,          0.62
       -3,          3,    2,         -7.03,          3.50,       1.45,      14.51,     50.83,          0.77
       -3,          3,    3,         -6.05,          3.50,       1.61,      16.10,     56.39,          0.79
       -3,          3,    4,         -5.47,          3.50,       1.73,      17.34,     60.72,          0.79
       -3,          3,    5,         -5.04,          3.50,       1.86,      18.59,     65.13,          0.78
       -3,          3,    6,         -4.73,          3.50,       1.97,      19.67,     68.91,          0.76
       -3,          3,    7,         -4.48,          3.50,       2.06,      20.60,     72.16,          0.75
       -3,          4,    1,         -8.99,          3.50,       1.29,      12.88,     45.13,          0.62
       -3,          4,    2,         -6.45,          3.50,       1.55,      15.49,     54.26,          0.77
       -3,          4,    3,         -5.40,          3.50,       1.73,      17.29,     60.57,          0.80
       -3,          4,    4,         -4.77,          3.50,       1.88,      18.78,     65.78,          0.81
       -3,          4,    5,         -4.37,          3.50,       2.01,      20.05,     70.25,          0.80
       -3,          4,    6,         -4.08,          3.50,       2.11,      21.11,     73.93,          0.80
       -3,          4,    7,         -3.87,          3.50,       2.21,      22.08,     77.34,          0.78
       -2,          1,    1,         -9.55,          3.50,       1.19,      11.90,     41.69,          0.66
       -2,          1,    2,         -6.99,          3.50,       1.39,      13.89,     48.66,          0.85
       -2,          1,    3,         -6.16,          3.50,       1.52,      15.15,     53.06,          0.86
       -2,          1,    4,         -5.73,          3.50,       1.61,      16.09,     56.35,          0.85
       -2,          1,    5,         -5.47,          3.50,       1.70,      16.96,     59.40,          0.82
       -2,          1,    6,         -5.27,          3.50,       1.78,      17.82,     62.43,          0.79
       -2,          1,    7,         -5.30,          3.50,       1.87,      18.65,     65.34,          0.73
       -2,          2,    1,         -8.89,          3.50,       1.24,      12.41,     43.48,          0.70
       -2,          2,    2,         -6.65,          3.50,       1.45,      14.54,     50.92,          0.83
       -2,          2,    3,         -5.60,          3.50,       1.59,      15.86,     55.58,          0.90
       -2,          2,    4,         -5.13,          3.50,       1.69,      16.94,     59.35,          0.89
       -2,          2,    5,         -4.78,          3.50,       1.80,      18.04,     63.19,          0.87
       -2,          2,    6,         -4.53,          3.50,       1.90,      19.00,     66.58,          0.85
       -2,          2,    7,         -4.37,          3.50,       2.00,      19.98,     69.98,          0.81
       -2,          3,    1,         -8.30,          3.50,       1.30,      12.98,     45.47,          0.72
       -2,          3,    2,         -5.83,          3.50,       1.54,      15.42,     54.03,          0.89
       -2,          3,    3,         -4.85,          3.50,       1.71,      17.10,     59.90,          0.93
       -2,          3,    4,         -4.28,          3.50,       1.85,      18.48,     64.72,          0.94
       -2,          3,    5,         -3.85,          3.50,       1.98,      19.82,     69.43,          0.92
       -2,          3,    6,         -3.55,          3.50,       2.09,      20.85,     73.01,          0.92
       -2,          3,    7,         -3.30,          3.50,       2.19,      21.90,     76.70,          0.90
       -2,          4,    1,         -8.03,          3.50,       1.36,      13.61,     47.68,          0.69
       -2,          4,    2,         -5.25,          3.50,       1.65,      16.51,     57.86,          0.90
       -2,          4,    3,         -4.20,          3.50,       1.85,      18.53,     64.91,          0.95
       -2,          4,    4,         -3.57,          3.50,       2.01,      20.10,     70.41,          0.96
       -2,          4,    5,         -3.17,          3.50,       2.14,      21.43,     75.05,          0.96
       -2,          4,    6,         -2.88,          3.50,       2.26,      22.53,     78.90,          0.95
       -2,          4,    7,         -2.68,          3.50,       2.35,      23.55,     82.49,          0.94
       -1,          1,    1,         -8.58,          3.50,       1.24,      12.38,     43.37,          0.76
       -1,          1,    2,         -6.31,          3.50,       1.46,      14.61,     51.20,          0.90
       -1,          1,    3,         -5.15,          3.50,       1.59,      15.88,     55.65,          1.00
       -1,          1,    4,         -4.73,          3.50,       1.69,      16.84,     59.01,          0.99
       -1,          1,    5,         -4.72,          3.50,       1.78,      17.78,     62.27,          0.91
       -1,          1,    6,         -4.27,          3.50,       1.86,      18.64,     65.28,          0.93
       -1,          1,    7,         -4.11,          3.50,       1.95,      19.46,     68.17,          0.90
       -1,          2,    1,         -7.90,          3.50,       1.30,      12.99,     45.53,          0.79
       -1,          2,    2,         -5.67,          3.50,       1.53,      15.27,     53.51,          0.95
       -1,          2,    3,         -4.58,          3.50,       1.67,      16.69,     58.46,          1.04
       -1,          2,    4,         -4.12,          3.50,       1.78,      17.85,     62.53,          1.03
       -1,          2,    5,         -3.77,          3.50,       1.90,      18.98,     66.49,          1.01
       -1,          2,    6,         -3.62,          3.50,       2.00,      19.95,     69.90,          0.97
       -1,          2,    7,         -3.31,          3.50,       2.09,      20.90,     73.22,          0.97
       -1,          3,    1,         -7.32,          3.50,       1.36,      13.56,     47.52,          0.82
       -1,          3,    2,         -4.82,          3.50,       1.63,      16.30,     57.10,          1.02
       -1,          3,    3,         -3.84,          3.50,       1.81,      18.10,     63.41,          1.07
       -1,          3,    4,         -3.26,          3.50,       1.96,      19.55,     68.49,          1.08
       -1,          3,    5,         -2.88,          3.50,       2.08,      20.84,     73.01,          1.07
       -1,          3,    6,         -2.54,          3.50,       2.20,      22.04,     77.20,          1.06
       -1,          3,    7,         -2.30,          3.50,       2.32,      23.15,     81.08,          1.05
       -1,          4,    1,         -6.82,          3.50,       1.43,      14.30,     50.11,          0.82
       -1,          4,    2,         -4.24,          3.50,       1.74,      17.44,     61.11,          1.04
       -1,          4,    3,         -3.31,          3.50,       1.96,      19.69,     68.97,          1.06
       -1,          4,    4,         -2.56,          3.50,       2.14,      21.35,     74.78,          1.11
       -1,          4,    5,         -2.16,          3.50,       2.27,      22.72,     79.57,          1.11
       -1,          4,    6,         -1.87,          3.50,       2.39,      23.92,     83.74,          1.10
       -1,          4,    7,         -1.66,          3.50,       2.50,      25.01,     87.60,          1.08
        0,          1,    1,         -7.69,          3.50,       1.30,      12.94,     45.34,          0.84
        0,          1,    2,         -5.07,          3.50,       1.53,      15.30,     53.62,          1.09
        0,          1,    3,         -4.22,          3.50,       1.67,      16.66,     58.37,          1.13
        0,          1,    4,         -3.81,          3.50,       1.76,      17.63,     61.75,          1.13
        0,          1,    5,         -3.55,          3.50,       1.86,      18.64,     65.28,          1.10
        0,          1,    6,         -3.36,          3.50,       1.95,      19.51,     68.33,          1.07
        0,          1,    7,         -3.48,          3.50,       2.03,      20.32,     71.17,          0.97
        0,          2,    1,         -7.01,          3.50,       1.35,      13.53,     47.40,          0.89
        0,          2,    2,         -4.53,          3.50,       1.61,      16.07,     56.28,          1.13
        0,          2,    3,         -3.66,          3.50,       1.75,      17.53,     61.39,          1.18
        0,          2,    4,         -3.19,          3.50,       1.88,      18.74,     65.65,          1.18
        0,          2,    5,         -2.85,          3.50,       1.99,      19.94,     69.84,          1.16
        0,          2,    6,         -2.60,          3.50,       2.09,      20.90,     73.20,          1.14
        0,          2,    7,         -2.39,          3.50,       2.19,      21.92,     76.76,          1.11
        0,          3,    1,         -6.42,          3.50,       1.42,      14.22,     49.82,          0.91
        0,          3,    2,         -3.90,          3.50,       1.71,      17.11,     59.94,          1.16
        0,          3,    3,         -2.91,          3.50,       1.91,      19.07,     66.79,          1.22
        0,          3,    4,         -2.34,          3.50,       2.06,      20.55,     71.99,          1.24
        0,          3,    5,         -1.92,          3.50,       2.20,      22.01,     77.09,          1.23
        0,          3,    6,         -1.62,          3.50,       2.33,      23.26,     81.45,          1.22
        0,          3,    7,         -1.38,          3.50,       2.44,      24.37,     85.33,          1.20
        0,          4,    1,         -5.93,          3.50,       1.50,      15.03,     52.65,          0.92
        0,          4,    2,         -3.32,          3.50,       1.85,      18.49,     64.79,          1.17
        0,          4,    3,         -2.26,          3.50,       2.08,      20.77,     72.74,          1.24
        0,          4,    4,         -1.62,          3.50,       2.26,      22.59,     79.13,          1.27
        0,          4,    5,         -1.23,          3.50,       2.41,      24.08,     84.33,          1.27
        0,          4,    6,         -0.94,          3.50,       2.54,      25.37,     88.86,          1.26
        0,          4,    7,         -0.79,          3.50,       2.65,      26.47,     92.71,          1.23
        1,          1,    1,         -6.92,          3.50,       1.34,      13.38,     46.87,          0.93
        1,          1,    2,         -4.25,          3.50,       1.60,      15.99,     56.00,          1.21
        1,          1,    3,         -3.40,          3.50,       1.74,      17.37,     60.83,          1.27
        1,          1,    4,         -2.98,          3.50,       1.85,      18.47,     64.71,          1.27
        1,          1,    5,         -2.73,          3.50,       1.94,      19.44,     68.08,          1.24
        1,          1,    6,         -2.54,          3.50,       2.03,      20.30,     71.09,          1.21
        1,          1,    7,         -2.38,          3.50,       2.12,      21.19,     74.21,          1.18
        1,          2,    1,         -6.33,          3.50,       1.40,      14.04,     49.20,          0.96
        1,          2,    2,         -3.70,          3.50,       1.68,      16.76,     58.72,          1.27
        1,          2,    3,         -2.83,          3.50,       1.84,      18.40,     64.45,          1.32
        1,          2,    4,         -2.36,          3.50,       1.96,      19.67,     68.90,          1.32
        1,          2,    5,         -2.02,          3.50,       2.08,      20.78,     72.80,          1.31
        1,          2,    6,         -1.78,          3.50,       2.19,      21.86,     76.56,          1.29
        1,          2,    7,         -1.56,          3.50,       2.29,      22.92,     80.27,          1.26
        1,          3,    1,         -5.63,          3.50,       1.49,      14.86,     52.05,          1.01
        1,          3,    2,         -3.07,          3.50,       1.80,      18.00,     63.06,          1.29
        1,          3,    3,         -2.08,          3.50,       2.01,      20.07,     70.28,          1.37
        1,          3,    4,         -1.51,          3.50,       2.16,      21.64,     75.79,          1.39
        1,          3,    5,         -1.09,          3.50,       2.32,      23.14,     81.06,          1.39
        1,          3,    6,         -0.79,          3.50,       2.44,      24.42,     85.51,          1.38
        1,          3,    7,         -0.56,          3.50,       2.57,      25.64,     89.78,          1.36
        1,          4,    1,         -5.13,          3.50,       1.57,      15.72,     55.06,          1.02
        1,          4,    2,         -2.50,          3.50,       1.95,      19.44,     68.09,          1.31
        1,          4,    3,         -1.42,          3.50,       2.19,      21.92,     76.79,          1.39
        1,          4,    4,         -0.79,          3.50,       2.38,      23.82,     83.40,          1.43
        1,          4,    5,         -0.69,          3.50,       2.54,      25.41,     88.98,          1.33
        1,          4,    6,         -0.37,          3.50,       2.68,      26.77,     93.73,          1.34
        1,          4,    7,          0.10,          3.50,       2.79,      27.95,     97.86,          1.40
        2,          1,    1,         -5.89,          3.50,       1.41,      14.10,     49.41,          1.06
        2,          1,    2,         -3.15,          3.50,       1.70,      16.96,     59.42,          1.41
        2,          1,    3,         -2.60,          3.50,       1.85,      18.51,     64.83,          1.38
        2,          1,    4,         -1.87,          3.50,       1.96,      19.63,     68.78,          1.49
        2,          1,    5,         -1.74,          3.50,       2.06,      20.61,     72.17,          1.42
        2,          1,    6,         -1.43,          3.50,       2.15,      21.51,     75.37,          1.43
        2,          1,    7,         -1.28,          3.50,       2.24,      22.40,     78.44,          1.40
        2,          2,    1,         -5.19,          3.50,       1.49,      14.88,     52.14,          1.12
        2,          2,    2,         -2.60,          3.50,       1.79,      17.88,     62.65,          1.46
        2,          2,    3,         -1.72,          3.50,       1.97,      19.62,     68.74,          1.54
        2,          2,    4,         -1.25,          3.50,       2.09,      20.89,     73.19,          1.56
        2,          2,    5,         -0.91,          3.50,       2.22,      22.19,     77.70,          1.54
        2,          2,    6,         -0.67,          3.50,       2.33,      23.29,     81.56,          1.51
        2,          2,    7,         -0.46,          3.50,       2.44,      24.36,     85.30,          1.49
        2,          3,    1,         -4.58,          3.50,       1.57,      15.74,     55.14,          1.15
        2,          3,    2,         -2.08,          3.50,       1.92,      19.23,     67.38,          1.46
        2,          3,    3,         -0.97,          3.50,       2.15,      21.47,     75.21,          1.59
        2,          3,    4,         -0.40,          3.50,       2.32,      23.17,     81.17,          1.62
        2,          3,    5,          0.02,          3.50,       2.48,      24.84,     87.01,          1.62
        2,          3,    6,          0.31,          3.50,       2.62,      26.14,     91.55,          1.61
        2,          3,    7,          0.47,          3.50,       2.74,      27.40,     95.96,          1.57
        2,          4,    1,         -4.08,          3.50,       1.67,      16.70,     58.52,          1.16
        2,          4,    2,         -1.60,          3.50,       2.08,      20.84,     72.99,          1.44
        2,          4,    3,         -0.32,          3.50,       2.36,      23.57,     82.53,          1.61
        2,          4,    4,          0.32,          3.50,       2.57,      25.67,     89.91,          1.66
        2,          4,    5,        -87.35,          3.50,       0.17,       1.69,      5.91,         -0.00
        2,          4,    6,          1.02,          3.50,       2.88,      28.78,    100.77,          1.66
