[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -8,          2,    6,        -10.66,          3.50,       1.50,      14.98,     52.48,          0.31
       -8,          2,    7,        -10.40,          3.50,       1.58,      15.78,     55.28,          0.30
       -8,          3,    1,        -14.62,          3.50,       1.03,      10.28,     36.02,          0.31
       -8,          3,    2,        -12.18,          3.50,       1.18,      11.80,     41.33,          0.37
       -8,          3,    3,        -11.16,          3.50,       1.30,      12.99,     45.52,          0.37
       -8,          3,    4,        -10.54,          3.50,       1.40,      14.02,     49.11,          0.36
       -8,          3,    5,        -10.07,          3.50,       1.50,      15.04,     52.69,          0.35
       -8,          3,    6,         -9.72,          3.50,       1.59,      15.89,     55.69,          0.35
       -8,          3,    7,         -9.44,          3.50,       1.67,      16.74,     58.64,          0.34
       -8,          4,    1,        -14.29,          3.50,       1.06,      10.57,     37.04,          0.31
       -8,          4,    2,        -11.62,          3.50,       1.23,      12.33,     43.20,          0.38
       -8,          4,    3,        -10.54,          3.50,       1.36,      13.68,     47.91,          0.38
       -8,          4,    4,         -9.87,          3.50,       1.48,      14.82,     51.94,          0.38
       -8,          4,    5,         -9.48,          3.50,       1.58,      15.80,     55.34,          0.37
       -8,          4,    6,         -9.13,          3.50,       1.67,      16.69,     58.47,          0.36
       -8,          4,    7,         -8.90,          3.50,       1.75,      17.53,     61.41,          0.35
       -7,          1,    1,        -14.74,          3.50,       1.01,      10.03,     35.15,          0.33
       -7,          1,    2,        -12.18,          3.50,       1.15,      11.45,     40.14,          0.40
       -7,          1,    3,        -11.32,          3.50,       1.24,      12.40,     43.44,          0.40
       -7,          1,    4,        -11.14,          3.50,       1.32,      13.25,     46.43,          0.36
       -7,          1,    5,        -10.63,          3.50,       1.40,      14.02,     49.14,          0.36
       -7,          1,    6,        -10.31,          3.50,       1.48,      14.82,     51.95,          0.34
       -7,          1,    7,        -10.27,          3.50,       1.56,      15.59,     54.61,          0.32
       -7,          2,    1,        -14.37,          3.50,       1.03,      10.28,     36.00,          0.33
       -7,          2,    2,        -11.89,          3.50,       1.17,      11.76,     41.20,          0.40
       -7,          2,    3,        -10.80,          3.50,       1.28,      12.82,     44.92,          0.42
       -7,          2,    4,        -10.30,          3.50,       1.37,      13.72,     48.07,          0.40
       -7,          2,    5,         -9.90,          3.50,       1.47,      14.66,     51.37,          0.39
       -7,          2,    6,         -9.81,          3.50,       1.55,      15.46,     54.14,          0.36
       -7,          2,    7,         -9.37,          3.50,       1.63,      16.31,     57.15,          0.36
       -7,          3,    1,        -13.52,          3.50,       1.06,      10.59,     37.11,          0.37
       -7,          3,    2,        -11.08,          3.50,       1.22,      12.23,     42.86,          0.43
       -7,          3,    3,        -10.27,          3.50,       1.35,      13.47,     47.21,          0.42
       -7,          3,    4,         -9.54,          3.50,       1.46,      14.57,     51.07,          0.43
       -7,          3,    5,         -9.01,          3.50,       1.56,      15.57,     54.55,          0.42
       -7,          3,    6,         -8.68,          3.50,       1.65,      16.51,     57.86,          0.41
       -7,          3,    7,         -8.63,          3.50,       1.74,      17.35,     60.76,          0.38
       -7,          4,    1,        -13.05,          3.50,       1.10,      10.95,     38.37,          0.36
       -7,          4,    2,        -10.67,          3.50,       1.29,      12.89,     45.18,          0.42
       -7,          4,    3,         -9.45,          3.50,       1.43,      14.28,     50.03,          0.45
       -7,          4,    4,         -8.80,          3.50,       1.55,      15.44,     54.10,          0.45
       -7,          4,    5,         -8.46,          3.50,       1.65,      16.51,     57.85,          0.43
       -7,          4,    6,         -8.07,          3.50,       1.74,      17.42,     61.01,          0.43
       -7,          4,    7,         -7.87,          3.50,       1.83,      18.33,     64.22,          0.41
       -6,          1,    1,        -13.73,          3.50,       1.03,      10.29,     36.08,          0.38
       -6,          1,    2,        -11.22,          3.50,       1.18,      11.80,     41.35,          0.46
       -6,          1,    3,        -10.37,          3.50,       1.28,      12.82,     44.91,          0.46
       -6,          1,    4,         -9.90,          3.50,       1.37,      13.67,     47.90,          0.45
       -6,          1,    5,         -9.61,          3.50,       1.45,      14.51,     50.84,          0.42
       -6,          1,    6,         -9.38,          3.50,       1.53,      15.26,     53.45,          0.41
       -6,          1,    7,         -9.19,          3.50,       1.60,      16.02,     56.14,          0.39
       -6,          2,    1,        -13.10,          3.50,       1.06,      10.60,     37.12,          0.40
       -6,          2,    2,        -10.71,          3.50,       1.22,      12.15,     42.56,          0.48
       -6,          2,    3,         -9.84,          3.50,       1.33,      13.26,     46.45,          0.48
       -6,          2,    4,         -9.34,          3.50,       1.42,      14.18,     49.66,          0.47
       -6,          2,    5,         -8.96,          3.50,       1.51,      15.15,     53.06,          0.45
       -6,          2,    6,         -8.69,          3.50,       1.60,      15.98,     55.97,          0.44
       -6,          2,    7,         -8.57,          3.50,       1.68,      16.80,     58.85,          0.41
       -6,          3,    1,        -12.53,          3.50,       1.09,      10.94,     38.32,          0.42
       -6,          3,    2,        -10.11,          3.50,       1.27,      12.73,     44.60,          0.50
       -6,          3,    3,         -9.11,          3.50,       1.40,      14.01,     49.08,          0.51
       -6,          3,    4,         -8.51,          3.50,       1.51,      15.10,     52.90,          0.50
       -6,          3,    5,         -8.27,          3.50,       1.62,      16.20,     56.75,          0.47
       -6,          3,    6,         -7.74,          3.50,       1.71,      17.10,     59.93,          0.48
       -6,          3,    7,         -7.47,          3.50,       1.81,      18.09,     63.37,          0.46
       -6,          4,    1,        -12.06,          3.50,       1.14,      11.37,     39.83,          0.42
       -6,          4,    2,         -9.65,          3.50,       1.34,      13.39,     46.91,          0.49
       -6,          4,    3,         -8.49,          3.50,       1.49,      14.91,     52.23,          0.52
       -6,          4,    4,         -7.83,          3.50,       1.61,      16.13,     56.51,          0.52
       -6,          4,    5,         -7.42,          3.50,       1.72,      17.18,     60.19,          0.51
       -6,          4,    6,         -7.11,          3.50,       1.82,      18.20,     63.78,          0.50
       -6,          4,    7,         -6.89,          3.50,       1.91,      19.08,     66.84,          0.49
       -5,          1,    1,        -12.09,          3.50,       1.09,      10.87,     38.09,          0.47
       -5,          1,    2,         -9.56,          3.50,       1.25,      12.52,     43.86,          0.59
       -5,          1,    3,         -8.95,          3.50,       1.36,      13.58,     47.60,          0.56
       -5,          1,    4,         -8.28,          3.50,       1.45,      14.52,     50.88,          0.58
       -5,          1,    5,         -8.00,          3.50,       1.53,      15.32,     53.67,          0.55
       -5,          1,    6,         -7.78,          3.50,       1.61,      16.11,     56.43,          0.53
       -5,          1,    7,         -7.60,          3.50,       1.69,      16.85,     59.04,          0.51
       -5,          2,    1,        -11.44,          3.50,       1.13,      11.24,     39.38,          0.50
       -5,          2,    2,         -9.04,          3.50,       1.30,      12.98,     45.49,          0.61
       -5,          2,    3,         -8.18,          3.50,       1.41,      14.13,     49.52,          0.62
       -5,          2,    4,         -7.69,          3.50,       1.51,      15.15,     53.07,          0.61
       -5,          2,    5,         -7.33,          3.50,       1.61,      16.10,     56.41,          0.59
       -5,          2,    6,         -7.06,          3.50,       1.69,      16.95,     59.38,          0.57
       -5,          2,    7,         -6.83,          3.50,       1.79,      17.86,     62.56,          0.55
       -5,          3,    1,        -10.86,          3.50,       1.16,      11.66,     40.85,          0.51
       -5,          3,    2,         -8.43,          3.50,       1.36,      13.64,     47.78,          0.63
       -5,          3,    3,         -7.44,          3.50,       1.51,      15.08,     52.83,          0.64
       -5,          3,    4,         -6.85,          3.50,       1.63,      16.28,     57.05,          0.64
       -5,          3,    5,         -6.41,          3.50,       1.74,      17.40,     60.94,          0.63
       -5,          3,    6,         -6.10,          3.50,       1.84,      18.40,     64.46,          0.62
       -5,          3,    7,         -5.84,          3.50,       1.94,      19.37,     67.84,          0.61
       -5,          4,    1,        -10.38,          3.50,       1.21,      12.11,     42.41,          0.52
       -5,          4,    2,         -7.85,          3.50,       1.45,      14.46,     50.67,          0.64
       -5,          4,    3,         -6.79,          3.50,       1.61,      16.14,     56.55,          0.66
       -5,          4,    4,         -6.42,          3.50,       1.74,      17.44,     61.08,          0.63
       -5,          4,    5,         -5.80,          3.50,       1.86,      18.63,     65.26,          0.65
       -5,          4,    6,         -5.46,          3.50,       1.97,      19.71,     69.04,          0.64
       -5,          4,    7,         -5.46,          3.50,       2.06,      20.56,     72.00,          0.60
       -4,          1,    1,        -11.37,          3.50,       1.11,      11.13,     39.01,          0.52
       -4,          1,    2,         -8.84,          3.50,       1.29,      12.87,     45.08,          0.65
       -4,          1,    3,         -8.01,          3.50,       1.40,      13.96,     48.92,          0.66
       -4,          1,    4,         -7.57,          3.50,       1.49,      14.91,     52.22,          0.64
       -4,          1,    5,         -7.47,          3.50,       1.58,      15.74,     55.15,          0.59
       -4,          1,    6,         -7.08,          3.50,       1.65,      16.55,     57.97,          0.59
       -4,          1,    7,         -6.90,          3.50,       1.73,      17.29,     60.59,          0.57
       -4,          2,    1,        -10.72,          3.50,       1.15,      11.51,     40.34,          0.55
       -4,          2,    2,         -8.32,          3.50,       1.33,      13.35,     46.79,          0.67
       -4,          2,    3,         -7.68,          3.50,       1.46,      14.59,     51.12,          0.65
       -4,          2,    4,         -6.98,          3.50,       1.56,      15.57,     54.56,          0.68
       -4,          2,    5,         -6.62,          3.50,       1.66,      16.59,     58.13,          0.66
       -4,          2,    6,         -6.36,          3.50,       1.75,      17.44,     61.10,          0.64
       -4,          2,    7,         -6.13,          3.50,       1.84,      18.38,     64.40,          0.62
       -4,          3,    1,        -10.15,          3.50,       1.20,      11.97,     41.93,          0.57
       -4,          3,    2,         -7.70,          3.50,       1.40,      14.05,     49.21,          0.70
       -4,          3,    3,         -7.01,          3.50,       1.56,      15.56,     54.53,          0.67
       -4,          3,    4,         -6.35,          3.50,       1.68,      16.79,     58.83,          0.68
       -4,          3,    5,         -5.80,          3.50,       1.80,      18.00,     63.03,          0.69
       -4,          3,    6,         -5.39,          3.50,       1.90,      19.01,     66.60,          0.69
       -4,          3,    7,         -5.14,          3.50,       2.00,      20.02,     70.13,          0.68
       -4,          4,    1,         -9.66,          3.50,       1.25,      12.48,     43.74,          0.57
       -4,          4,    2,         -7.12,          3.50,       1.50,      14.95,     52.40,          0.70
       -4,          4,    3,         -6.07,          3.50,       1.67,      16.70,     58.51,          0.73
       -4,          4,    4,         -5.44,          3.50,       1.82,      18.15,     63.61,          0.74
       -4,          4,    5,         -5.04,          3.50,       1.93,      19.32,     67.68,          0.73
       -4,          4,    6,         -4.74,          3.50,       2.03,      20.33,     71.21,          0.72
       -4,          4,    7,         -4.53,          3.50,       2.13,      21.33,     74.71,          0.71
       -3,          1,    1,        -10.72,          3.50,       1.14,      11.41,     39.98,          0.57
       -3,          1,    2,         -8.18,          3.50,       1.32,      13.23,     46.34,          0.71
       -3,          1,    3,         -7.35,          3.50,       1.44,      14.36,     50.31,          0.73
       -3,          1,    4,         -6.92,          3.50,       1.53,      15.30,     53.60,          0.71
       -3,          1,    5,         -6.64,          3.50,       1.62,      16.19,     56.71,          0.68
       -3,          1,    6,         -6.44,          3.50,       1.69,      16.93,     59.34,          0.66
       -3,          1,    7,         -6.26,          3.50,       1.78,      17.77,     62.25,          0.64
       -3,          2,    1,        -10.07,          3.50,       1.18,      11.81,     41.37,          0.60
       -3,          2,    2,         -7.66,          3.50,       1.37,      13.73,     48.10,          0.74
       -3,          2,    3,         -6.80,          3.50,       1.50,      15.02,     52.60,          0.76
       -3,          2,    4,         -6.50,          3.50,       1.60,      16.02,     56.12,          0.72
       -3,          2,    5,         -5.97,          3.50,       1.70,      17.02,     59.61,          0.73
       -3,          2,    6,         -5.71,          3.50,       1.80,      17.96,     62.92,          0.71
       -3,          2,    7,         -5.48,          3.50,       1.89,      18.88,     66.11,          0.69
       -3,          3,    1,         -9.48,          3.50,       1.23,      12.32,     43.17,          0.62
       -3,          3,    2,         -7.03,          3.50,       1.46,      14.54,     50.93,          0.76
       -3,          3,    3,         -6.06,          3.50,       1.61,      16.09,     56.36,          0.79
       -3,          3,    4,         -5.47,          3.50,       1.73,      17.33,     60.70,          0.79
       -3,          3,    5,         -5.34,          3.50,       1.86,      18.58,     65.10,          0.73
       -3,          3,    6,         -4.73,          3.50,       1.97,      19.65,     68.82,          0.77
       -3,          3,    7,         -4.48,          3.50,       2.06,      20.61,     72.20,          0.76
       -3,          4,    1,         -9.00,          3.50,       1.29,      12.89,     45.19,          0.62
       -3,          4,    2,         -6.46,          3.50,       1.55,      15.50,     54.32,          0.77
       -3,          4,    3,         -5.40,          3.50,       1.73,      17.30,     60.59,          0.81
       -3,          4,    4,         -4.77,          3.50,       1.88,      18.80,     65.89,          0.81
       -3,          4,    5,         -4.37,          3.50,       2.00,      20.04,     70.20,          0.81
       -3,          4,    6,         -4.08,          3.50,       2.11,      21.10,     73.91,          0.80
       -3,          4,    7,         -3.87,          3.50,       2.21,      22.04,     77.19,          0.78
       -2,          1,    1,         -9.55,          3.50,       1.19,      11.93,     41.80,          0.66
       -2,          1,    2,         -6.99,          3.50,       1.39,      13.92,     48.78,          0.84
       -2,          1,    3,         -6.24,          3.50,       1.51,      15.13,     53.02,          0.85
       -2,          1,    4,         -5.74,          3.50,       1.61,      16.09,     56.39,          0.85
       -2,          1,    5,         -5.47,          3.50,       1.70,      16.95,     59.40,          0.82
       -2,          1,    6,         -5.27,          3.50,       1.78,      17.80,     62.36,          0.79
       -2,          1,    7,         -5.10,          3.50,       1.86,      18.64,     65.32,          0.77
       -2,          2,    1,         -9.11,          3.50,       1.24,      12.37,     43.34,          0.67
       -2,          2,    2,         -6.74,          3.50,       1.46,      14.55,     50.98,          0.81
       -2,          2,    3,         -5.60,          3.50,       1.59,      15.88,     55.63,          0.90
       -2,          2,    4,         -5.13,          3.50,       1.69,      16.94,     59.36,          0.89
       -2,          2,    5,         -4.78,          3.50,       1.81,      18.06,     63.26,          0.87
       -2,          2,    6,         -4.53,          3.50,       1.90,      19.00,     66.54,          0.85
       -2,          2,    7,         -4.30,          3.50,       2.00,      19.96,     69.91,          0.83
       -2,          3,    1,         -8.31,          3.50,       1.30,      12.98,     45.48,          0.72
       -2,          3,    2,         -5.84,          3.50,       1.54,      15.42,     54.02,          0.90
       -2,          3,    3,         -4.85,          3.50,       1.71,      17.11,     59.92,          0.93
       -2,          3,    4,         -4.28,          3.50,       1.85,      18.48,     64.74,          0.94
       -2,          3,    5,         -3.85,          3.50,       1.98,      19.77,     69.25,          0.93
       -2,          3,    6,         -3.75,          3.50,       2.08,      20.83,     72.97,          0.88
       -2,          3,    7,         -3.30,          3.50,       2.19,      21.89,     76.67,          0.90
       -2,          4,    1,         -7.87,          3.50,       1.36,      13.64,     47.78,          0.71
       -2,          4,    2,         -5.37,          3.50,       1.65,      16.51,     57.85,          0.88
       -2,          4,    3,         -4.19,          3.50,       1.85,      18.50,     64.82,          0.95
       -2,          4,    4,         -3.57,          3.50,       2.01,      20.10,     70.41,          0.96
       -2,          4,    5,         -3.17,          3.50,       2.14,      21.40,     74.97,          0.96
       -2,          4,    6,         -2.88,          3.50,       2.25,      22.53,     78.90,          0.95
       -2,          4,    7,         -2.68,          3.50,       2.36,      23.56,     82.50,          0.94
       -1,          1,    1,         -8.58,          3.50,       1.24,      12.40,     43.44,          0.75
       -1,          1,    2,         -6.09,          3.50,       1.46,      14.65,     51.32,          0.93
       -1,          1,    3,         -5.16,          3.50,       1.59,      15.88,     55.63,          1.00
       -1,          1,    4,         -4.72,          3.50,       1.69,      16.88,     59.13,          0.99
       -1,          1,    5,         -4.47,          3.50,       1.78,      17.79,     62.33,          0.96
       -1,          1,    6,         -4.28,          3.50,       1.86,      18.61,     65.18,          0.93
       -1,          1,    7,         -4.41,          3.50,       1.95,      19.49,     68.28,          0.84
       -1,          2,    1,         -8.08,          3.50,       1.30,      12.97,     45.43,          0.76
       -1,          2,    2,         -5.45,          3.50,       1.53,      15.29,     53.56,          1.00
       -1,          2,    3,         -4.59,          3.50,       1.67,      16.69,     58.48,          1.04
       -1,          2,    4,         -4.11,          3.50,       1.79,      17.84,     62.50,          1.03
       -1,          2,    5,         -3.77,          3.50,       1.90,      18.99,     66.51,          1.01
       -1,          2,    6,         -3.52,          3.50,       2.00,      19.97,     69.97,          0.99
       -1,          2,    7,         -3.30,          3.50,       2.09,      20.90,     73.19,          0.97
       -1,          3,    1,         -7.31,          3.50,       1.36,      13.58,     47.60,          0.82
       -1,          3,    2,         -4.82,          3.50,       1.63,      16.30,     57.11,          1.02
       -1,          3,    3,         -3.84,          3.50,       1.81,      18.09,     63.37,          1.07
       -1,          3,    4,         -3.26,          3.50,       1.95,      19.54,     68.44,          1.08
       -1,          3,    5,         -2.84,          3.50,       2.09,      20.86,     73.07,          1.08
       -1,          3,    6,         -2.73,          3.50,       2.21,      22.05,     77.24,          1.02
       -1,          3,    7,         -2.29,          3.50,       2.31,      23.15,     81.09,          1.05
       -1,          4,    1,         -6.82,          3.50,       1.43,      14.29,     50.07,          0.82
       -1,          4,    2,         -4.23,          3.50,       1.75,      17.45,     61.14,          1.04
       -1,          4,    3,         -3.18,          3.50,       1.97,      19.68,     68.93,          1.09
       -1,          4,    4,         -2.87,          3.50,       2.14,      21.35,     74.78,          1.04
       -1,          4,    5,         -2.16,          3.50,       2.27,      22.74,     79.62,          1.11
       -1,          4,    6,         -1.86,          3.50,       2.39,      23.93,     83.81,          1.10
       -1,          4,    7,         -1.66,          3.50,       2.50,      25.02,     87.61,          1.09
        0,          1,    1,         -7.68,          3.50,       1.29,      12.92,     45.26,          0.84
        0,          1,    2,         -5.06,          3.50,       1.53,      15.31,     53.65,          1.09
        0,          1,    3,         -4.22,          3.50,       1.66,      16.63,     58.25,          1.14
        0,          1,    4,         -3.80,          3.50,       1.76,      17.64,     61.77,          1.13
        0,          1,    5,         -3.55,          3.50,       1.86,      18.61,     65.22,          1.10
        0,          1,    6,         -3.40,          3.50,       1.95,      19.46,     68.19,          1.06
        0,          1,    7,         -3.19,          3.50,       2.03,      20.32,     71.19,          1.04
        0,          2,    1,         -7.00,          3.50,       1.35,      13.52,     47.38,          0.89
        0,          2,    2,         -4.52,          3.50,       1.61,      16.03,     56.14,          1.13
        0,          2,    3,         -3.65,          3.50,       1.75,      17.51,     61.35,          1.19
        0,          2,    4,         -3.18,          3.50,       1.88,      18.76,     65.74,          1.18
        0,          2,    5,         -2.85,          3.50,       2.00,      19.95,     69.87,          1.16
        0,          2,    6,         -2.65,          3.50,       2.09,      20.90,     73.19,          1.13
        0,          2,    7,         -2.38,          3.50,       2.19,      21.91,     76.75,          1.12
        0,          3,    1,         -6.47,          3.50,       1.42,      14.22,     49.84,          0.90
        0,          3,    2,         -3.89,          3.50,       1.71,      17.10,     59.89,          1.17
        0,          3,    3,         -2.91,          3.50,       1.91,      19.06,     66.77,          1.22
        0,          3,    4,         -2.33,          3.50,       2.06,      20.58,     72.09,          1.24
        0,          3,    5,         -1.91,          3.50,       2.20,      22.01,     77.08,          1.23
        0,          3,    6,         -1.61,          3.50,       2.32,      23.25,     81.41,          1.22
        0,          3,    7,         -1.38,          3.50,       2.44,      24.34,     85.24,          1.21
        0,          4,    1,         -5.92,          3.50,       1.50,      15.04,     52.69,          0.92
        0,          4,    2,         -3.31,          3.50,       1.85,      18.48,     64.73,          1.17
        0,          4,    3,         -2.50,          3.50,       2.08,      20.80,     72.85,          1.17
        0,          4,    4,         -1.82,          3.50,       2.26,      22.61,     79.19,          1.21
        0,          4,    5,         -1.42,          3.50,       2.41,      24.05,     84.21,          1.22
        0,          4,    6,         -0.93,          3.50,       2.54,      25.36,     88.81,          1.26
        0,          4,    7,         -0.73,          3.50,       2.65,      26.52,     92.84,          1.24
        1,          1,    1,         -6.90,          3.50,       1.34,      13.38,     46.87,          0.94
        1,          1,    2,         -4.23,          3.50,       1.60,      16.00,     56.05,          1.22
        1,          1,    3,         -3.39,          3.50,       1.73,      17.35,     60.77,          1.28
        1,          1,    4,         -2.97,          3.50,       1.85,      18.46,     64.65,          1.27
        1,          1,    5,         -2.72,          3.50,       1.94,      19.40,     67.97,          1.25
        1,          1,    6,         -2.53,          3.50,       2.03,      20.30,     71.10,          1.21
        1,          1,    7,         -2.37,          3.50,       2.12,      21.17,     74.13,          1.18
        1,          2,    1,         -6.53,          3.50,       1.40,      14.04,     49.19,          0.92
        1,          2,    2,         -3.69,          3.50,       1.68,      16.77,     58.75,          1.27
        1,          2,    3,         -2.82,          3.50,       1.84,      18.42,     64.52,          1.32
        1,          2,    4,         -2.35,          3.50,       1.96,      19.65,     68.83,          1.33
        1,          2,    5,         -2.26,          3.50,       2.08,      20.80,     72.86,          1.24
        1,          2,    6,         -2.01,          3.50,       2.19,      21.86,     76.55,          1.22
        1,          2,    7,         -1.64,          3.50,       2.29,      22.91,     80.23,          1.24
        1,          3,    1,         -5.61,          3.50,       1.49,      14.87,     52.08,          1.01
        1,          3,    2,         -3.06,          3.50,       1.80,      18.01,     63.10,          1.29
        1,          3,    3,         -2.07,          3.50,       2.00,      20.05,     70.22,          1.37
        1,          3,    4,         -1.50,          3.50,       2.17,      21.64,     75.78,          1.39
        1,          3,    5,         -1.08,          3.50,       2.31,      23.13,     81.00,          1.39
        1,          3,    6,         -0.78,          3.50,       2.44,      24.40,     85.46,          1.38
        1,          3,    7,         -0.54,          3.50,       2.56,      25.63,     89.75,          1.36
        1,          4,    1,         -5.12,          3.50,       1.57,      15.71,     55.05,          1.02
        1,          4,    2,         -2.48,          3.50,       1.95,      19.46,     68.18,          1.30
        1,          4,    3,         -1.41,          3.50,       2.19,      21.91,     76.74,          1.39
        1,          4,    4,         -0.78,          3.50,       2.38,      23.80,     83.34,          1.43
        1,          4,    5,         -0.54,          3.50,       2.54,      25.42,     89.01,          1.38
        1,          4,    6,         -0.09,          3.50,       2.68,      26.76,     93.71,          1.42
        1,          4,    7,         -0.02,          3.50,       2.79,      27.89,     97.66,          1.37
        2,          1,    1,         -5.91,          3.50,       1.41,      14.08,     49.32,          1.05
        2,          1,    2,         -3.14,          3.50,       1.69,      16.95,     59.37,          1.41
        2,          1,    3,         -2.56,          3.50,       1.85,      18.51,     64.85,          1.39
        2,          1,    4,         -1.86,          3.50,       1.97,      19.65,     68.81,          1.49
        2,          1,    5,         -1.61,          3.50,       2.06,      20.60,     72.15,          1.46
        2,          1,    6,         -1.42,          3.50,       2.15,      21.52,     75.36,          1.43
        2,          1,    7,         -1.26,          3.50,       2.24,      22.38,     78.39,          1.40
        2,          2,    1,         -5.17,          3.50,       1.49,      14.88,     52.15,          1.12
        2,          2,    2,         -2.59,          3.50,       1.79,      17.90,     62.71,          1.46
        2,          2,    3,         -1.70,          3.50,       1.96,      19.66,     68.87,          1.54
        2,          2,    4,         -1.24,          3.50,       2.09,      20.90,     73.20,          1.56
        2,          2,    5,         -0.90,          3.50,       2.22,      22.17,     77.63,          1.54
        2,          2,    6,         -0.66,          3.50,       2.33,      23.27,     81.51,          1.52
        2,          2,    7,         -0.45,          3.50,       2.44,      24.34,     85.25,          1.49
        2,          3,    1,         -4.56,          3.50,       1.57,      15.74,     55.16,          1.15
        2,          3,    2,         -1.96,          3.50,       1.92,      19.23,     67.37,          1.50
        2,          3,    3,         -1.14,          3.50,       2.15,      21.47,     75.18,          1.53
        2,          3,    4,         -0.39,          3.50,       2.32,      23.19,     81.23,          1.62
        2,          3,    5,         -0.27,          3.50,       2.48,      24.79,     86.82,          1.52
        2,          3,    6,          0.33,          3.50,       2.62,      26.15,     91.58,          1.62
        2,          3,    7,          0.56,          3.50,       2.74,      27.40,     95.94,          1.60
        2,          4,    1,         -4.07,          3.50,       1.67,      16.69,     58.46,          1.17
        2,          4,    2,         -1.38,          3.50,       2.08,      20.82,     72.93,          1.51
        2,          4,    3,         -0.30,          3.50,       2.36,      23.56,     82.51,          1.62
        2,          4,    4,          0.33,          3.50,       2.57,      25.67,     89.89,          1.66
        2,          4,    5,          0.74,          3.50,       2.74,      27.36,     95.80,          1.67
        2,          4,    6,          1.03,          3.50,       2.88,      28.78,    100.78,          1.67
