[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -9,          4,    1,        -15.50,          3.50,       1.02,      10.21,     35.77,          0.26
       -9,          4,    2,        -12.97,          3.50,       1.18,      11.78,     41.29,          0.31
       -9,          4,    3,        -11.87,          3.50,       1.30,      13.06,     45.75,          0.31
       -9,          4,    4,        -11.20,          3.50,       1.41,      14.12,     49.48,          0.31
       -9,          4,    5,        -10.76,          3.50,       1.51,      15.08,     52.84,          0.30
       -9,          4,    6,        -10.44,          3.50,       1.59,      15.94,     55.84,          0.29
       -9,          4,    7,        -10.19,          3.50,       1.68,      16.78,     58.80,          0.28
       -8,          1,    1,        -15.84,          3.50,       0.98,       9.79,     34.30,          0.28
       -8,          1,    2,        -13.32,          3.50,       1.11,      11.10,     38.89,          0.34
       -8,          1,    3,        -12.73,          3.50,       1.20,      12.05,     42.23,          0.31
       -8,          1,    4,        -12.06,          3.50,       1.28,      12.83,     44.95,          0.31
       -8,          1,    5,        -11.83,          3.50,       1.36,      13.64,     47.80,          0.29
       -8,          1,    6,        -11.39,          3.50,       1.44,      14.40,     50.46,          0.28
       -8,          1,    7,        -11.17,          3.50,       1.51,      15.12,     52.97,          0.27
       -8,          2,    1,        -15.24,          3.50,       1.00,      10.02,     35.11,          0.30
       -8,          2,    2,        -12.84,          3.50,       1.14,      11.38,     39.88,          0.35
       -8,          2,    3,        -11.94,          3.50,       1.24,      12.37,     43.35,          0.35
       -8,          2,    4,        -11.42,          3.50,       1.33,      13.29,     46.57,          0.33
       -8,          2,    5,        -11.28,          3.50,       1.42,      14.15,     49.57,          0.30
       -8,          2,    6,        -10.73,          3.50,       1.50,      14.95,     52.38,          0.31
       -8,          2,    7,        -10.47,          3.50,       1.58,      15.80,     55.35,          0.30
       -8,          3,    1,        -14.69,          3.50,       1.03,      10.26,     35.94,          0.31
       -8,          3,    2,        -12.24,          3.50,       1.18,      11.80,     41.37,          0.36
       -8,          3,    3,        -11.23,          3.50,       1.30,      12.99,     45.52,          0.36
       -8,          3,    4,        -10.60,          3.50,       1.40,      13.99,     49.01,          0.36
       -8,          3,    5,        -10.14,          3.50,       1.50,      15.02,     52.63,          0.35
       -8,          3,    6,         -9.79,          3.50,       1.59,      15.90,     55.71,          0.34
       -8,          3,    7,         -9.51,          3.50,       1.67,      16.74,     58.66,          0.33
       -8,          4,    1,        -14.32,          3.50,       1.06,      10.54,     36.95,          0.30
       -8,          4,    2,        -11.69,          3.50,       1.23,      12.32,     43.15,          0.37
       -8,          4,    3,        -10.60,          3.50,       1.37,      13.68,     47.91,          0.38
       -8,          4,    4,         -9.92,          3.50,       1.48,      14.81,     51.90,          0.38
       -8,          4,    5,         -9.50,          3.50,       1.58,      15.81,     55.40,          0.37
       -8,          4,    6,         -9.19,          3.50,       1.67,      16.69,     58.47,          0.36
       -8,          4,    7,         -8.97,          3.50,       1.75,      17.55,     61.49,          0.35
       -7,          1,    1,        -14.77,          3.50,       1.00,      10.05,     35.20,          0.33
       -7,          1,    2,        -12.24,          3.50,       1.14,      11.45,     40.12,          0.39
       -7,          1,    3,        -11.39,          3.50,       1.24,      12.40,     43.46,          0.39
       -7,          1,    4,        -10.91,          3.50,       1.32,      13.25,     46.44,          0.38
       -7,          1,    5,        -10.61,          3.50,       1.41,      14.04,     49.19,          0.36
       -7,          1,    6,        -10.45,          3.50,       1.48,      14.83,     51.96,          0.33
       -7,          1,    7,        -10.16,          3.50,       1.55,      15.57,     54.55,          0.33
       -7,          2,    1,        -14.14,          3.50,       1.03,      10.28,     36.04,          0.35
       -7,          2,    2,        -11.76,          3.50,       1.18,      11.77,     41.22,          0.41
       -7,          2,    3,        -10.87,          3.50,       1.28,      12.81,     44.88,          0.41
       -7,          2,    4,        -10.68,          3.50,       1.37,      13.72,     48.08,          0.37
       -7,          2,    5,         -9.97,          3.50,       1.47,      14.64,     51.30,          0.38
       -7,          2,    6,         -9.68,          3.50,       1.55,      15.48,     54.22,          0.37
       -7,          2,    7,         -9.72,          3.50,       1.63,      16.29,     57.08,          0.33
       -7,          3,    1,        -13.58,          3.50,       1.06,      10.57,     37.05,          0.36
       -7,          3,    2,        -11.15,          3.50,       1.23,      12.25,     42.91,          0.43
       -7,          3,    3,        -10.14,          3.50,       1.35,      13.48,     47.25,          0.43
       -7,          3,    4,         -9.53,          3.50,       1.46,      14.57,     51.04,          0.43
       -7,          3,    5,         -9.07,          3.50,       1.56,      15.59,     54.62,          0.42
       -7,          3,    6,         -8.74,          3.50,       1.65,      16.51,     57.86,          0.41
       -7,          3,    7,         -8.47,          3.50,       1.74,      17.38,     60.90,          0.40
       -7,          4,    1,        -13.10,          3.50,       1.09,      10.96,     38.40,          0.36
       -7,          4,    2,        -10.58,          3.50,       1.29,      12.87,     45.09,          0.43
       -7,          4,    3,         -9.66,          3.50,       1.43,      14.29,     50.09,          0.43
       -7,          4,    4,         -8.86,          3.50,       1.55,      15.45,     54.14,          0.44
       -7,          4,    5,         -8.44,          3.50,       1.65,      16.50,     57.82,          0.43
       -7,          4,    6,         -8.14,          3.50,       1.74,      17.38,     60.91,          0.43
       -7,          4,    7,         -7.92,          3.50,       1.83,      18.31,     64.15,          0.41
       -6,          1,    1,        -13.80,          3.50,       1.03,      10.31,     36.12,          0.38
       -6,          1,    2,        -11.31,          3.50,       1.18,      11.81,     41.39,          0.45
       -6,          1,    3,        -10.43,          3.50,       1.28,      12.81,     44.88,          0.46
       -6,          1,    4,        -10.18,          3.50,       1.36,      13.65,     47.81,          0.42
       -6,          1,    5,         -9.67,          3.50,       1.45,      14.51,     50.84,          0.42
       -6,          1,    6,         -9.44,          3.50,       1.53,      15.26,     53.45,          0.40
       -6,          1,    7,         -9.25,          3.50,       1.60,      16.01,     56.10,          0.38
       -6,          2,    1,        -13.17,          3.50,       1.06,      10.56,     37.02,          0.40
       -6,          2,    2,        -10.78,          3.50,       1.21,      12.14,     42.55,          0.47
       -6,          2,    3,         -9.89,          3.50,       1.33,      13.26,     46.47,          0.48
       -6,          2,    4,         -9.40,          3.50,       1.42,      14.17,     49.66,          0.46
       -6,          2,    5,         -9.34,          3.50,       1.51,      15.12,     52.99,          0.41
       -6,          2,    6,         -8.75,          3.50,       1.60,      15.97,     55.96,          0.43
       -6,          2,    7,         -8.77,          3.50,       1.68,      16.81,     58.88,          0.39
       -6,          3,    1,        -12.60,          3.50,       1.09,      10.95,     38.35,          0.41
       -6,          3,    2,        -10.17,          3.50,       1.27,      12.72,     44.58,          0.49
       -6,          3,    3,         -9.17,          3.50,       1.40,      14.02,     49.11,          0.50
       -6,          3,    4,         -8.57,          3.50,       1.51,      15.15,     53.09,          0.49
       -6,          3,    5,         -8.12,          3.50,       1.62,      16.21,     56.78,          0.48
       -6,          3,    6,         -7.79,          3.50,       1.71,      17.11,     59.96,          0.47
       -6,          3,    7,         -7.53,          3.50,       1.81,      18.07,     63.32,          0.46
       -6,          4,    1,        -12.35,          3.50,       1.14,      11.37,     39.82,          0.39
       -6,          4,    2,         -9.59,          3.50,       1.34,      13.39,     46.92,          0.50
       -6,          4,    3,         -8.54,          3.50,       1.49,      14.90,     52.20,          0.51
       -6,          4,    4,         -7.88,          3.50,       1.62,      16.16,     56.63,          0.51
       -6,          4,    5,         -7.62,          3.50,       1.72,      17.21,     60.30,          0.49
       -6,          4,    6,         -7.17,          3.50,       1.82,      18.18,     63.71,          0.49
       -6,          4,    7,         -6.95,          3.50,       1.91,      19.11,     66.95,          0.48
       -5,          1,    1,        -12.15,          3.50,       1.08,      10.85,     38.01,          0.47
       -5,          1,    2,         -9.61,          3.50,       1.25,      12.52,     43.85,          0.58
       -5,          1,    3,         -8.78,          3.50,       1.36,      13.57,     47.57,          0.58
       -5,          1,    4,         -8.34,          3.50,       1.45,      14.50,     50.79,          0.57
       -5,          1,    5,         -8.06,          3.50,       1.53,      15.33,     53.70,          0.54
       -5,          1,    6,         -7.85,          3.50,       1.61,      16.11,     56.46,          0.52
       -5,          1,    7,         -7.66,          3.50,       1.69,      16.86,     59.08,          0.50
       -5,          2,    1,        -11.51,          3.50,       1.12,      11.22,     39.32,          0.49
       -5,          2,    2,         -9.11,          3.50,       1.30,      12.98,     45.47,          0.60
       -5,          2,    3,         -8.24,          3.50,       1.41,      14.12,     49.48,          0.61
       -5,          2,    4,         -7.75,          3.50,       1.51,      15.16,     53.12,          0.60
       -5,          2,    5,         -7.39,          3.50,       1.61,      16.10,     56.41,          0.58
       -5,          2,    6,         -7.12,          3.50,       1.69,      16.96,     59.43,          0.56
       -5,          2,    7,         -6.89,          3.50,       1.79,      17.86,     62.59,          0.54
       -5,          3,    1,        -10.93,          3.50,       1.16,      11.64,     40.78,          0.51
       -5,          3,    2,         -8.71,          3.50,       1.36,      13.63,     47.75,          0.59
       -5,          3,    3,         -7.51,          3.50,       1.51,      15.08,     52.84,          0.64
       -5,          3,    4,         -6.91,          3.50,       1.63,      16.26,     57.00,          0.63
       -5,          3,    5,         -6.65,          3.50,       1.74,      17.37,     60.85,          0.60
       -5,          3,    6,         -6.39,          3.50,       1.84,      18.40,     64.46,          0.58
       -5,          3,    7,         -6.13,          3.50,       1.94,      19.37,     67.88,          0.57
       -5,          4,    1,        -10.44,          3.50,       1.21,      12.11,     42.42,          0.51
       -5,          4,    2,         -7.91,          3.50,       1.45,      14.46,     50.67,          0.63
       -5,          4,    3,         -7.15,          3.50,       1.61,      16.09,     56.40,          0.61
       -5,          4,    4,         -6.22,          3.50,       1.74,      17.44,     61.09,          0.66
       -5,          4,    5,         -5.82,          3.50,       1.86,      18.63,     65.29,          0.65
       -5,          4,    6,         -5.52,          3.50,       1.97,      19.69,     68.99,          0.64
       -5,          4,    7,         -5.32,          3.50,       2.06,      20.54,     71.98,          0.62
       -4,          1,    1,        -11.44,          3.50,       1.11,      11.14,     39.01,          0.51
       -4,          1,    2,         -8.90,          3.50,       1.29,      12.89,     45.17,          0.64
       -4,          1,    3,         -8.07,          3.50,       1.40,      13.96,     48.93,          0.65
       -4,          1,    4,         -7.63,          3.50,       1.49,      14.89,     52.19,          0.64
       -4,          1,    5,         -7.35,          3.50,       1.58,      15.75,     55.18,          0.61
       -4,          1,    6,         -7.14,          3.50,       1.65,      16.54,     57.95,          0.59
       -4,          1,    7,         -6.96,          3.50,       1.73,      17.29,     60.57,          0.57
       -4,          2,    1,        -10.78,          3.50,       1.15,      11.52,     40.38,          0.54
       -4,          2,    2,         -8.38,          3.50,       1.33,      13.33,     46.72,          0.67
       -4,          2,    3,         -7.52,          3.50,       1.46,      14.60,     51.16,          0.68
       -4,          2,    4,         -7.03,          3.50,       1.56,      15.60,     54.66,          0.67
       -4,          2,    5,         -6.68,          3.50,       1.66,      16.60,     58.17,          0.65
       -4,          2,    6,         -6.42,          3.50,       1.75,      17.45,     61.14,          0.63
       -4,          2,    7,         -6.47,          3.50,       1.84,      18.38,     64.42,          0.57
       -4,          3,    1,        -10.51,          3.50,       1.20,      11.96,     41.92,          0.52
       -4,          3,    2,         -7.76,          3.50,       1.40,      14.03,     49.18,          0.69
       -4,          3,    3,         -6.78,          3.50,       1.56,      15.59,     54.62,          0.70
       -4,          3,    4,         -6.19,          3.50,       1.68,      16.79,     58.82,          0.71
       -4,          3,    5,         -5.76,          3.50,       1.80,      17.98,     63.01,          0.69
       -4,          3,    6,         -5.45,          3.50,       1.90,      19.00,     66.57,          0.68
       -4,          3,    7,         -5.19,          3.50,       2.00,      20.01,     70.13,          0.67
       -4,          4,    1,         -9.72,          3.50,       1.25,      12.47,     43.70,          0.56
       -4,          4,    2,         -7.47,          3.50,       1.50,      14.97,     52.45,          0.65
       -4,          4,    3,         -6.13,          3.50,       1.67,      16.70,     58.54,          0.72
       -4,          4,    4,         -5.50,          3.50,       1.82,      18.14,     63.57,          0.73
       -4,          4,    5,         -5.10,          3.50,       1.93,      19.32,     67.69,          0.72
       -4,          4,    6,         -4.80,          3.50,       2.04,      20.36,     71.33,          0.71
       -4,          4,    7,         -4.59,          3.50,       2.13,      21.34,     74.74,          0.70
       -3,          1,    1,        -10.78,          3.50,       1.14,      11.41,     39.98,          0.56
       -3,          1,    2,         -8.52,          3.50,       1.32,      13.23,     46.35,          0.66
       -3,          1,    3,         -7.41,          3.50,       1.44,      14.39,     50.40,          0.71
       -3,          1,    4,         -7.18,          3.50,       1.53,      15.29,     53.59,          0.67
       -3,          1,    5,         -6.70,          3.50,       1.62,      16.18,     56.69,          0.67
       -3,          1,    6,         -6.50,          3.50,       1.69,      16.94,     59.37,          0.65
       -3,          1,    7,         -6.32,          3.50,       1.78,      17.74,     62.14,          0.63
       -3,          2,    1,        -10.15,          3.50,       1.18,      11.82,     41.43,          0.58
       -3,          2,    2,         -7.71,          3.50,       1.37,      13.75,     48.18,          0.73
       -3,          2,    3,         -6.85,          3.50,       1.50,      15.01,     52.60,          0.75
       -3,          2,    4,         -6.37,          3.50,       1.61,      16.06,     56.26,          0.74
       -3,          2,    5,         -6.02,          3.50,       1.70,      17.06,     59.76,          0.72
       -3,          2,    6,         -5.76,          3.50,       1.80,      18.00,     63.05,          0.70
       -3,          2,    7,         -5.53,          3.50,       1.89,      18.92,     66.28,          0.68
       -3,          3,    1,         -9.79,          3.50,       1.23,      12.30,     43.09,          0.58
       -3,          3,    2,         -7.09,          3.50,       1.45,      14.56,     51.02,          0.75
       -3,          3,    3,         -6.11,          3.50,       1.61,      16.09,     56.39,          0.78
       -3,          3,    4,         -5.62,          3.50,       1.73,      17.30,     60.61,          0.77
       -3,          3,    5,         -5.10,          3.50,       1.86,      18.60,     65.18,          0.77
       -3,          3,    6,         -4.79,          3.50,       1.97,      19.66,     68.88,          0.76
       -3,          3,    7,         -4.54,          3.50,       2.06,      20.61,     72.19,          0.74
       -3,          4,    1,         -9.06,          3.50,       1.29,      12.88,     45.12,          0.61
       -3,          4,    2,         -6.52,          3.50,       1.55,      15.51,     54.33,          0.76
       -3,          4,    3,         -5.46,          3.50,       1.73,      17.29,     60.57,          0.80
       -3,          4,    4,         -4.83,          3.50,       1.88,      18.78,     65.79,          0.80
       -3,          4,    5,         -4.43,          3.50,       2.00,      20.04,     70.18,          0.80
       -3,          4,    6,         -4.14,          3.50,       2.11,      21.11,     73.96,          0.79
       -3,          4,    7,         -3.93,          3.50,       2.21,      22.05,     77.24,          0.77
       -2,          1,    1,         -9.61,          3.50,       1.19,      11.92,     41.77,          0.65
       -2,          1,    2,         -7.05,          3.50,       1.39,      13.94,     48.85,          0.83
       -2,          1,    3,         -6.22,          3.50,       1.51,      15.11,     52.95,          0.85
       -2,          1,    4,         -5.79,          3.50,       1.61,      16.11,     56.43,          0.84
       -2,          1,    5,         -5.53,          3.50,       1.70,      16.96,     59.44,          0.81
       -2,          1,    6,         -5.33,          3.50,       1.78,      17.81,     62.37,          0.78
       -2,          1,    7,         -5.16,          3.50,       1.86,      18.64,     65.29,          0.76
       -2,          2,    1,         -9.27,          3.50,       1.24,      12.39,     43.42,          0.64
       -2,          2,    2,         -6.52,          3.50,       1.45,      14.53,     50.90,          0.86
       -2,          2,    3,         -5.65,          3.50,       1.59,      15.84,     55.53,          0.89
       -2,          2,    4,         -5.39,          3.50,       1.69,      16.94,     59.35,          0.84
       -2,          2,    5,         -4.83,          3.50,       1.81,      18.04,     63.17,          0.86
       -2,          2,    6,         -4.58,          3.50,       1.90,      18.98,     66.49,          0.84
       -2,          2,    7,         -4.36,          3.50,       1.99,      19.95,     69.88,          0.82
       -2,          3,    1,         -8.44,          3.50,       1.30,      12.98,     45.47,          0.70
       -2,          3,    2,         -5.89,          3.50,       1.54,      15.40,     53.98,          0.89
       -2,          3,    3,         -4.91,          3.50,       1.71,      17.06,     59.76,          0.93
       -2,          3,    4,         -4.33,          3.50,       1.85,      18.51,     64.87,          0.92
       -2,          3,    5,         -4.02,          3.50,       1.98,      19.75,     69.18,          0.89
       -2,          3,    6,         -3.60,          3.50,       2.08,      20.83,     72.98,          0.91
       -2,          3,    7,         -3.35,          3.50,       2.19,      21.89,     76.69,          0.89
       -2,          4,    1,         -7.87,          3.50,       1.36,      13.59,     47.63,          0.71
       -2,          4,    2,         -5.31,          3.50,       1.65,      16.51,     57.84,          0.89
       -2,          4,    3,         -4.25,          3.50,       1.85,      18.51,     64.86,          0.94
       -2,          4,    4,         -3.63,          3.50,       2.01,      20.10,     70.43,          0.95
       -2,          4,    5,         -3.23,          3.50,       2.14,      21.40,     74.97,          0.95
       -2,          4,    6,         -2.94,          3.50,       2.25,      22.48,     78.76,          0.94
       -2,          4,    7,         -2.73,          3.50,       2.35,      23.54,     82.47,          0.92
       -1,          1,    1,         -8.90,          3.50,       1.24,      12.40,     43.46,          0.70
       -1,          1,    2,         -6.04,          3.50,       1.46,      14.64,     51.28,          0.95
       -1,          1,    3,         -5.42,          3.50,       1.59,      15.88,     55.66,          0.94
       -1,          1,    4,         -4.79,          3.50,       1.69,      16.86,     59.09,          0.97
       -1,          1,    5,         -4.60,          3.50,       1.78,      17.78,     62.30,          0.93
       -1,          1,    6,         -4.33,          3.50,       1.86,      18.63,     65.27,          0.92
       -1,          1,    7,         -4.16,          3.50,       1.95,      19.47,     68.20,          0.89
       -1,          2,    1,         -7.96,          3.50,       1.30,      12.96,     45.43,          0.78
       -1,          2,    2,         -5.67,          3.50,       1.53,      15.27,     53.51,          0.95
       -1,          2,    3,         -4.64,          3.50,       1.67,      16.70,     58.53,          1.02
       -1,          2,    4,         -4.24,          3.50,       1.79,      17.82,     62.44,          1.01
       -1,          2,    5,         -3.83,          3.50,       1.90,      18.95,     66.40,          1.00
       -1,          2,    6,         -3.62,          3.50,       2.00,      19.97,     69.94,          0.97
       -1,          2,    7,         -3.50,          3.50,       2.09,      20.86,     73.09,          0.93
       -1,          3,    1,         -7.37,          3.50,       1.36,      13.57,     47.53,          0.81
       -1,          3,    2,         -4.88,          3.50,       1.63,      16.28,     57.04,          1.01
       -1,          3,    3,         -3.89,          3.50,       1.81,      18.10,     63.42,          1.06
       -1,          3,    4,         -3.32,          3.50,       1.96,      19.54,     68.45,          1.07
       -1,          3,    5,         -2.89,          3.50,       2.09,      20.84,     73.00,          1.07
       -1,          3,    6,         -2.59,          3.50,       2.20,      22.05,     77.23,          1.05
       -1,          3,    7,         -2.53,          3.50,       2.32,      23.15,     81.11,          0.99
       -1,          4,    1,         -6.88,          3.50,       1.43,      14.30,     50.09,          0.81
       -1,          4,    2,         -4.36,          3.50,       1.74,      17.44,     61.10,          1.01
       -1,          4,    3,         -3.24,          3.50,       1.97,      19.69,     68.97,          1.07
       -1,          4,    4,         -2.61,          3.50,       2.13,      21.35,     74.79,          1.10
       -1,          4,    5,         -2.29,          3.50,       2.27,      22.71,     79.56,          1.08
       -1,          4,    6,         -1.92,          3.50,       2.39,      23.90,     83.71,          1.09
       -1,          4,    7,         -1.72,          3.50,       2.50,      25.02,     87.63,          1.07
        0,          1,    1,         -7.75,          3.50,       1.29,      12.90,     45.18,          0.83
        0,          1,    2,         -5.42,          3.50,       1.53,      15.34,     53.73,          1.00
        0,          1,    3,         -4.28,          3.50,       1.66,      16.62,     58.24,          1.12
        0,          1,    4,         -3.86,          3.50,       1.77,      17.65,     61.84,          1.12
        0,          1,    5,         -3.60,          3.50,       1.86,      18.59,     65.14,          1.09
        0,          1,    6,         -3.41,          3.50,       1.95,      19.48,     68.26,          1.05
        0,          1,    7,         -3.25,          3.50,       2.03,      20.31,     71.15,          1.03
        0,          2,    1,         -7.07,          3.50,       1.35,      13.52,     47.37,          0.88
        0,          2,    2,         -4.58,          3.50,       1.60,      16.02,     56.14,          1.12
        0,          2,    3,         -3.71,          3.50,       1.75,      17.50,     61.32,          1.17
        0,          2,    4,         -3.24,          3.50,       1.87,      18.74,     65.66,          1.16
        0,          2,    5,         -2.98,          3.50,       1.99,      19.92,     69.80,          1.12
        0,          2,    6,         -2.66,          3.50,       2.09,      20.87,     73.11,          1.13
        0,          2,    7,         -2.44,          3.50,       2.19,      21.92,     76.80,          1.10
        0,          3,    1,         -6.47,          3.50,       1.42,      14.20,     49.76,          0.91
        0,          3,    2,         -3.95,          3.50,       1.71,      17.10,     59.91,          1.15
        0,          3,    3,         -2.96,          3.50,       1.91,      19.09,     66.87,          1.21
        0,          3,    4,         -2.41,          3.50,       2.06,      20.56,     72.03,          1.22
        0,          3,    5,         -1.97,          3.50,       2.20,      21.99,     77.04,          1.22
        0,          3,    6,         -1.67,          3.50,       2.33,      23.24,     81.42,          1.21
        0,          3,    7,         -1.57,          3.50,       2.44,      24.35,     85.29,          1.16
        0,          4,    1,         -6.02,          3.50,       1.50,      15.03,     52.67,          0.90
        0,          4,    2,         -3.37,          3.50,       1.85,      18.49,     64.79,          1.15
        0,          4,    3,         -2.32,          3.50,       2.08,      20.77,     72.76,          1.22
        0,          4,    4,         -1.67,          3.50,       2.26,      22.59,     79.12,          1.25
        0,          4,    5,         -1.27,          3.50,       2.41,      24.08,     84.34,          1.25
        0,          4,    6,         -0.99,          3.50,       2.54,      25.37,     88.89,          1.24
        0,          4,    7,         -0.79,          3.50,       2.65,      26.49,     92.76,          1.23
        1,          1,    1,         -6.96,          3.50,       1.34,      13.38,     46.87,          0.92
        1,          1,    2,         -4.29,          3.50,       1.60,      16.00,     56.05,          1.20
        1,          1,    3,         -3.45,          3.50,       1.74,      17.36,     60.84,          1.26
        1,          1,    4,         -3.03,          3.50,       1.84,      18.44,     64.63,          1.26
        1,          1,    5,         -2.77,          3.50,       1.94,      19.42,     68.06,          1.23
        1,          1,    6,         -2.58,          3.50,       2.03,      20.27,     71.01,          1.20
        1,          1,    7,         -2.42,          3.50,       2.12,      21.18,     74.20,          1.17
        1,          2,    1,         -6.27,          3.50,       1.40,      14.08,     49.35,          0.97
        1,          2,    2,         -3.75,          3.50,       1.68,      16.76,     58.71,          1.25
        1,          2,    3,         -2.88,          3.50,       1.84,      18.38,     64.39,          1.31
        1,          2,    4,         -2.41,          3.50,       1.97,      19.66,     68.88,          1.31
        1,          2,    5,         -2.07,          3.50,       2.08,      20.78,     72.79,          1.30
        1,          2,    6,         -1.82,          3.50,       2.19,      21.86,     76.56,          1.28
        1,          2,    7,         -1.89,          3.50,       2.29,      22.93,     80.33,          1.17
        1,          3,    1,         -5.67,          3.50,       1.48,      14.86,     52.05,          1.00
        1,          3,    2,         -3.12,          3.50,       1.80,      17.98,     63.00,          1.28
        1,          3,    3,         -2.13,          3.50,       2.01,      20.06,     70.28,          1.35
        1,          3,    4,         -1.57,          3.50,       2.16,      21.64,     75.80,          1.37
        1,          3,    5,         -1.14,          3.50,       2.31,      23.13,     81.01,          1.37
        1,          3,    6,         -0.84,          3.50,       2.44,      24.41,     85.51,          1.36
        1,          3,    7,         -0.59,          3.50,       2.56,      25.62,     89.74,          1.34
        1,          4,    1,         -5.43,          3.50,       1.57,      15.72,     55.07,          0.95
        1,          4,    2,         -2.54,          3.50,       1.95,      19.44,     68.11,          1.29
        1,          4,    3,         -1.47,          3.50,       2.19,      21.94,     76.85,          1.38
        1,          4,    4,         -0.84,          3.50,       2.38,      23.82,     83.42,          1.41
        1,          4,    5,         -0.44,          3.50,       2.54,      25.40,     88.97,          1.41
        1,          4,    6,         -0.15,          3.50,       2.68,      26.77,     93.76,          1.41
        1,          4,    7,          0.05,          3.50,       2.79,      27.92,     97.79,          1.39
        2,          1,    1,         -5.93,          3.50,       1.41,      14.07,     49.30,          1.05
        2,          1,    2,         -3.21,          3.50,       1.70,      16.96,     59.42,          1.39
        2,          1,    3,         -2.42,          3.50,       1.85,      18.51,     64.84,          1.44
        2,          1,    4,         -1.91,          3.50,       1.97,      19.62,     68.75,          1.47
        2,          1,    5,         -1.66,          3.50,       2.06,      20.59,     72.14,          1.45
        2,          1,    6,         -1.65,          3.50,       2.15,      21.50,     75.31,          1.36
        2,          1,    7,         -1.32,          3.50,       2.24,      22.41,     78.50,          1.38
        2,          2,    1,         -5.23,          3.50,       1.49,      14.85,     52.05,          1.11
        2,          2,    2,         -2.65,          3.50,       1.79,      17.90,     62.70,          1.44
        2,          2,    3,         -1.76,          3.50,       1.97,      19.68,     68.93,          1.52
        2,          2,    4,         -1.29,          3.50,       2.09,      20.91,     73.25,          1.54
        2,          2,    5,         -0.96,          3.50,       2.22,      22.18,     77.70,          1.52
        2,          2,    6,         -0.72,          3.50,       2.33,      23.30,     81.62,          1.50
        2,          2,    7,         -0.51,          3.50,       2.44,      24.36,     85.32,          1.47
        2,          3,    1,         -4.62,          3.50,       1.57,      15.73,     55.11,          1.14
        2,          3,    2,         -2.02,          3.50,       1.92,      19.24,     67.40,          1.48
        2,          3,    3,         -1.02,          3.50,       2.14,      21.45,     75.15,          1.58
        2,          3,    4,         -0.53,          3.50,       2.32,      23.18,     81.19,          1.57
        2,          3,    5,         -0.03,          3.50,       2.48,      24.81,     86.90,          1.60
        2,          3,    6,          0.27,          3.50,       2.62,      26.14,     91.56,          1.60
        2,          3,    7,          0.51,          3.50,       2.74,      27.44,     96.10,          1.58
        2,          4,    1,         -4.36,          3.50,       1.67,      16.70,     58.51,          1.09
        2,          4,    2,         -1.44,          3.50,       2.08,      20.83,     72.97,          1.49
        2,          4,    3,         -0.35,          3.50,       2.36,      23.60,     82.65,          1.60
        2,          4,    4,          0.28,          3.50,       2.57,      25.65,     89.86,          1.64
        2,          4,    5,          0.68,          3.50,       2.73,      27.35,     95.79,          1.65
        2,          4,    6,          0.97,          3.50,       2.88,      28.79,    100.82,          1.65
