[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -4,          3,    5,         -5.91,          3.50,       1.80,      18.00,     63.03,          0.67
       -4,          3,    6,         -5.37,          3.50,       1.90,      19.00,     66.57,          0.70
       -4,          3,    7,         -5.12,          3.50,       2.00,      20.05,     70.23,          0.68
       -4,          4,    1,         -9.64,          3.50,       1.25,      12.48,     43.74,          0.57
       -4,          4,    2,         -7.11,          3.50,       1.50,      14.96,     52.40,          0.70
       -4,          4,    3,         -6.05,          3.50,       1.67,      16.67,     58.43,          0.74
       -4,          4,    4,         -5.42,          3.50,       1.81,      18.15,     63.56,          0.74
       -4,          4,    5,         -5.29,          3.50,       1.93,      19.31,     67.65,          0.69
       -4,          4,    6,         -5.02,          3.50,       2.04,      20.37,     71.33,          0.68
       -4,          4,    7,         -4.72,          3.50,       2.13,      21.33,     74.71,          0.68
       -3,          1,    1,        -10.71,          3.50,       1.14,      11.40,     39.93,          0.57
       -3,          1,    2,         -8.16,          3.50,       1.32,      13.24,     46.38,          0.71
       -3,          1,    3,         -7.34,          3.50,       1.44,      14.38,     50.39,          0.73
       -3,          1,    4,         -6.91,          3.50,       1.53,      15.28,     53.53,          0.71
       -3,          1,    5,         -6.64,          3.50,       1.62,      16.15,     56.57,          0.69
       -3,          1,    6,         -6.43,          3.50,       1.69,      16.91,     59.25,          0.66
       -3,          1,    7,         -6.25,          3.50,       1.78,      17.76,     62.22,          0.64
       -3,          2,    1,        -10.05,          3.50,       1.18,      11.82,     41.40,          0.60
       -3,          2,    2,         -7.64,          3.50,       1.37,      13.72,     48.07,          0.74
       -3,          2,    3,         -6.78,          3.50,       1.50,      15.02,     52.60,          0.76
       -3,          2,    4,         -6.31,          3.50,       1.61,      16.07,     56.30,          0.75
       -3,          2,    5,         -6.06,          3.50,       1.71,      17.05,     59.73,          0.71
       -3,          2,    6,         -5.69,          3.50,       1.80,      17.99,     63.01,          0.71
       -3,          2,    7,         -5.47,          3.50,       1.89,      18.90,     66.20,          0.69
       -3,          3,    1,         -9.48,          3.50,       1.23,      12.30,     43.11,          0.61
       -3,          3,    2,         -7.02,          3.50,       1.45,      14.54,     50.93,          0.76
       -3,          3,    3,         -6.04,          3.50,       1.61,      16.10,     56.42,          0.79
       -3,          3,    4,         -5.46,          3.50,       1.73,      17.32,     60.67,          0.79
       -3,          3,    5,         -5.03,          3.50,       1.86,      18.56,     65.04,          0.78
       -3,          3,    6,         -4.72,          3.50,       1.97,      19.68,     68.95,          0.76
       -3,          3,    7,         -4.47,          3.50,       2.06,      20.59,     72.13,          0.75
       -3,          4,    1,         -9.00,          3.50,       1.29,      12.85,     45.01,          0.62
       -3,          4,    2,         -6.44,          3.50,       1.55,      15.49,     54.27,          0.77
       -3,          4,    3,         -5.39,          3.50,       1.73,      17.30,     60.61,          0.81
       -3,          4,    4,         -4.76,          3.50,       1.88,      18.80,     65.84,          0.81
       -3,          4,    5,         -4.66,          3.50,       2.00,      20.04,     70.19,          0.75
       -3,          4,    6,         -4.07,          3.50,       2.11,      21.10,     73.91,          0.80
       -3,          4,    7,         -3.86,          3.50,       2.20,      22.07,     77.31,          0.78
       -2,          1,    1,         -9.54,          3.50,       1.19,      11.88,     41.64,          0.67
       -2,          1,    2,         -6.98,          3.50,       1.39,      13.90,     48.72,          0.85
       -2,          1,    3,         -6.15,          3.50,       1.52,      15.13,     53.00,          0.87
       -2,          1,    4,         -5.72,          3.50,       1.61,      16.10,     56.41,          0.85
       -2,          1,    5,         -5.60,          3.50,       1.70,      16.97,     59.46,          0.80
       -2,          1,    6,         -5.28,          3.50,       1.78,      17.79,     62.34,          0.79
       -2,          1,    7,         -5.09,          3.50,       1.86,      18.65,     65.33,          0.77
       -2,          2,    1,         -8.88,          3.50,       1.24,      12.40,     43.45,          0.70
       -2,          2,    2,         -6.45,          3.50,       1.45,      14.53,     50.92,          0.87
       -2,          2,    3,         -5.59,          3.50,       1.59,      15.88,     55.63,          0.90
       -2,          2,    4,         -5.12,          3.50,       1.69,      16.94,     59.35,          0.90
       -2,          2,    5,         -4.77,          3.50,       1.81,      18.07,     63.31,          0.87
       -2,          2,    6,         -4.52,          3.50,       1.90,      19.00,     66.57,          0.85
       -2,          2,    7,         -4.29,          3.50,       1.99,      19.95,     69.87,          0.83
       -2,          3,    1,         -8.45,          3.50,       1.30,      12.96,     45.41,          0.70
       -2,          3,    2,         -5.82,          3.50,       1.54,      15.41,     54.00,          0.90
       -2,          3,    3,         -4.84,          3.50,       1.71,      17.08,     59.82,          0.94
       -2,          3,    4,         -4.27,          3.50,       1.85,      18.48,     64.72,          0.94
       -2,          3,    5,         -3.84,          3.50,       1.98,      19.77,     69.22,          0.93
       -2,          3,    6,         -3.54,          3.50,       2.09,      20.84,     72.99,          0.92
       -2,          3,    7,         -3.29,          3.50,       2.19,      21.88,     76.64,          0.91
       -2,          4,    1,         -7.80,          3.50,       1.36,      13.60,     47.66,          0.73
       -2,          4,    2,         -5.25,          3.50,       1.65,      16.51,     57.83,          0.91
       -2,          4,    3,         -4.19,          3.50,       1.85,      18.52,     64.87,          0.95
       -2,          4,    4,         -3.56,          3.50,       2.01,      20.12,     70.46,          0.97
       -2,          4,    5,         -3.20,          3.50,       2.14,      21.41,     74.97,          0.95
       -2,          4,    6,         -2.88,          3.50,       2.25,      22.53,     78.93,          0.95
       -2,          4,    7,         -2.97,          3.50,       2.36,      23.55,     82.47,          0.88
       -1,          1,    1,         -8.59,          3.50,       1.24,      12.40,     43.46,          0.75
       -1,          1,    2,         -5.98,          3.50,       1.46,      14.62,     51.21,          0.96
       -1,          1,    3,         -5.15,          3.50,       1.59,      15.90,     55.72,          1.00
       -1,          1,    4,         -4.72,          3.50,       1.68,      16.85,     59.01,          0.99
       -1,          1,    5,         -4.47,          3.50,       1.78,      17.79,     62.32,          0.96
       -1,          1,    6,         -4.27,          3.50,       1.87,      18.64,     65.33,          0.93
       -1,          1,    7,         -4.10,          3.50,       1.95,      19.50,     68.30,          0.90
       -1,          2,    1,         -8.18,          3.50,       1.30,      12.97,     45.44,          0.74
       -1,          2,    2,         -5.44,          3.50,       1.53,      15.30,     53.59,          1.00
       -1,          2,    3,         -4.58,          3.50,       1.67,      16.70,     58.49,          1.04
       -1,          2,    4,         -4.29,          3.50,       1.79,      17.85,     62.54,          0.99
       -1,          2,    5,         -3.77,          3.50,       1.90,      18.97,     66.44,          1.01
       -1,          2,    6,         -3.52,          3.50,       2.00,      19.96,     69.93,          0.99
       -1,          2,    7,         -3.30,          3.50,       2.09,      20.88,     73.15,          0.97
       -1,          3,    1,         -7.58,          3.50,       1.36,      13.59,     47.63,          0.76
       -1,          3,    2,         -5.11,          3.50,       1.63,      16.30,     57.10,          0.96
       -1,          3,    3,         -3.84,          3.50,       1.81,      18.10,     63.40,          1.07
       -1,          3,    4,         -3.26,          3.50,       1.96,      19.58,     68.60,          1.08
       -1,          3,    5,         -3.14,          3.50,       2.09,      20.84,     72.99,          1.01
       -1,          3,    6,         -2.54,          3.50,       2.20,      22.05,     77.24,          1.06
       -1,          3,    7,         -2.29,          3.50,       2.31,      23.13,     81.00,          1.05
       -1,          4,    1,         -6.82,          3.50,       1.43,      14.30,     50.11,          0.82
       -1,          4,    2,         -4.37,          3.50,       1.74,      17.43,     61.08,          1.01
       -1,          4,    3,         -3.18,          3.50,       1.97,      19.67,     68.92,          1.09
       -1,          4,    4,         -2.55,          3.50,       2.14,      21.36,     74.83,          1.11
       -1,          4,    5,         -2.15,          3.50,       2.27,      22.71,     79.54,          1.11
       -1,          4,    6,         -1.87,          3.50,       2.39,      23.89,     83.67,          1.11
       -1,          4,    7,         -1.66,          3.50,       2.50,      25.02,     87.61,          1.09
        0,          1,    1,         -7.69,          3.50,       1.29,      12.93,     45.31,          0.84
        0,          1,    2,         -5.06,          3.50,       1.53,      15.31,     53.63,          1.09
        0,          1,    3,         -4.23,          3.50,       1.67,      16.65,     58.35,          1.13
        0,          1,    4,         -4.03,          3.50,       1.77,      17.64,     61.81,          1.08
        0,          1,    5,         -3.55,          3.50,       1.86,      18.64,     65.28,          1.10
        0,          1,    6,         -3.36,          3.50,       1.95,      19.48,     68.23,          1.07
        0,          1,    7,         -3.20,          3.50,       2.03,      20.30,     71.11,          1.04
        0,          2,    1,         -7.01,          3.50,       1.35,      13.53,     47.39,          0.89
        0,          2,    2,         -4.53,          3.50,       1.60,      16.05,     56.25,          1.13
        0,          2,    3,         -3.66,          3.50,       1.75,      17.54,     61.42,          1.18
        0,          2,    4,         -3.51,          3.50,       1.88,      18.73,     65.62,          1.09
        0,          2,    5,         -2.85,          3.50,       1.99,      19.92,     69.78,          1.16
        0,          2,    6,         -2.60,          3.50,       2.09,      20.89,     73.19,          1.14
        0,          2,    7,         -2.39,          3.50,       2.19,      21.90,     76.69,          1.11
        0,          3,    1,         -6.42,          3.50,       1.42,      14.21,     49.79,          0.92
        0,          3,    2,         -3.90,          3.50,       1.71,      17.11,     59.94,          1.16
        0,          3,    3,         -2.91,          3.50,       1.91,      19.06,     66.77,          1.22
        0,          3,    4,         -2.34,          3.50,       2.06,      20.59,     72.15,          1.23
        0,          3,    5,         -2.14,          3.50,       2.20,      21.99,     77.00,          1.17
        0,          3,    6,         -1.62,          3.50,       2.32,      23.25,     81.43,          1.22
        0,          3,    7,         -1.38,          3.50,       2.44,      24.38,     85.37,          1.20
        0,          4,    1,         -5.93,          3.50,       1.50,      15.01,     52.60,          0.92
        0,          4,    2,         -3.32,          3.50,       1.85,      18.49,     64.77,          1.17
        0,          4,    3,         -2.25,          3.50,       2.08,      20.79,     72.81,          1.24
        0,          4,    4,         -1.62,          3.50,       2.26,      22.58,     79.08,          1.27
        0,          4,    5,         -1.23,          3.50,       2.41,      24.04,     84.20,          1.27
        0,          4,    6,         -0.94,          3.50,       2.54,      25.37,     88.83,          1.26
        0,          4,    7,         -0.74,          3.50,       2.65,      26.50,     92.80,          1.24
        1,          1,    1,         -6.91,          3.50,       1.34,      13.41,     46.97,          0.93
        1,          1,    2,         -4.24,          3.50,       1.60,      16.00,     56.04,          1.22
        1,          1,    3,         -3.40,          3.50,       1.74,      17.37,     60.84,          1.28
        1,          1,    4,         -3.16,          3.50,       1.85,      18.48,     64.72,          1.22
        1,          1,    5,         -2.73,          3.50,       1.94,      19.44,     68.09,          1.24
        1,          1,    6,         -2.54,          3.50,       2.03,      20.29,     71.08,          1.21
        1,          1,    7,         -2.38,          3.50,       2.12,      21.17,     74.15,          1.18
        1,          2,    1,         -6.22,          3.50,       1.41,      14.06,     49.28,          0.98
        1,          2,    2,         -3.70,          3.50,       1.68,      16.79,     58.80,          1.26
        1,          2,    3,         -2.83,          3.50,       1.84,      18.40,     64.46,          1.32
        1,          2,    4,         -2.36,          3.50,       1.96,      19.63,     68.77,          1.32
        1,          2,    5,         -2.02,          3.50,       2.08,      20.80,     72.84,          1.31
        1,          2,    6,         -2.07,          3.50,       2.19,      21.88,     76.62,          1.20
        1,          2,    7,         -1.75,          3.50,       2.29,      22.89,     80.18,          1.21
        1,          3,    1,         -5.62,          3.50,       1.49,      14.86,     52.07,          1.01
        1,          3,    2,         -3.07,          3.50,       1.80,      18.01,     63.09,          1.29
        1,          3,    3,         -2.30,          3.50,       2.00,      20.06,     70.25,          1.30
        1,          3,    4,         -1.51,          3.50,       2.17,      21.65,     75.83,          1.39
        1,          3,    5,         -1.09,          3.50,       2.31,      23.14,     81.04,          1.38
        1,          3,    6,         -0.79,          3.50,       2.44,      24.39,     85.43,          1.38
        1,          3,    7,         -0.57,          3.50,       2.56,      25.64,     89.78,          1.35
        1,          4,    1,         -5.13,          3.50,       1.57,      15.70,     55.02,          1.02
        1,          4,    2,         -2.49,          3.50,       1.94,      19.44,     68.08,          1.31
        1,          4,    3,         -1.42,          3.50,       2.19,      21.92,     76.77,          1.39
        1,          4,    4,         -0.79,          3.50,       2.38,      23.85,     83.51,          1.42
        1,          4,    5,         -0.39,          3.50,       2.54,      25.42,     89.00,          1.43
        1,          4,    6,         -0.10,          3.50,       2.68,      26.77,     93.74,          1.42
        1,          4,    7,         -0.02,          3.50,       2.79,      27.94,     97.82,          1.37
        2,          1,    1,         -5.88,          3.50,       1.41,      14.11,     49.45,          1.06
        2,          1,    2,         -3.15,          3.50,       1.70,      16.98,     59.49,          1.41
        2,          1,    3,         -2.29,          3.50,       1.85,      18.51,     64.84,          1.48
        2,          1,    4,         -1.87,          3.50,       1.96,      19.63,     68.77,          1.49
        2,          1,    5,         -1.62,          3.50,       2.06,      20.57,     72.05,          1.47
        2,          1,    6,         -1.66,          3.50,       2.15,      21.53,     75.40,          1.36
        2,          1,    7,         -1.28,          3.50,       2.24,      22.39,     78.42,          1.40
        2,          2,    1,         -5.18,          3.50,       1.49,      14.89,     52.18,          1.11
        2,          2,    2,         -2.61,          3.50,       1.79,      17.89,     62.67,          1.45
        2,          2,    3,         -2.04,          3.50,       1.97,      19.63,     68.79,          1.43
        2,          2,    4,         -1.25,          3.50,       2.09,      20.91,     73.24,          1.55
        2,          2,    5,         -0.91,          3.50,       2.22,      22.18,     77.67,          1.54
        2,          2,    6,         -0.67,          3.50,       2.33,      23.29,     81.56,          1.51
        2,          2,    7,         -0.46,          3.50,       2.44,      24.37,     85.33,          1.49
        2,          3,    1,         -4.58,          3.50,       1.58,      15.74,     55.15,          1.15
        2,          3,    2,         -1.98,          3.50,       1.92,      19.23,     67.36,          1.50
        2,          3,    3,         -0.98,          3.50,       2.15,      21.44,     75.11,          1.59
        2,          3,    4,         -0.40,          3.50,       2.32,      23.20,     81.25,          1.62
        2,          3,    5,          0.01,          3.50,       2.48,      24.80,     86.85,          1.62
        2,          3,    6,          0.31,          3.50,       2.62,      26.17,     91.62,          1.61
        2,          3,    7,          0.55,          3.50,       2.74,      27.39,     95.92,          1.60
        2,          4,    1,         -4.08,          3.50,       1.67,      16.72,     58.57,          1.16
        2,          4,    2,         -1.40,          3.50,       2.08,      20.81,     72.87,          1.51
        2,          4,    3,         -0.31,          3.50,       2.36,      23.56,     82.51,          1.61
        2,          4,    4,          0.32,          3.50,       2.57,      25.66,     89.83,          1.66
        2,          4,    5,          0.43,          3.50,       2.74,      27.33,     95.70,          1.56
        2,          4,    6,          0.83,          3.50,       2.88,      28.77,    100.75,          1.60
