[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -4,          4,    7,         -4.51,          3.50,       2.13,      21.35,     74.79,          0.71
       -3,          1,    1,        -10.70,          3.50,       1.14,      11.41,     39.98,          0.57
       -3,          1,    2,         -8.15,          3.50,       1.32,      13.24,     46.38,          0.72
       -3,          1,    3,         -7.32,          3.50,       1.44,      14.37,     50.36,          0.73
       -3,          1,    4,         -6.89,          3.50,       1.53,      15.28,     53.52,          0.72
       -3,          1,    5,         -6.62,          3.50,       1.62,      16.16,     56.61,          0.69
       -3,          1,    6,         -6.42,          3.50,       1.69,      16.96,     59.41,          0.67
       -3,          1,    7,         -6.24,          3.50,       1.78,      17.75,     62.18,          0.64
       -3,          2,    1,        -10.04,          3.50,       1.18,      11.81,     41.39,          0.60
       -3,          2,    2,         -7.64,          3.50,       1.37,      13.75,     48.18,          0.74
       -3,          2,    3,         -6.77,          3.50,       1.50,      15.02,     52.64,          0.76
       -3,          2,    4,         -6.29,          3.50,       1.61,      16.05,     56.23,          0.75
       -3,          2,    5,         -5.94,          3.50,       1.71,      17.05,     59.75,          0.73
       -3,          2,    6,         -5.68,          3.50,       1.80,      18.01,     63.11,          0.71
       -3,          2,    7,         -5.45,          3.50,       1.89,      18.92,     66.28,          0.69
       -3,          3,    1,         -9.46,          3.50,       1.23,      12.29,     43.06,          0.63
       -3,          3,    2,         -7.01,          3.50,       1.45,      14.52,     50.88,          0.77
       -3,          3,    3,         -6.03,          3.50,       1.61,      16.09,     56.35,          0.79
       -3,          3,    4,         -5.45,          3.50,       1.73,      17.35,     60.78,          0.80
       -3,          3,    5,         -5.02,          3.50,       1.86,      18.60,     65.15,          0.78
       -3,          3,    6,         -4.71,          3.50,       1.97,      19.68,     68.93,          0.77
       -3,          3,    7,         -4.45,          3.50,       2.06,      20.64,     72.28,          0.76
       -3,          4,    1,         -8.97,          3.50,       1.29,      12.88,     45.14,          0.63
       -3,          4,    2,         -6.43,          3.50,       1.55,      15.48,     54.24,          0.78
       -3,          4,    3,         -5.38,          3.50,       1.73,      17.27,     60.51,          0.81
       -3,          4,    4,         -4.74,          3.50,       1.88,      18.79,     65.84,          0.82
       -3,          4,    5,         -4.35,          3.50,       2.00,      20.04,     70.23,          0.81
       -3,          4,    6,         -4.06,          3.50,       2.11,      21.10,     73.89,          0.80
       -3,          4,    7,         -3.85,          3.50,       2.21,      22.05,     77.25,          0.79
       -2,          1,    1,         -9.53,          3.50,       1.19,      11.89,     41.64,          0.67
       -2,          1,    2,         -6.97,          3.50,       1.39,      13.93,     48.80,          0.85
       -2,          1,    3,         -6.14,          3.50,       1.52,      15.15,     53.07,          0.87
       -2,          1,    4,         -5.74,          3.50,       1.61,      16.06,     56.26,          0.85
       -2,          1,    5,         -5.45,          3.50,       1.70,      16.96,     59.43,          0.83
       -2,          1,    6,         -5.26,          3.50,       1.78,      17.79,     62.32,          0.80
       -2,          1,    7,         -5.08,          3.50,       1.86,      18.65,     65.32,          0.77
       -2,          2,    1,         -8.87,          3.50,       1.24,      12.38,     43.38,          0.70
       -2,          2,    2,         -6.44,          3.50,       1.45,      14.51,     50.86,          0.88
       -2,          2,    3,         -5.58,          3.50,       1.59,      15.86,     55.55,          0.91
       -2,          2,    4,         -5.11,          3.50,       1.69,      16.93,     59.31,          0.90
       -2,          2,    5,         -4.94,          3.50,       1.81,      18.03,     63.16,          0.84
       -2,          2,    6,         -4.50,          3.50,       1.90,      18.98,     66.49,          0.85
       -2,          2,    7,         -4.28,          3.50,       2.00,      19.96,     69.93,          0.83
       -2,          3,    1,         -8.29,          3.50,       1.30,      12.98,     45.48,          0.72
       -2,          3,    2,         -5.82,          3.50,       1.54,      15.43,     54.04,          0.90
       -2,          3,    3,         -4.88,          3.50,       1.71,      17.06,     59.78,          0.93
       -2,          3,    4,         -4.25,          3.50,       1.85,      18.49,     64.78,          0.94
       -2,          3,    5,         -3.83,          3.50,       1.98,      19.78,     69.30,          0.93
       -2,          3,    6,         -3.52,          3.50,       2.08,      20.82,     72.92,          0.93
       -2,          3,    7,         -3.28,          3.50,       2.19,      21.92,     76.77,          0.91
       -2,          4,    1,         -7.80,          3.50,       1.36,      13.59,     47.63,          0.73
       -2,          4,    2,         -5.24,          3.50,       1.65,      16.50,     57.81,          0.91
       -2,          4,    3,         -4.18,          3.50,       1.85,      18.52,     64.88,          0.95
       -2,          4,    4,         -3.55,          3.50,       2.01,      20.08,     70.36,          0.97
       -2,          4,    5,         -3.15,          3.50,       2.14,      21.42,     75.03,          0.96
       -2,          4,    6,         -2.86,          3.50,       2.25,      22.49,     78.79,          0.96
       -2,          4,    7,         -2.66,          3.50,       2.35,      23.54,     82.46,          0.94
       -1,          1,    1,         -8.57,          3.50,       1.24,      12.37,     43.34,          0.76
       -1,          1,    2,         -5.97,          3.50,       1.46,      14.63,     51.25,          0.97
       -1,          1,    3,         -5.39,          3.50,       1.59,      15.88,     55.65,          0.95
       -1,          1,    4,         -4.71,          3.50,       1.68,      16.84,     59.00,          1.00
       -1,          1,    5,         -4.61,          3.50,       1.78,      17.81,     62.40,          0.93
       -1,          1,    6,         -4.26,          3.50,       1.86,      18.63,     65.27,          0.93
       -1,          1,    7,         -4.09,          3.50,       1.95,      19.47,     68.20,          0.90
       -1,          2,    1,         -7.89,          3.50,       1.30,      12.95,     45.38,          0.80
       -1,          2,    2,         -5.43,          3.50,       1.53,      15.27,     53.50,          1.00
       -1,          2,    3,         -4.57,          3.50,       1.67,      16.71,     58.54,          1.04
       -1,          2,    4,         -4.10,          3.50,       1.79,      17.88,     62.63,          1.03
       -1,          2,    5,         -3.75,          3.50,       1.89,      18.96,     66.41,          1.02
       -1,          2,    6,         -3.51,          3.50,       2.00,      19.95,     69.88,          0.99
       -1,          2,    7,         -3.29,          3.50,       2.09,      20.87,     73.10,          0.97
       -1,          3,    1,         -7.42,          3.50,       1.36,      13.59,     47.61,          0.80
       -1,          3,    2,         -4.83,          3.50,       1.63,      16.29,     57.09,          1.02
       -1,          3,    3,         -3.82,          3.50,       1.81,      18.07,     63.32,          1.08
       -1,          3,    4,         -3.25,          3.50,       1.96,      19.54,     68.45,          1.09
       -1,          3,    5,         -2.83,          3.50,       2.08,      20.83,     72.98,          1.09
       -1,          3,    6,         -2.52,          3.50,       2.20,      22.02,     77.14,          1.07
       -1,          3,    7,         -2.28,          3.50,       2.31,      23.15,     81.08,          1.05
       -1,          4,    1,         -6.95,          3.50,       1.43,      14.29,     50.09,          0.80
       -1,          4,    2,         -4.23,          3.50,       1.75,      17.45,     61.13,          1.04
       -1,          4,    3,         -3.17,          3.50,       1.97,      19.64,     68.80,          1.10
       -1,          4,    4,         -2.54,          3.50,       2.13,      21.34,     74.78,          1.12
       -1,          4,    5,         -2.14,          3.50,       2.27,      22.71,     79.55,          1.12
       -1,          4,    6,         -1.87,          3.50,       2.39,      23.91,     83.75,          1.10
       -1,          4,    7,         -1.65,          3.50,       2.50,      25.03,     87.69,          1.09
        0,          1,    1,         -7.69,          3.50,       1.29,      12.90,     45.21,          0.84
        0,          1,    2,         -5.06,          3.50,       1.53,      15.32,     53.67,          1.09
        0,          1,    3,         -4.21,          3.50,       1.67,      16.64,     58.28,          1.14
        0,          1,    4,         -3.79,          3.50,       1.76,      17.61,     61.71,          1.14
        0,          1,    5,         -3.53,          3.50,       1.86,      18.62,     65.25,          1.10
        0,          1,    6,         -3.34,          3.50,       1.95,      19.50,     68.31,          1.07
        0,          1,    7,         -3.18,          3.50,       2.03,      20.31,     71.16,          1.04
        0,          2,    1,         -7.22,          3.50,       1.35,      13.51,     47.34,          0.85
        0,          2,    2,         -4.51,          3.50,       1.60,      16.03,     56.17,          1.13
        0,          2,    3,         -3.64,          3.50,       1.75,      17.52,     61.39,          1.19
        0,          2,    4,         -3.17,          3.50,       1.88,      18.74,     65.64,          1.18
        0,          2,    5,         -2.83,          3.50,       1.99,      19.91,     69.74,          1.16
        0,          2,    6,         -2.58,          3.50,       2.09,      20.91,     73.25,          1.14
        0,          2,    7,         -2.37,          3.50,       2.19,      21.90,     76.70,          1.12
        0,          3,    1,         -6.41,          3.50,       1.42,      14.20,     49.76,          0.92
        0,          3,    2,         -3.88,          3.50,       1.71,      17.10,     59.91,          1.17
        0,          3,    3,         -2.90,          3.50,       1.91,      19.09,     66.89,          1.22
        0,          3,    4,         -2.32,          3.50,       2.06,      20.59,     72.14,          1.24
        0,          3,    5,         -1.90,          3.50,       2.20,      22.00,     77.09,          1.24
        0,          3,    6,         -1.60,          3.50,       2.32,      23.23,     81.37,          1.23
        0,          3,    7,         -1.36,          3.50,       2.44,      24.39,     85.45,          1.21
        0,          4,    1,         -5.92,          3.50,       1.50,      15.01,     52.60,          0.92
        0,          4,    2,         -3.31,          3.50,       1.85,      18.51,     64.84,          1.16
        0,          4,    3,         -2.24,          3.50,       2.08,      20.78,     72.79,          1.24
        0,          4,    4,         -1.60,          3.50,       2.26,      22.57,     79.07,          1.27
        0,          4,    5,         -1.21,          3.50,       2.41,      24.05,     84.23,          1.27
        0,          4,    6,         -0.92,          3.50,       2.54,      25.37,     88.87,          1.26
        0,          4,    7,         -0.72,          3.50,       2.65,      26.50,     92.80,          1.25
        1,          1,    1,         -7.07,          3.50,       1.34,      13.41,     46.98,          0.89
        1,          1,    2,         -4.28,          3.50,       1.60,      16.00,     56.04,          1.20
        1,          1,    3,         -3.38,          3.50,       1.74,      17.39,     60.92,          1.28
        1,          1,    4,         -3.22,          3.50,       1.85,      18.47,     64.69,          1.20
        1,          1,    5,         -2.98,          3.50,       1.94,      19.42,     68.03,          1.17
        1,          1,    6,         -2.52,          3.50,       2.03,      20.28,     71.03,          1.22
        1,          1,    7,         -2.36,          3.50,       2.12,      21.17,     74.17,          1.18
        1,          2,    1,         -6.21,          3.50,       1.41,      14.03,     49.15,          0.99
        1,          2,    2,         -3.68,          3.50,       1.68,      16.78,     58.78,          1.27
        1,          2,    3,         -2.81,          3.50,       1.84,      18.40,     64.44,          1.33
        1,          2,    4,         -2.34,          3.50,       1.97,      19.66,     68.87,          1.33
        1,          2,    5,         -2.00,          3.50,       2.08,      20.83,     72.97,          1.32
        1,          2,    6,         -1.76,          3.50,       2.19,      21.87,     76.61,          1.29
        1,          2,    7,         -1.54,          3.50,       2.29,      22.91,     80.26,          1.27
        1,          3,    1,         -5.61,          3.50,       1.49,      14.86,     52.06,          1.01
        1,          3,    2,         -3.24,          3.50,       1.80,      17.96,     62.94,          1.25
        1,          3,    3,         -2.23,          3.50,       2.00,      20.06,     70.29,          1.32
        1,          3,    4,         -1.49,          3.50,       2.17,      21.64,     75.82,          1.39
        1,          3,    5,         -1.07,          3.50,       2.32,      23.14,     81.07,          1.39
        1,          3,    6,         -0.77,          3.50,       2.44,      24.42,     85.53,          1.38
        1,          3,    7,         -0.53,          3.50,       2.56,      25.63,     89.75,          1.37
        1,          4,    1,         -5.12,          3.50,       1.57,      15.69,     54.97,          1.03
        1,          4,    2,         -2.48,          3.50,       1.95,      19.44,     68.10,          1.31
        1,          4,    3,         -1.40,          3.50,       2.19,      21.92,     76.78,          1.40
        1,          4,    4,         -0.77,          3.50,       2.38,      23.82,     83.43,          1.43
        1,          4,    5,         -0.37,          3.50,       2.54,      25.45,     89.12,          1.43
        1,          4,    6,         -0.09,          3.50,       2.68,      26.77,     93.74,          1.43
        1,          4,    7,          0.12,          3.50,       2.79,      27.91,     97.73,          1.41
        2,          1,    1,         -5.87,          3.50,       1.41,      14.08,     49.32,          1.06
        2,          1,    2,         -3.13,          3.50,       1.70,      16.96,     59.44,          1.41
        2,          1,    3,         -2.27,          3.50,       1.85,      18.52,     64.88,          1.49
        2,          1,    4,         -1.85,          3.50,       1.96,      19.61,     68.71,          1.49
        2,          1,    5,         -1.60,          3.50,       2.06,      20.56,     72.03,          1.47
        2,          1,    6,         -1.41,          3.50,       2.15,      21.50,     75.29,          1.44
        2,          1,    7,         -1.25,          3.50,       2.24,      22.42,     78.52,          1.40
        2,          2,    1,         -5.17,          3.50,       1.49,      14.88,     52.14,          1.12
        2,          2,    2,         -2.58,          3.50,       1.79,      17.90,     62.70,          1.46
        2,          2,    3,         -1.70,          3.50,       1.97,      19.66,     68.89,          1.54
        2,          2,    4,         -1.23,          3.50,       2.09,      20.89,     73.17,          1.56
        2,          2,    5,         -0.89,          3.50,       2.22,      22.18,     77.68,          1.55
        2,          2,    6,         -0.65,          3.50,       2.33,      23.31,     81.66,          1.52
        2,          2,    7,         -0.44,          3.50,       2.44,      24.33,     85.20,          1.50
        2,          3,    1,         -4.56,          3.50,       1.57,      15.72,     55.09,          1.16
        2,          3,    2,         -1.95,          3.50,       1.93,      19.24,     67.41,          1.50
        2,          3,    3,         -0.95,          3.50,       2.15,      21.46,     75.16,          1.60
        2,          3,    4,         -0.38,          3.50,       2.32,      23.20,     81.26,          1.63
        2,          3,    5,          0.04,          3.50,       2.48,      24.81,     86.90,          1.63
        2,          3,    6,          0.34,          3.50,       2.62,      26.17,     91.65,          1.62
        2,          3,    7,          0.46,          3.50,       2.74,      27.40,     95.96,          1.57
        2,          4,    1,         -4.12,          3.50,       1.67,      16.69,     58.45,          1.15
        2,          4,    2,         -1.37,          3.50,       2.08,      20.82,     72.93,          1.52
        2,          4,    3,         -0.35,          3.50,       2.36,      23.58,     82.60,          1.60
        2,          4,    4,          0.34,          3.50,       2.56,      25.65,     89.83,          1.67
        2,          4,    5,          0.74,          3.50,       2.73,      27.33,     95.74,          1.67
        2,          4,    6,          0.81,          3.50,       2.88,      28.78,    100.80,          1.59
