[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -8,          1,    4,        -12.03,          3.50,       1.29,      12.88,     45.13,          0.31
       -8,          1,    5,        -11.55,          3.50,       1.37,      13.65,     47.82,          0.31
       -8,          1,    6,        -11.31,          3.50,       1.44,      14.40,     50.46,          0.29
       -8,          1,    7,        -11.11,          3.50,       1.51,      15.15,     53.07,          0.28
       -8,          2,    1,        -15.17,          3.50,       1.00,      10.03,     35.14,          0.30
       -8,          2,    2,        -12.75,          3.50,       1.14,      11.39,     39.91,          0.35
       -8,          2,    3,        -11.85,          3.50,       1.24,      12.37,     43.34,          0.35
       -8,          2,    4,        -11.57,          3.50,       1.33,      13.29,     46.57,          0.32
       -8,          2,    5,        -10.93,          3.50,       1.41,      14.12,     49.49,          0.33
       -8,          2,    6,        -10.78,          3.50,       1.50,      14.97,     52.47,          0.30
       -8,          2,    7,        -10.37,          3.50,       1.58,      15.78,     55.27,          0.30
       -8,          3,    1,        -14.63,          3.50,       1.03,      10.27,     35.98,          0.31
       -8,          3,    2,        -12.16,          3.50,       1.18,      11.82,     41.42,          0.37
       -8,          3,    3,        -11.14,          3.50,       1.30,      12.99,     45.52,          0.37
       -8,          3,    4,        -10.52,          3.50,       1.40,      14.00,     49.04,          0.37
       -8,          3,    5,        -10.05,          3.50,       1.50,      15.03,     52.66,          0.36
       -8,          3,    6,         -9.70,          3.50,       1.59,      15.90,     55.69,          0.35
       -8,          3,    7,         -9.63,          3.50,       1.68,      16.76,     58.73,          0.32
       -8,          4,    1,        -14.12,          3.50,       1.06,      10.56,     37.01,          0.32
       -8,          4,    2,        -11.59,          3.50,       1.23,      12.32,     43.18,          0.38
       -8,          4,    3,        -10.51,          3.50,       1.37,      13.67,     47.91,          0.38
       -8,          4,    4,         -9.84,          3.50,       1.48,      14.82,     51.94,          0.38
       -8,          4,    5,         -9.42,          3.50,       1.58,      15.81,     55.40,          0.37
       -8,          4,    6,         -9.11,          3.50,       1.67,      16.70,     58.50,          0.36
       -8,          4,    7,         -8.87,          3.50,       1.75,      17.54,     61.48,          0.35
       -7,          1,    1,        -14.69,          3.50,       1.01,      10.06,     35.27,          0.33
       -7,          1,    2,        -12.15,          3.50,       1.15,      11.46,     40.15,          0.40
       -7,          1,    3,        -11.56,          3.50,       1.24,      12.40,     43.46,          0.38
       -7,          1,    4,        -11.15,          3.50,       1.32,      13.23,     46.38,          0.36
       -7,          1,    5,        -10.52,          3.50,       1.40,      14.04,     49.18,          0.37
       -7,          1,    6,        -10.57,          3.50,       1.48,      14.82,     51.92,          0.32
       -7,          1,    7,        -10.07,          3.50,       1.56,      15.57,     54.55,          0.33
       -7,          2,    1,        -14.06,          3.50,       1.03,      10.30,     36.09,          0.35
       -7,          2,    2,        -11.67,          3.50,       1.18,      11.79,     41.31,          0.42
       -7,          2,    3,        -10.78,          3.50,       1.28,      12.83,     44.94,          0.42
       -7,          2,    4,        -10.27,          3.50,       1.37,      13.71,     48.05,          0.41
       -7,          2,    5,         -9.88,          3.50,       1.47,      14.66,     51.37,          0.39
       -7,          2,    6,         -9.89,          3.50,       1.55,      15.47,     54.21,          0.35
       -7,          2,    7,         -9.34,          3.50,       1.63,      16.31,     57.17,          0.36
       -7,          3,    1,        -13.48,          3.50,       1.06,      10.59,     37.10,          0.37
       -7,          3,    2,        -11.07,          3.50,       1.23,      12.26,     42.96,          0.43
       -7,          3,    3,        -10.05,          3.50,       1.35,      13.50,     47.31,          0.44
       -7,          3,    4,         -9.44,          3.50,       1.46,      14.58,     51.10,          0.43
       -7,          3,    5,         -8.99,          3.50,       1.56,      15.59,     54.63,          0.42
       -7,          3,    6,         -8.65,          3.50,       1.65,      16.53,     57.93,          0.41
       -7,          3,    7,         -8.38,          3.50,       1.74,      17.37,     60.87,          0.40
       -7,          4,    1,        -13.02,          3.50,       1.10,      10.96,     38.42,          0.37
       -7,          4,    2,        -10.49,          3.50,       1.29,      12.87,     45.11,          0.44
       -7,          4,    3,         -9.44,          3.50,       1.43,      14.25,     49.93,          0.45
       -7,          4,    4,         -8.77,          3.50,       1.55,      15.47,     54.20,          0.45
       -7,          4,    5,         -8.36,          3.50,       1.65,      16.51,     57.85,          0.44
       -7,          4,    6,         -8.05,          3.50,       1.74,      17.40,     60.98,          0.43
       -7,          4,    7,         -7.82,          3.50,       1.83,      18.32,     64.18,          0.42
       -6,          1,    1,        -13.70,          3.50,       1.03,      10.29,     36.08,          0.38
       -6,          1,    2,        -11.19,          3.50,       1.18,      11.84,     41.47,          0.46
       -6,          1,    3,        -10.66,          3.50,       1.28,      12.81,     44.87,          0.43
       -6,          1,    4,         -9.88,          3.50,       1.37,      13.65,     47.82,          0.45
       -6,          1,    5,         -9.58,          3.50,       1.45,      14.52,     50.89,          0.43
       -6,          1,    6,         -9.52,          3.50,       1.53,      15.26,     53.46,          0.39
       -6,          1,    7,         -9.15,          3.50,       1.60,      16.00,     56.08,          0.39
       -6,          2,    1,        -13.08,          3.50,       1.06,      10.60,     37.16,          0.40
       -6,          2,    2,        -10.69,          3.50,       1.22,      12.14,     42.53,          0.49
       -6,          2,    3,         -9.84,          3.50,       1.33,      13.25,     46.42,          0.48
       -6,          2,    4,         -9.31,          3.50,       1.42,      14.19,     49.72,          0.47
       -6,          2,    5,         -9.22,          3.50,       1.51,      15.14,     53.03,          0.43
       -6,          2,    6,         -8.66,          3.50,       1.60,      15.97,     55.94,          0.44
       -6,          2,    7,         -8.41,          3.50,       1.68,      16.80,     58.85,          0.43
       -6,          3,    1,        -12.51,          3.50,       1.10,      10.95,     38.37,          0.41
       -6,          3,    2,        -10.08,          3.50,       1.27,      12.71,     44.53,          0.50
       -6,          3,    3,         -9.08,          3.50,       1.40,      14.00,     49.07,          0.51
       -6,          3,    4,         -8.48,          3.50,       1.52,      15.15,     53.09,          0.50
       -6,          3,    5,         -8.35,          3.50,       1.62,      16.23,     56.86,          0.46
       -6,          3,    6,         -7.71,          3.50,       1.71,      17.13,     60.02,          0.48
       -6,          3,    7,         -7.44,          3.50,       1.80,      18.07,     63.30,          0.47
       -6,          4,    1,        -12.03,          3.50,       1.14,      11.37,     39.84,          0.42
       -6,          4,    2,         -9.50,          3.50,       1.34,      13.39,     46.93,          0.51
       -6,          4,    3,         -8.44,          3.50,       1.49,      14.89,     52.18,          0.52
       -6,          4,    4,         -7.80,          3.50,       1.62,      16.13,     56.52,          0.52
       -6,          4,    5,         -7.39,          3.50,       1.72,      17.18,     60.19,          0.52
       -6,          4,    6,         -7.09,          3.50,       1.82,      18.20,     63.75,          0.50
       -6,          4,    7,         -6.87,          3.50,       1.91,      19.08,     66.83,          0.49
       -5,          1,    1,        -12.06,          3.50,       1.08,      10.83,     37.94,          0.48
       -5,          1,    2,         -9.53,          3.50,       1.25,      12.52,     43.86,          0.59
       -5,          1,    3,         -8.70,          3.50,       1.36,      13.59,     47.62,          0.60
       -5,          1,    4,         -8.25,          3.50,       1.45,      14.52,     50.88,          0.58
       -5,          1,    5,         -7.98,          3.50,       1.53,      15.33,     53.70,          0.56
       -5,          1,    6,         -7.76,          3.50,       1.61,      16.09,     56.39,          0.53
       -5,          1,    7,         -7.57,          3.50,       1.69,      16.86,     59.06,          0.51
       -5,          2,    1,        -11.42,          3.50,       1.12,      11.25,     39.40,          0.50
       -5,          2,    2,         -9.26,          3.50,       1.30,      12.99,     45.49,          0.58
       -5,          2,    3,         -8.15,          3.50,       1.41,      14.13,     49.50,          0.62
       -5,          2,    4,         -7.67,          3.50,       1.51,      15.13,     53.03,          0.61
       -5,          2,    5,         -7.30,          3.50,       1.61,      16.11,     56.42,          0.59
       -5,          2,    6,         -7.04,          3.50,       1.69,      16.96,     59.41,          0.57
       -5,          2,    7,         -6.80,          3.50,       1.79,      17.86,     62.58,          0.55
       -5,          3,    1,        -10.84,          3.50,       1.16,      11.64,     40.80,          0.52
       -5,          3,    2,         -8.40,          3.50,       1.36,      13.63,     47.76,          0.63
       -5,          3,    3,         -7.42,          3.50,       1.51,      15.07,     52.79,          0.65
       -5,          3,    4,         -6.83,          3.50,       1.63,      16.28,     57.03,          0.65
       -5,          3,    5,         -6.39,          3.50,       1.74,      17.37,     60.84,          0.64
       -5,          3,    6,         -6.08,          3.50,       1.84,      18.41,     64.49,          0.62
       -5,          3,    7,         -6.08,          3.50,       1.93,      19.36,     67.83,          0.58
       -5,          4,    1,        -10.36,          3.50,       1.21,      12.12,     42.47,          0.52
       -5,          4,    2,         -7.83,          3.50,       1.44,      14.47,     50.72,          0.64
       -5,          4,    3,         -6.77,          3.50,       1.61,      16.11,     56.45,          0.67
       -5,          4,    4,         -6.14,          3.50,       1.74,      17.42,     61.04,          0.67
       -5,          4,    5,         -5.73,          3.50,       1.86,      18.61,     65.21,          0.66
       -5,          4,    6,         -5.44,          3.50,       1.97,      19.66,     68.87,          0.65
       -5,          4,    7,         -5.51,          3.50,       2.06,      20.55,     71.98,          0.60
       -4,          1,    1,        -11.35,          3.50,       1.11,      11.15,     39.08,          0.52
       -4,          1,    2,         -8.82,          3.50,       1.29,      12.93,     45.30,          0.65
       -4,          1,    3,         -8.29,          3.50,       1.40,      13.97,     48.97,          0.62
       -4,          1,    4,         -7.87,          3.50,       1.49,      14.87,     52.12,          0.60
       -4,          1,    5,         -7.27,          3.50,       1.57,      15.73,     55.10,          0.62
       -4,          1,    6,         -7.31,          3.50,       1.65,      16.55,     58.00,          0.56
       -4,          1,    7,         -6.88,          3.50,       1.73,      17.29,     60.60,          0.58
       -4,          2,    1,        -10.70,          3.50,       1.15,      11.52,     40.38,          0.55
       -4,          2,    2,         -8.41,          3.50,       1.34,      13.34,     46.75,          0.66
       -4,          2,    3,         -7.44,          3.50,       1.46,      14.61,     51.17,          0.69
       -4,          2,    4,         -6.95,          3.50,       1.56,      15.61,     54.69,          0.68
       -4,          2,    5,         -6.60,          3.50,       1.66,      16.59,     58.13,          0.66
       -4,          2,    6,         -6.34,          3.50,       1.75,      17.46,     61.17,          0.64
       -4,          2,    7,         -6.10,          3.50,       1.84,      18.37,     64.36,          0.62
       -4,          3,    1,        -10.12,          3.50,       1.20,      11.97,     41.95,          0.57
       -4,          3,    2,         -7.68,          3.50,       1.41,      14.11,     49.43,          0.70
       -4,          3,    3,         -6.69,          3.50,       1.56,      15.55,     54.51,          0.72
       -4,          3,    4,         -6.37,          3.50,       1.68,      16.79,     58.83,          0.68
       -4,          3,    5,         -5.68,          3.50,       1.80,      17.99,     63.02,          0.71
       -4,          3,    6,         -5.54,          3.50,       1.90,      19.01,     66.58,          0.67
       -4,          3,    7,         -5.11,          3.50,       2.00,      20.02,     70.12,          0.68
       -4,          4,    1,         -9.63,          3.50,       1.25,      12.48,     43.71,          0.58
       -4,          4,    2,         -7.10,          3.50,       1.50,      14.97,     52.47,          0.70
       -4,          4,    3,         -6.05,          3.50,       1.67,      16.70,     58.53,          0.74
       -4,          4,    4,         -5.71,          3.50,       1.82,      18.14,     63.55,          0.69
       -4,          4,    5,         -5.01,          3.50,       1.93,      19.31,     67.64,          0.74
       -4,          4,    6,         -4.72,          3.50,       2.04,      20.33,     71.23,          0.73
       -4,          4,    7,         -4.51,          3.50,       2.13,      21.34,     74.75,          0.71
       -3,          1,    1,        -10.70,          3.50,       1.14,      11.42,     40.01,          0.57
       -3,          1,    2,         -8.16,          3.50,       1.32,      13.22,     46.33,          0.72
       -3,          1,    3,         -7.33,          3.50,       1.44,      14.39,     50.40,          0.73
       -3,          1,    4,         -7.17,          3.50,       1.53,      15.28,     53.54,          0.67
       -3,          1,    5,         -6.62,          3.50,       1.62,      16.17,     56.65,          0.69
       -3,          1,    6,         -6.42,          3.50,       1.69,      16.95,     59.38,          0.67
       -3,          1,    7,         -6.24,          3.50,       1.77,      17.76,     62.22,          0.64
       -3,          2,    1,        -10.04,          3.50,       1.18,      11.82,     41.41,          0.60
       -3,          2,    2,         -7.63,          3.50,       1.37,      13.74,     48.14,          0.74
       -3,          2,    3,         -6.77,          3.50,       1.50,      15.03,     52.64,          0.76
       -3,          2,    4,         -6.29,          3.50,       1.61,      16.06,     56.25,          0.75
       -3,          2,    5,         -5.94,          3.50,       1.71,      17.05,     59.75,          0.73
       -3,          2,    6,         -5.68,          3.50,       1.80,      18.00,     63.08,          0.71
       -3,          2,    7,         -5.45,          3.50,       1.89,      18.91,     66.23,          0.69
       -3,          3,    1,         -9.46,          3.50,       1.23,      12.31,     43.13,          0.62
       -3,          3,    2,         -7.01,          3.50,       1.45,      14.51,     50.84,          0.77
       -3,          3,    3,         -6.28,          3.50,       1.61,      16.10,     56.42,          0.75
       -3,          3,    4,         -5.70,          3.50,       1.74,      17.36,     60.81,          0.75
       -3,          3,    5,         -5.02,          3.50,       1.86,      18.59,     65.12,          0.78
       -3,          3,    6,         -4.71,          3.50,       1.97,      19.66,     68.88,          0.77
       -3,          3,    7,         -4.46,          3.50,       2.06,      20.60,     72.16,          0.76
       -3,          4,    1,         -9.27,          3.50,       1.29,      12.88,     45.14,          0.58
       -3,          4,    2,         -6.43,          3.50,       1.55,      15.49,     54.27,          0.77
       -3,          4,    3,         -5.40,          3.50,       1.73,      17.24,     60.41,          0.81
       -3,          4,    4,         -4.75,          3.50,       1.88,      18.79,     65.84,          0.82
       -3,          4,    5,         -4.35,          3.50,       2.00,      20.06,     70.26,          0.81
       -3,          4,    6,         -4.06,          3.50,       2.11,      21.09,     73.89,          0.80
       -3,          4,    7,         -3.85,          3.50,       2.21,      22.09,     77.40,          0.78
       -2,          1,    1,         -9.53,          3.50,       1.19,      11.90,     41.70,          0.67
       -2,          1,    2,         -6.97,          3.50,       1.39,      13.93,     48.80,          0.84
       -2,          1,    3,         -6.14,          3.50,       1.51,      15.14,     53.04,          0.87
       -2,          1,    4,         -5.99,          3.50,       1.61,      16.07,     56.29,          0.80
       -2,          1,    5,         -5.45,          3.50,       1.70,      16.97,     59.45,          0.83
       -2,          1,    6,         -5.25,          3.50,       1.78,      17.79,     62.34,          0.80
       -2,          1,    7,         -5.08,          3.50,       1.86,      18.64,     65.30,          0.77
       -2,          2,    1,         -8.87,          3.50,       1.24,      12.38,     43.38,          0.70
       -2,          2,    2,         -6.44,          3.50,       1.45,      14.53,     50.90,          0.87
       -2,          2,    3,         -5.63,          3.50,       1.59,      15.87,     55.59,          0.89
       -2,          2,    4,         -5.11,          3.50,       1.69,      16.93,     59.34,          0.90
       -2,          2,    5,         -4.76,          3.50,       1.80,      18.06,     63.28,          0.87
       -2,          2,    6,         -4.51,          3.50,       1.90,      18.99,     66.53,          0.85
       -2,          2,    7,         -4.28,          3.50,       1.99,      19.94,     69.87,          0.83
       -2,          3,    1,         -8.28,          3.50,       1.30,      12.97,     45.45,          0.72
       -2,          3,    2,         -6.05,          3.50,       1.54,      15.43,     54.05,          0.85
       -2,          3,    3,         -5.11,          3.50,       1.71,      17.06,     59.77,          0.88
       -2,          3,    4,         -4.25,          3.50,       1.85,      18.48,     64.75,          0.94
       -2,          3,    5,         -3.83,          3.50,       1.98,      19.78,     69.27,          0.93
       -2,          3,    6,         -3.55,          3.50,       2.08,      20.85,     73.02,          0.92
       -2,          3,    7,         -3.28,          3.50,       2.19,      21.86,     76.57,          0.91
       -2,          4,    1,         -7.80,          3.50,       1.36,      13.60,     47.65,          0.73
       -2,          4,    2,         -5.23,          3.50,       1.65,      16.49,     57.76,          0.91
       -2,          4,    3,         -4.18,          3.50,       1.85,      18.51,     64.87,          0.95
       -2,          4,    4,         -3.55,          3.50,       2.01,      20.10,     70.42,          0.97
       -2,          4,    5,         -3.15,          3.50,       2.14,      21.42,     75.04,          0.96
       -2,          4,    6,         -2.87,          3.50,       2.25,      22.51,     78.85,          0.96
       -2,          4,    7,         -2.85,          3.50,       2.35,      23.55,     82.49,          0.90
       -1,          1,    1,         -8.76,          3.50,       1.24,      12.39,     43.42,          0.72
       -1,          1,    2,         -5.96,          3.50,       1.46,      14.62,     51.21,          0.97
       -1,          1,    3,         -5.32,          3.50,       1.59,      15.88,     55.65,          0.96
       -1,          1,    4,         -4.83,          3.50,       1.68,      16.84,     59.01,          0.97
       -1,          1,    5,         -4.45,          3.50,       1.78,      17.78,     62.31,          0.96
       -1,          1,    6,         -4.25,          3.50,       1.86,      18.62,     65.26,          0.93
       -1,          1,    7,         -4.08,          3.50,       1.95,      19.50,     68.31,          0.90
       -1,          2,    1,         -7.89,          3.50,       1.30,      12.98,     45.47,          0.79
       -1,          2,    2,         -5.43,          3.50,       1.53,      15.28,     53.54,          1.00
       -1,          2,    3,         -4.57,          3.50,       1.67,      16.69,     58.47,          1.04
       -1,          2,    4,         -4.09,          3.50,       1.78,      17.84,     62.51,          1.04
       -1,          2,    5,         -3.75,          3.50,       1.90,      18.98,     66.50,          1.02
       -1,          2,    6,         -3.50,          3.50,       2.00,      19.98,     69.99,          0.99
       -1,          2,    7,         -3.28,          3.50,       2.09,      20.89,     73.18,          0.97
       -1,          3,    1,         -7.30,          3.50,       1.36,      13.59,     47.61,          0.82
       -1,          3,    2,         -4.80,          3.50,       1.63,      16.29,     57.11,          1.03
       -1,          3,    3,         -3.82,          3.50,       1.81,      18.09,     63.40,          1.08
       -1,          3,    4,         -3.24,          3.50,       1.96,      19.56,     68.51,          1.09
       -1,          3,    5,         -2.82,          3.50,       2.09,      20.85,     73.03,          1.09
       -1,          3,    6,         -2.66,          3.50,       2.20,      22.04,     77.20,          1.04
       -1,          3,    7,         -2.27,          3.50,       2.32,      23.15,     81.09,          1.06
       -1,          4,    1,         -6.81,          3.50,       1.43,      14.32,     50.17,          0.82
       -1,          4,    2,         -4.22,          3.50,       1.74,      17.44,     61.11,          1.04
       -1,          4,    3,         -3.16,          3.50,       1.97,      19.65,     68.84,          1.10
       -1,          4,    4,         -2.53,          3.50,       2.13,      21.34,     74.76,          1.12
       -1,          4,    5,         -2.13,          3.50,       2.27,      22.71,     79.54,          1.12
       -1,          4,    6,         -1.85,          3.50,       2.39,      23.90,     83.72,          1.11
       -1,          4,    7,         -1.88,          3.50,       2.50,      25.02,     87.63,          1.03
        0,          1,    1,         -7.67,          3.50,       1.29,      12.91,     45.25,          0.85
        0,          1,    2,         -5.04,          3.50,       1.53,      15.31,     53.62,          1.10
        0,          1,    3,         -4.20,          3.50,       1.66,      16.62,     58.24,          1.15
        0,          1,    4,         -4.08,          3.50,       1.76,      17.65,     61.84,          1.06
        0,          1,    5,         -3.53,          3.50,       1.86,      18.60,     65.19,          1.11
        0,          1,    6,         -3.33,          3.50,       1.95,      19.50,     68.32,          1.07
        0,          1,    7,         -3.17,          3.50,       2.03,      20.31,     71.17,          1.05
        0,          2,    1,         -6.99,          3.50,       1.35,      13.51,     47.35,          0.89
        0,          2,    2,         -4.50,          3.50,       1.60,      16.03,     56.17,          1.14
        0,          2,    3,         -3.63,          3.50,       1.76,      17.56,     61.51,          1.19
        0,          2,    4,         -3.17,          3.50,       1.88,      18.75,     65.68,          1.19
        0,          2,    5,         -2.82,          3.50,       1.99,      19.92,     69.77,          1.17
        0,          2,    6,         -2.58,          3.50,       2.09,      20.91,     73.24,          1.15
        0,          2,    7,         -2.36,          3.50,       2.19,      21.90,     76.73,          1.12
        0,          3,    1,         -6.70,          3.50,       1.42,      14.21,     49.77,          0.86
        0,          3,    2,         -4.21,          3.50,       1.71,      17.11,     59.97,          1.09
        0,          3,    3,         -2.89,          3.50,       1.91,      19.09,     66.89,          1.23
        0,          3,    4,         -2.31,          3.50,       2.06,      20.54,     71.98,          1.25
        0,          3,    5,         -2.12,          3.50,       2.20,      22.03,     77.16,          1.18
        0,          3,    6,         -1.59,          3.50,       2.32,      23.23,     81.37,          1.23
        0,          3,    7,         -1.35,          3.50,       2.44,      24.39,     85.43,          1.21
        0,          4,    1,         -5.90,          3.50,       1.50,      15.02,     52.61,          0.93
        0,          4,    2,         -3.29,          3.50,       1.85,      18.51,     64.84,          1.17
        0,          4,    3,         -2.23,          3.50,       2.08,      20.77,     72.75,          1.25
        0,          4,    4,         -1.62,          3.50,       2.26,      22.59,     79.12,          1.27
        0,          4,    5,         -1.20,          3.50,       2.41,      24.07,     84.32,          1.28
        0,          4,    6,         -0.92,          3.50,       2.54,      25.38,     88.89,          1.27
        0,          4,    7,         -1.01,          3.50,       2.65,      26.49,     92.76,          1.17
        1,          1,    1,         -6.89,          3.50,       1.34,      13.39,     46.93,          0.93
        1,          1,    2,         -4.46,          3.50,       1.60,      16.01,     56.08,          1.15
        1,          1,    3,         -3.37,          3.50,       1.74,      17.37,     60.86,          1.28
        1,          1,    4,         -2.95,          3.50,       1.84,      18.44,     64.61,          1.28
        1,          1,    5,         -2.70,          3.50,       1.94,      19.43,     68.07,          1.25
        1,          1,    6,         -2.51,          3.50,       2.03,      20.26,     70.95,          1.22
        1,          1,    7,         -2.35,          3.50,       2.12,      21.20,     74.29,          1.18
        1,          2,    1,         -6.44,          3.50,       1.40,      14.06,     49.26,          0.93
        1,          2,    2,         -3.67,          3.50,       1.68,      16.77,     58.76,          1.27
        1,          2,    3,         -2.80,          3.50,       1.84,      18.41,     64.49,          1.33
        1,          2,    4,         -2.33,          3.50,       1.97,      19.63,     68.77,          1.33
        1,          2,    5,         -1.99,          3.50,       2.08,      20.80,     72.87,          1.32
        1,          2,    6,         -1.75,          3.50,       2.19,      21.86,     76.58,          1.29
        1,          2,    7,         -1.53,          3.50,       2.29,      22.92,     80.28,          1.27
        1,          3,    1,         -5.60,          3.50,       1.49,      14.85,     52.04,          1.01
        1,          3,    2,         -3.05,          3.50,       1.80,      18.00,     63.07,          1.30
        1,          3,    3,         -2.06,          3.50,       2.00,      20.05,     70.23,          1.37
        1,          3,    4,         -1.48,          3.50,       2.16,      21.63,     75.78,          1.40
        1,          3,    5,         -1.06,          3.50,       2.31,      23.13,     81.03,          1.39
        1,          3,    6,         -0.76,          3.50,       2.44,      24.42,     85.55,          1.38
        1,          3,    7,         -0.52,          3.50,       2.57,      25.65,     89.85,          1.36
        1,          4,    1,         -5.11,          3.50,       1.57,      15.71,     55.06,          1.02
        1,          4,    2,         -2.47,          3.50,       1.94,      19.44,     68.11,          1.31
        1,          4,    3,         -1.39,          3.50,       2.19,      21.93,     76.83,          1.40
        1,          4,    4,         -0.76,          3.50,       2.38,      23.83,     83.49,          1.43
        1,          4,    5,         -0.61,          3.50,       2.54,      25.43,     89.06,          1.36
        1,          4,    6,         -0.07,          3.50,       2.68,      26.78,     93.80,          1.43
        1,          4,    7,         -0.13,          3.50,       2.79,      27.92,     97.79,          1.33
        2,          1,    1,         -5.86,          3.50,       1.41,      14.06,     49.27,          1.07
        2,          1,    2,         -3.42,          3.50,       1.70,      16.97,     59.48,          1.32
        2,          1,    3,         -2.26,          3.50,       1.85,      18.49,     64.80,          1.50
        2,          1,    4,         -1.84,          3.50,       1.96,      19.63,     68.78,          1.50
        2,          1,    5,         -1.59,          3.50,       2.06,      20.58,     72.11,          1.47
        2,          1,    6,         -1.57,          3.50,       2.15,      21.51,     75.36,          1.39
        2,          1,    7,         -1.25,          3.50,       2.24,      22.41,     78.50,          1.40
        2,          2,    1,         -5.16,          3.50,       1.49,      14.87,     52.12,          1.12
        2,          2,    2,         -2.57,          3.50,       1.79,      17.91,     62.75,          1.46
        2,          2,    3,         -1.69,          3.50,       1.96,      19.65,     68.83,          1.55
        2,          2,    4,         -1.22,          3.50,       2.09,      20.90,     73.21,          1.57
        2,          2,    5,         -0.88,          3.50,       2.22,      22.20,     77.76,          1.55
        2,          2,    6,         -0.64,          3.50,       2.33,      23.28,     81.54,          1.52
        2,          2,    7,         -0.43,          3.50,       2.44,      24.35,     85.29,          1.50
        2,          3,    1,         -4.57,          3.50,       1.57,      15.73,     55.12,          1.15
        2,          3,    2,         -1.94,          3.50,       1.92,      19.25,     67.44,          1.50
        2,          3,    3,         -0.94,          3.50,       2.14,      21.44,     75.12,          1.60
        2,          3,    4,         -0.37,          3.50,       2.32,      23.21,     81.31,          1.63
        2,          3,    5,         -0.13,          3.50,       2.48,      24.82,     86.94,          1.57
        2,          3,    6,          0.35,          3.50,       2.62,      26.17,     91.66,          1.62
        2,          3,    7,          0.59,          3.50,       2.75,      27.44,     96.09,          1.61
        2,          4,    1,         -4.06,          3.50,       1.67,      16.70,     58.49,          1.17
        2,          4,    2,         -1.38,          3.50,       2.08,      20.84,     73.00,          1.52
        2,          4,    3,         -0.28,          3.50,       2.36,      23.58,     82.61,          1.63
        2,          4,    4,          0.35,          3.50,       2.57,      25.69,     89.98,          1.67
        2,          4,    5,          0.76,          3.50,       2.74,      27.36,     95.81,          1.68
        2,          4,    6,          1.05,          3.50,       2.88,      28.77,    100.76,          1.68
