[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -5,          1,    4,         -8.28,          3.50,       1.45,      14.51,     50.83,          0.57
       -5,          1,    5,         -8.00,          3.50,       1.53,      15.32,     53.67,          0.55
       -5,          1,    6,         -7.79,          3.50,       1.61,      16.10,     56.43,          0.53
       -5,          1,    7,         -7.60,          3.50,       1.69,      16.87,     59.09,          0.51
       -5,          2,    1,        -11.43,          3.50,       1.12,      11.23,     39.36,          0.50
       -5,          2,    2,         -9.04,          3.50,       1.30,      12.95,     45.38,          0.61
       -5,          2,    3,         -8.18,          3.50,       1.41,      14.15,     49.57,          0.62
       -5,          2,    4,         -7.69,          3.50,       1.51,      15.12,     52.97,          0.61
       -5,          2,    5,         -7.33,          3.50,       1.61,      16.12,     56.47,          0.58
       -5,          2,    6,         -7.07,          3.50,       1.70,      16.94,     59.35,          0.57
       -5,          2,    7,         -6.83,          3.50,       1.79,      17.86,     62.56,          0.55
       -5,          3,    1,        -10.85,          3.50,       1.16,      11.65,     40.83,          0.52
       -5,          3,    2,         -8.42,          3.50,       1.36,      13.63,     47.75,          0.63
       -5,          3,    3,         -7.44,          3.50,       1.51,      15.06,     52.75,          0.65
       -5,          3,    4,         -7.13,          3.50,       1.63,      16.26,     56.98,          0.60
       -5,          3,    5,         -6.50,          3.50,       1.74,      17.37,     60.84,          0.62
       -5,          3,    6,         -6.33,          3.50,       1.84,      18.38,     64.40,          0.59
       -5,          3,    7,         -5.85,          3.50,       1.93,      19.34,     67.73,          0.61
       -5,          4,    1,        -10.38,          3.50,       1.21,      12.11,     42.43,          0.52
       -5,          4,    2,         -7.85,          3.50,       1.45,      14.46,     50.67,          0.63
       -5,          4,    3,         -6.80,          3.50,       1.61,      16.11,     56.47,          0.66
       -5,          4,    4,         -6.16,          3.50,       1.74,      17.43,     61.07,          0.67
       -5,          4,    5,         -5.76,          3.50,       1.86,      18.63,     65.29,          0.66
       -5,          4,    6,         -5.46,          3.50,       1.97,      19.66,     68.87,          0.64
       -5,          4,    7,         -5.25,          3.50,       2.05,      20.54,     71.94,          0.63
       -4,          1,    1,        -11.67,          3.50,       1.11,      11.15,     39.06,          0.48
       -4,          1,    2,         -8.84,          3.50,       1.29,      12.89,     45.18,          0.65
       -4,          1,    3,         -8.01,          3.50,       1.40,      13.96,     48.90,          0.66
       -4,          1,    4,         -7.58,          3.50,       1.49,      14.88,     52.14,          0.64
       -4,          1,    5,         -7.56,          3.50,       1.57,      15.70,     55.01,          0.58
       -4,          1,    6,         -7.09,          3.50,       1.65,      16.54,     57.95,          0.59
       -4,          1,    7,         -6.91,          3.50,       1.73,      17.30,     60.61,          0.57
       -4,          2,    1,        -10.72,          3.50,       1.15,      11.50,     40.30,          0.55
       -4,          2,    2,         -8.32,          3.50,       1.34,      13.32,     46.66,          0.68
       -4,          2,    3,         -7.46,          3.50,       1.46,      14.57,     51.06,          0.69
       -4,          2,    4,         -6.98,          3.50,       1.56,      15.57,     54.55,          0.67
       -4,          2,    5,         -6.62,          3.50,       1.66,      16.56,     58.00,          0.66
       -4,          2,    6,         -6.36,          3.50,       1.74,      17.43,     61.06,          0.64
       -4,          2,    7,         -6.14,          3.50,       1.84,      18.37,     64.37,          0.62
       -4,          3,    1,        -10.43,          3.50,       1.20,      11.98,     41.98,          0.53
       -4,          3,    2,         -7.70,          3.50,       1.41,      14.05,     49.23,          0.70
       -4,          3,    3,         -6.72,          3.50,       1.56,      15.56,     54.53,          0.72
       -4,          3,    4,         -6.14,          3.50,       1.68,      16.77,     58.77,          0.72
       -4,          3,    5,         -5.71,          3.50,       1.80,      17.99,     63.01,          0.70
       -4,          3,    6,         -5.40,          3.50,       1.90,      19.01,     66.57,          0.69
       -4,          3,    7,         -5.15,          3.50,       2.00,      20.00,     70.07,          0.68
       -4,          4,    1,         -9.91,          3.50,       1.25,      12.48,     43.72,          0.54
       -4,          4,    2,         -7.13,          3.50,       1.49,      14.95,     52.36,          0.70
       -4,          4,    3,         -6.08,          3.50,       1.67,      16.69,     58.46,          0.73
       -4,          4,    4,         -5.63,          3.50,       1.81,      18.15,     63.57,          0.71
       -4,          4,    5,         -5.04,          3.50,       1.93,      19.32,     67.69,          0.73
       -4,          4,    6,         -4.75,          3.50,       2.03,      20.34,     71.26,          0.72
       -4,          4,    7,         -4.54,          3.50,       2.13,      21.33,     74.70,          0.71
       -3,          1,    1,        -10.72,          3.50,       1.14,      11.40,     39.94,          0.57
       -3,          1,    2,         -8.18,          3.50,       1.32,      13.23,     46.37,          0.71
       -3,          1,    3,         -7.53,          3.50,       1.44,      14.38,     50.39,          0.69
       -3,          1,    4,         -6.92,          3.50,       1.53,      15.27,     53.50,          0.71
       -3,          1,    5,         -6.89,          3.50,       1.61,      16.16,     56.60,          0.65
       -3,          1,    6,         -6.45,          3.50,       1.69,      16.94,     59.36,          0.66
       -3,          1,    7,         -6.27,          3.50,       1.77,      17.74,     62.14,          0.63
       -3,          2,    1,        -10.06,          3.50,       1.18,      11.83,     41.44,          0.60
       -3,          2,    2,         -7.66,          3.50,       1.37,      13.72,     48.09,          0.74
       -3,          2,    3,         -6.88,          3.50,       1.50,      15.01,     52.58,          0.74
       -3,          2,    4,         -6.32,          3.50,       1.61,      16.04,     56.21,          0.74
       -3,          2,    5,         -5.97,          3.50,       1.70,      17.03,     59.67,          0.73
       -3,          2,    6,         -5.71,          3.50,       1.80,      18.01,     63.11,          0.70
       -3,          2,    7,         -5.54,          3.50,       1.89,      18.89,     66.19,          0.68
       -3,          3,    1,         -9.48,          3.50,       1.23,      12.28,     43.05,          0.62
       -3,          3,    2,         -7.03,          3.50,       1.46,      14.55,     50.97,          0.76
       -3,          3,    3,         -6.06,          3.50,       1.61,      16.09,     56.38,          0.79
       -3,          3,    4,         -5.75,          3.50,       1.73,      17.32,     60.67,          0.74
       -3,          3,    5,         -5.05,          3.50,       1.86,      18.60,     65.15,          0.78
       -3,          3,    6,         -4.74,          3.50,       1.97,      19.66,     68.89,          0.76
       -3,          3,    7,         -4.48,          3.50,       2.06,      20.62,     72.24,          0.75
       -3,          4,    1,         -8.99,          3.50,       1.29,      12.87,     45.11,          0.62
       -3,          4,    2,         -6.45,          3.50,       1.55,      15.46,     54.18,          0.77
       -3,          4,    3,         -5.58,          3.50,       1.73,      17.31,     60.63,          0.77
       -3,          4,    4,         -4.77,          3.50,       1.88,      18.81,     65.88,          0.81
       -3,          4,    5,         -4.37,          3.50,       2.00,      20.06,     70.25,          0.80
       -3,          4,    6,         -4.08,          3.50,       2.11,      21.12,     73.97,          0.79
       -3,          4,    7,         -3.87,          3.50,       2.21,      22.07,     77.31,          0.78
       -2,          1,    1,         -9.55,          3.50,       1.19,      11.90,     41.71,          0.66
       -2,          1,    2,         -6.99,          3.50,       1.39,      13.90,     48.72,          0.84
       -2,          1,    3,         -6.16,          3.50,       1.51,      15.14,     53.05,          0.86
       -2,          1,    4,         -5.74,          3.50,       1.61,      16.08,     56.34,          0.85
       -2,          1,    5,         -5.47,          3.50,       1.70,      16.94,     59.35,          0.82
       -2,          1,    6,         -5.27,          3.50,       1.78,      17.79,     62.32,          0.79
       -2,          1,    7,         -5.10,          3.50,       1.86,      18.63,     65.27,          0.77
       -2,          2,    1,         -8.89,          3.50,       1.24,      12.40,     43.44,          0.70
       -2,          2,    2,         -6.46,          3.50,       1.46,      14.55,     50.97,          0.87
       -2,          2,    3,         -5.60,          3.50,       1.59,      15.85,     55.53,          0.90
       -2,          2,    4,         -5.13,          3.50,       1.69,      16.93,     59.32,          0.89
       -2,          2,    5,         -4.78,          3.50,       1.80,      18.04,     63.20,          0.87
       -2,          2,    6,         -4.53,          3.50,       1.90,      18.96,     66.41,          0.85
       -2,          2,    7,         -4.31,          3.50,       1.99,      19.93,     69.83,          0.83
       -2,          3,    1,         -8.30,          3.50,       1.30,      12.96,     45.42,          0.71
       -2,          3,    2,         -5.84,          3.50,       1.54,      15.44,     54.08,          0.89
       -2,          3,    3,         -4.86,          3.50,       1.71,      17.04,     59.69,          0.94
       -2,          3,    4,         -4.28,          3.50,       1.85,      18.48,     64.74,          0.93
       -2,          3,    5,         -3.85,          3.50,       1.98,      19.77,     69.24,          0.93
       -2,          3,    6,         -3.55,          3.50,       2.08,      20.81,     72.90,          0.92
       -2,          3,    7,         -3.30,          3.50,       2.19,      21.89,     76.67,          0.90
       -2,          4,    1,         -7.81,          3.50,       1.36,      13.58,     47.59,          0.73
       -2,          4,    2,         -5.26,          3.50,       1.65,      16.50,     57.83,          0.90
       -2,          4,    3,         -4.20,          3.50,       1.85,      18.51,     64.84,          0.95
       -2,          4,    4,         -3.57,          3.50,       2.01,      20.08,     70.36,          0.96
       -2,          4,    5,         -3.17,          3.50,       2.14,      21.40,     74.97,          0.96
       -2,          4,    6,         -2.89,          3.50,       2.25,      22.50,     78.82,          0.95
       -2,          4,    7,         -2.68,          3.50,       2.36,      23.55,     82.45,          0.94
       -1,          1,    1,         -8.79,          3.50,       1.24,      12.40,     43.46,          0.71
       -1,          1,    2,         -5.99,          3.50,       1.46,      14.62,     51.23,          0.96
       -1,          1,    3,         -5.16,          3.50,       1.58,      15.88,     55.64,          0.99
       -1,          1,    4,         -4.99,          3.50,       1.68,      16.84,     58.99,          0.93
       -1,          1,    5,         -4.48,          3.50,       1.78,      17.78,     62.29,          0.95
       -1,          1,    6,         -4.28,          3.50,       1.86,      18.64,     65.31,          0.92
       -1,          1,    7,         -4.11,          3.50,       1.95,      19.49,     68.28,          0.89
       -1,          2,    1,         -7.90,          3.50,       1.30,      12.98,     45.49,          0.79
       -1,          2,    2,         -5.45,          3.50,       1.53,      15.29,     53.56,          0.99
       -1,          2,    3,         -4.59,          3.50,       1.67,      16.70,     58.50,          1.03
       -1,          2,    4,         -4.12,          3.50,       1.78,      17.82,     62.41,          1.03
       -1,          2,    5,         -3.78,          3.50,       1.90,      18.97,     66.44,          1.01
       -1,          2,    6,         -3.78,          3.50,       2.00,      19.97,     69.96,          0.93
       -1,          2,    7,         -3.50,          3.50,       2.09,      20.90,     73.20,          0.93
       -1,          3,    1,         -7.59,          3.50,       1.36,      13.59,     47.63,          0.76
       -1,          3,    2,         -4.82,          3.50,       1.63,      16.28,     57.04,          1.02
       -1,          3,    3,         -3.84,          3.50,       1.81,      18.10,     63.42,          1.07
       -1,          3,    4,         -3.27,          3.50,       1.95,      19.54,     68.45,          1.08
       -1,          3,    5,         -2.85,          3.50,       2.09,      20.84,     73.01,          1.08
       -1,          3,    6,         -2.54,          3.50,       2.20,      22.01,     77.10,          1.07
       -1,          3,    7,         -2.30,          3.50,       2.32,      23.15,     81.08,          1.05
       -1,          4,    1,         -6.82,          3.50,       1.43,      14.32,     50.15,          0.82
       -1,          4,    2,         -4.24,          3.50,       1.74,      17.44,     61.11,          1.04
       -1,          4,    3,         -3.18,          3.50,       1.97,      19.68,     68.95,          1.09
       -1,          4,    4,         -2.56,          3.50,       2.14,      21.35,     74.81,          1.11
       -1,          4,    5,         -2.16,          3.50,       2.27,      22.72,     79.59,          1.11
       -1,          4,    6,         -1.87,          3.50,       2.39,      23.92,     83.80,          1.10
       -1,          4,    7,         -1.67,          3.50,       2.50,      25.02,     87.63,          1.08
        0,          1,    1,         -7.69,          3.50,       1.29,      12.93,     45.30,          0.84
        0,          1,    2,         -5.07,          3.50,       1.53,      15.31,     53.66,          1.08
        0,          1,    3,         -4.23,          3.50,       1.66,      16.64,     58.28,          1.13
        0,          1,    4,         -3.81,          3.50,       1.76,      17.59,     61.64,          1.13
        0,          1,    5,         -3.56,          3.50,       1.86,      18.62,     65.23,          1.09
        0,          1,    6,         -3.36,          3.50,       1.95,      19.51,     68.36,          1.06
        0,          1,    7,         -3.19,          3.50,       2.03,      20.29,     71.08,          1.04
        0,          2,    1,         -7.01,          3.50,       1.35,      13.52,     47.35,          0.89
        0,          2,    2,         -4.60,          3.50,       1.61,      16.05,     56.24,          1.10
        0,          2,    3,         -3.83,          3.50,       1.75,      17.55,     61.47,          1.13
        0,          2,    4,         -3.19,          3.50,       1.88,      18.74,     65.67,          1.18
        0,          2,    5,         -2.94,          3.50,       1.99,      19.91,     69.76,          1.13
        0,          2,    6,         -2.60,          3.50,       2.09,      20.87,     73.13,          1.14
        0,          2,    7,         -2.39,          3.50,       2.19,      21.90,     76.71,          1.11
        0,          3,    1,         -6.51,          3.50,       1.42,      14.22,     49.84,          0.89
        0,          3,    2,         -3.89,          3.50,       1.71,      17.12,     59.98,          1.16
        0,          3,    3,         -2.91,          3.50,       1.90,      19.05,     66.73,          1.22
        0,          3,    4,         -2.34,          3.50,       2.06,      20.56,     72.03,          1.24
        0,          3,    5,         -1.92,          3.50,       2.20,      22.00,     77.06,          1.23
        0,          3,    6,         -1.62,          3.50,       2.33,      23.26,     81.47,          1.22
        0,          3,    7,         -1.38,          3.50,       2.44,      24.38,     85.37,          1.20
        0,          4,    1,         -5.92,          3.50,       1.51,      15.03,     52.67,          0.92
        0,          4,    2,         -3.32,          3.50,       1.85,      18.49,     64.76,          1.17
        0,          4,    3,         -2.25,          3.50,       2.08,      20.77,     72.74,          1.24
        0,          4,    4,         -1.62,          3.50,       2.26,      22.60,     79.13,          1.27
        0,          4,    5,         -1.22,          3.50,       2.41,      24.07,     84.32,          1.27
        0,          4,    6,         -0.94,          3.50,       2.54,      25.35,     88.76,          1.26
        0,          4,    7,         -0.96,          3.50,       2.65,      26.50,     92.80,          1.18
        1,          1,    1,         -6.90,          3.50,       1.34,      13.39,     46.92,          0.93
        1,          1,    2,         -4.24,          3.50,       1.60,      15.99,     56.04,          1.21
        1,          1,    3,         -3.53,          3.50,       1.74,      17.37,     60.86,          1.24
        1,          1,    4,         -2.98,          3.50,       1.84,      18.45,     64.62,          1.27
        1,          1,    5,         -2.73,          3.50,       1.95,      19.43,     68.07,          1.24
        1,          1,    6,         -2.54,          3.50,       2.03,      20.28,     71.05,          1.21
        1,          1,    7,         -2.37,          3.50,       2.12,      21.19,     74.22,          1.18
        1,          2,    1,         -6.21,          3.50,       1.41,      14.04,     49.21,          0.99
        1,          2,    2,         -3.99,          3.50,       1.68,      16.77,     58.74,          1.18
        1,          2,    3,         -2.82,          3.50,       1.84,      18.40,     64.44,          1.32
        1,          2,    4,         -2.35,          3.50,       1.97,      19.64,     68.80,          1.33
        1,          2,    5,         -2.02,          3.50,       2.08,      20.81,     72.90,          1.31
        1,          2,    6,         -1.77,          3.50,       2.19,      21.88,     76.63,          1.29
        1,          2,    7,         -1.85,          3.50,       2.29,      22.94,     80.35,          1.18
        1,          3,    1,         -5.61,          3.50,       1.49,      14.86,     52.05,          1.01
        1,          3,    2,         -3.37,          3.50,       1.80,      18.00,     63.07,          1.21
        1,          3,    3,         -2.41,          3.50,       2.00,      20.04,     70.20,          1.27
        1,          3,    4,         -1.68,          3.50,       2.16,      21.64,     75.78,          1.34
        1,          3,    5,         -1.09,          3.50,       2.32,      23.17,     81.14,          1.38
        1,          3,    6,         -0.99,          3.50,       2.44,      24.42,     85.54,          1.31
        1,          3,    7,         -0.55,          3.50,       2.56,      25.63,     89.73,          1.36
        1,          4,    1,         -5.12,          3.50,       1.57,      15.72,     55.08,          1.02
        1,          4,    2,         -2.60,          3.50,       1.94,      19.48,     68.25,          1.26
        1,          4,    3,         -1.41,          3.50,       2.19,      21.93,     76.79,          1.39
        1,          4,    4,         -0.78,          3.50,       2.38,      23.82,     83.42,          1.43
        1,          4,    5,         -0.38,          3.50,       2.54,      25.41,     89.00,          1.43
        1,          4,    6,         -0.10,          3.50,       2.68,      26.78,     93.80,          1.42
        1,          4,    7,          0.10,          3.50,       2.79,      27.91,     97.75,          1.40
        2,          1,    1,         -5.87,          3.50,       1.41,      14.09,     49.35,          1.06
        2,          1,    2,         -3.14,          3.50,       1.70,      16.96,     59.41,          1.40
        2,          1,    3,         -2.28,          3.50,       1.85,      18.49,     64.79,          1.48
        2,          1,    4,         -2.03,          3.50,       1.96,      19.63,     68.76,          1.43
        2,          1,    5,         -1.61,          3.50,       2.06,      20.60,     72.16,          1.46
        2,          1,    6,         -1.43,          3.50,       2.15,      21.50,     75.32,          1.43
        2,          1,    7,         -1.27,          3.50,       2.24,      22.40,     78.48,          1.39
        2,          2,    1,         -5.17,          3.50,       1.49,      14.90,     52.19,          1.11
        2,          2,    2,         -2.62,          3.50,       1.79,      17.88,     62.65,          1.45
        2,          2,    3,         -1.71,          3.50,       1.96,      19.65,     68.83,          1.54
        2,          2,    4,         -1.24,          3.50,       2.09,      20.90,     73.22,          1.55
        2,          2,    5,         -0.91,          3.50,       2.22,      22.15,     77.58,          1.54
        2,          2,    6,         -0.67,          3.50,       2.33,      23.28,     81.54,          1.51
        2,          2,    7,         -0.46,          3.50,       2.44,      24.38,     85.37,          1.49
        2,          3,    1,         -4.56,          3.50,       1.57,      15.72,     55.09,          1.16
        2,          3,    2,         -1.97,          3.50,       1.93,      19.26,     67.46,          1.49
        2,          3,    3,         -0.97,          3.50,       2.15,      21.46,     75.16,          1.59
        2,          3,    4,         -0.39,          3.50,       2.32,      23.18,     81.19,          1.62
        2,          3,    5,         -0.28,          3.50,       2.48,      24.83,     86.97,          1.51
        2,          3,    6,          0.32,          3.50,       2.62,      26.16,     91.59,          1.61
        2,          3,    7,          0.56,          3.50,       2.74,      27.39,     95.94,          1.60
        2,          4,    1,         -4.37,          3.50,       1.67,      16.69,     58.46,          1.09
        2,          4,    2,         -1.62,          3.50,       2.08,      20.83,     72.96,          1.43
        2,          4,    3,         -0.58,          3.50,       2.36,      23.57,     82.55,          1.52
        2,          4,    4,          0.33,          3.50,       2.57,      25.69,     89.95,          1.66
        2,          4,    5,          0.74,          3.50,       2.74,      27.35,     95.78,          1.67
        2,          4,    6,          1.02,          3.50,       2.88,      28.79,    100.81,          1.67
