[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -9,          4,    5,        -10.67,          3.50,       1.51,      15.07,     52.81,          0.31
       -9,          4,    6,        -10.39,          3.50,       1.59,      15.92,     55.79,          0.29
       -9,          4,    7,        -10.10,          3.50,       1.68,      16.79,     58.81,          0.29
       -8,          1,    1,        -15.76,          3.50,       0.98,       9.78,     34.27,          0.29
       -8,          1,    2,        -13.27,          3.50,       1.11,      11.08,     38.83,          0.34
       -8,          1,    3,        -12.55,          3.50,       1.20,      12.01,     42.08,          0.33
       -8,          1,    4,        -12.14,          3.50,       1.29,      12.85,     45.03,          0.31
       -8,          1,    5,        -11.55,          3.50,       1.36,      13.63,     47.77,          0.31
       -8,          1,    6,        -11.30,          3.50,       1.44,      14.39,     50.43,          0.29
       -8,          1,    7,        -11.22,          3.50,       1.51,      15.11,     52.93,          0.27
       -8,          2,    1,        -15.34,          3.50,       1.00,      10.01,     35.09,          0.29
       -8,          2,    2,        -12.75,          3.50,       1.14,      11.38,     39.86,          0.35
       -8,          2,    3,        -11.86,          3.50,       1.24,      12.35,     43.27,          0.35
       -8,          2,    4,        -11.33,          3.50,       1.33,      13.28,     46.52,          0.34
       -8,          2,    5,        -11.01,          3.50,       1.41,      14.11,     49.44,          0.32
       -8,          2,    6,        -10.65,          3.50,       1.50,      14.98,     52.49,          0.31
       -8,          2,    7,        -10.38,          3.50,       1.57,      15.74,     55.14,          0.30
       -8,          3,    1,        -14.58,          3.50,       1.03,      10.26,     35.94,          0.32
       -8,          3,    2,        -12.15,          3.50,       1.18,      11.79,     41.32,          0.37
       -8,          3,    3,        -11.14,          3.50,       1.30,      12.98,     45.48,          0.37
       -8,          3,    4,        -10.52,          3.50,       1.40,      13.97,     48.93,          0.37
       -8,          3,    5,        -10.05,          3.50,       1.50,      15.00,     52.56,          0.36
       -8,          3,    6,         -9.71,          3.50,       1.59,      15.88,     55.64,          0.35
       -8,          3,    7,         -9.42,          3.50,       1.67,      16.72,     58.58,          0.34
       -8,          4,    1,        -14.10,          3.50,       1.05,      10.57,     37.02,          0.32
       -8,          4,    2,        -11.67,          3.50,       1.23,      12.32,     43.16,          0.37
       -8,          4,    3,        -10.70,          3.50,       1.36,      13.63,     47.76,          0.37
       -8,          4,    4,         -9.84,          3.50,       1.48,      14.80,     51.86,          0.38
       -8,          4,    5,         -9.42,          3.50,       1.58,      15.78,     55.30,          0.37
       -8,          4,    6,         -9.11,          3.50,       1.67,      16.70,     58.51,          0.36
       -8,          4,    7,         -8.87,          3.50,       1.75,      17.52,     61.38,          0.35
       -7,          1,    1,        -14.67,          3.50,       1.01,      10.05,     35.21,          0.33
       -7,          1,    2,        -12.15,          3.50,       1.15,      11.44,     40.08,          0.40
       -7,          1,    3,        -11.30,          3.50,       1.24,      12.38,     43.37,          0.40
       -7,          1,    4,        -10.83,          3.50,       1.32,      13.23,     46.36,          0.38
       -7,          1,    5,        -10.53,          3.50,       1.40,      14.02,     49.14,          0.37
       -7,          1,    6,        -10.28,          3.50,       1.48,      14.83,     51.96,          0.35
       -7,          1,    7,        -10.11,          3.50,       1.55,      15.56,     54.51,          0.33
       -7,          2,    1,        -14.03,          3.50,       1.03,      10.27,     35.99,          0.35
       -7,          2,    2,        -11.84,          3.50,       1.17,      11.74,     41.14,          0.40
       -7,          2,    3,        -10.78,          3.50,       1.28,      12.83,     44.96,          0.41
       -7,          2,    4,        -10.27,          3.50,       1.37,      13.69,     47.98,          0.41
       -7,          2,    5,         -9.97,          3.50,       1.47,      14.65,     51.32,          0.38
       -7,          2,    6,         -9.60,          3.50,       1.54,      15.44,     54.09,          0.37
       -7,          2,    7,         -9.35,          3.50,       1.63,      16.29,     57.08,          0.36
       -7,          3,    1,        -13.48,          3.50,       1.06,      10.59,     37.12,          0.36
       -7,          3,    2,        -11.06,          3.50,       1.22,      12.23,     42.86,          0.43
       -7,          3,    3,        -10.06,          3.50,       1.35,      13.47,     47.21,          0.44
       -7,          3,    4,         -9.45,          3.50,       1.45,      14.56,     51.03,          0.43
       -7,          3,    5,         -8.99,          3.50,       1.56,      15.57,     54.57,          0.42
       -7,          3,    6,         -8.66,          3.50,       1.65,      16.49,     57.78,          0.41
       -7,          3,    7,         -8.68,          3.50,       1.74,      17.35,     60.77,          0.38
       -7,          4,    1,        -13.30,          3.50,       1.10,      10.97,     38.42,          0.34
       -7,          4,    2,        -10.49,          3.50,       1.28,      12.83,     44.97,          0.44
       -7,          4,    3,         -9.42,          3.50,       1.43,      14.27,     49.99,          0.45
       -7,          4,    4,         -8.77,          3.50,       1.54,      15.44,     54.11,          0.45
       -7,          4,    5,         -8.66,          3.50,       1.65,      16.50,     57.82,          0.41
       -7,          4,    6,         -8.05,          3.50,       1.74,      17.38,     60.89,          0.43
       -7,          4,    7,         -7.82,          3.50,       1.83,      18.32,     64.19,          0.42
       -6,          1,    1,        -13.69,          3.50,       1.03,      10.30,     36.09,          0.38
       -6,          1,    2,        -11.18,          3.50,       1.18,      11.79,     41.30,          0.46
       -6,          1,    3,        -10.35,          3.50,       1.28,      12.80,     44.85,          0.46
       -6,          1,    4,         -9.88,          3.50,       1.36,      13.64,     47.79,          0.45
       -6,          1,    5,         -9.59,          3.50,       1.45,      14.49,     50.76,          0.43
       -6,          1,    6,         -9.36,          3.50,       1.52,      15.24,     53.40,          0.41
       -6,          1,    7,         -9.48,          3.50,       1.60,      16.00,     56.04,          0.36
       -6,          2,    1,        -13.37,          3.50,       1.06,      10.59,     37.10,          0.37
       -6,          2,    2,        -10.69,          3.50,       1.21,      12.14,     42.53,          0.48
       -6,          2,    3,         -9.81,          3.50,       1.32,      13.24,     46.37,          0.49
       -6,          2,    4,         -9.32,          3.50,       1.42,      14.18,     49.66,          0.47
       -6,          2,    5,         -8.93,          3.50,       1.51,      15.11,     52.94,          0.45
       -6,          2,    6,         -8.66,          3.50,       1.59,      15.95,     55.87,          0.44
       -6,          2,    7,         -8.42,          3.50,       1.68,      16.79,     58.81,          0.42
       -6,          3,    1,        -12.74,          3.50,       1.09,      10.91,     38.22,          0.40
       -6,          3,    2,        -10.07,          3.50,       1.27,      12.69,     44.45,          0.50
       -6,          3,    3,         -9.08,          3.50,       1.40,      14.01,     49.08,          0.51
       -6,          3,    4,         -8.77,          3.50,       1.51,      15.15,     53.09,          0.47
       -6,          3,    5,         -8.22,          3.50,       1.62,      16.22,     56.83,          0.47
       -6,          3,    6,         -7.71,          3.50,       1.71,      17.12,     59.96,          0.48
       -6,          3,    7,         -7.44,          3.50,       1.80,      18.04,     63.19,          0.47
       -6,          4,    1,        -12.16,          3.50,       1.14,      11.36,     39.80,          0.40
       -6,          4,    2,         -9.50,          3.50,       1.34,      13.39,     46.92,          0.51
       -6,          4,    3,         -8.44,          3.50,       1.49,      14.91,     52.22,          0.52
       -6,          4,    4,         -7.80,          3.50,       1.61,      16.15,     56.58,          0.52
       -6,          4,    5,         -7.39,          3.50,       1.72,      17.18,     60.20,          0.51
       -6,          4,    6,         -7.08,          3.50,       1.82,      18.20,     63.76,          0.50
       -6,          4,    7,         -6.87,          3.50,       1.91,      19.07,     66.79,          0.49
       -5,          1,    1,        -12.04,          3.50,       1.08,      10.81,     37.89,          0.48
       -5,          1,    2,         -9.52,          3.50,       1.25,      12.49,     43.78,          0.59
       -5,          1,    3,         -8.69,          3.50,       1.36,      13.57,     47.55,          0.60
       -5,          1,    4,         -8.25,          3.50,       1.45,      14.49,     50.77,          0.58
       -5,          1,    5,         -8.27,          3.50,       1.53,      15.32,     53.67,          0.52
       -5,          1,    6,         -8.04,          3.50,       1.61,      16.10,     56.42,          0.50
       -5,          1,    7,         -7.57,          3.50,       1.69,      16.84,     59.01,          0.51
       -5,          2,    1,        -11.39,          3.50,       1.13,      11.25,     39.40,          0.50
       -5,          2,    2,         -9.01,          3.50,       1.30,      12.97,     45.44,          0.61
       -5,          2,    3,         -8.15,          3.50,       1.41,      14.10,     49.39,          0.63
       -5,          2,    4,         -7.66,          3.50,       1.51,      15.13,     53.00,          0.61
       -5,          2,    5,         -7.39,          3.50,       1.61,      16.08,     56.34,          0.58
       -5,          2,    6,         -7.04,          3.50,       1.70,      16.92,     59.27,          0.58
       -5,          2,    7,         -6.81,          3.50,       1.78,      17.85,     62.52,          0.55
       -5,          3,    1,        -10.82,          3.50,       1.16,      11.64,     40.78,          0.52
       -5,          3,    2,         -8.64,          3.50,       1.36,      13.59,     47.62,          0.60
       -5,          3,    3,         -7.70,          3.50,       1.51,      15.04,     52.69,          0.61
       -5,          3,    4,         -6.99,          3.50,       1.63,      16.26,     56.98,          0.62
       -5,          3,    5,         -6.39,          3.50,       1.73,      17.36,     60.80,          0.64
       -5,          3,    6,         -6.25,          3.50,       1.84,      18.39,     64.42,          0.60
       -5,          3,    7,         -5.82,          3.50,       1.93,      19.33,     67.70,          0.61
       -5,          4,    1,        -10.34,          3.50,       1.21,      12.11,     42.43,          0.52
       -5,          4,    2,         -7.82,          3.50,       1.45,      14.48,     50.71,          0.64
       -5,          4,    3,         -6.77,          3.50,       1.61,      16.13,     56.53,          0.66
       -5,          4,    4,         -6.13,          3.50,       1.74,      17.43,     61.04,          0.67
       -5,          4,    5,         -6.03,          3.50,       1.86,      18.63,     65.27,          0.62
       -5,          4,    6,         -5.44,          3.50,       1.97,      19.65,     68.82,          0.65
       -5,          4,    7,         -5.23,          3.50,       2.06,      20.52,     71.90,          0.64
       -4,          1,    1,        -11.34,          3.50,       1.11,      11.13,     38.99,          0.52
       -4,          1,    2,         -8.81,          3.50,       1.29,      12.88,     45.11,          0.65
       -4,          1,    3,         -7.98,          3.50,       1.39,      13.93,     48.82,          0.67
       -4,          1,    4,         -7.55,          3.50,       1.49,      14.88,     52.14,          0.65
       -4,          1,    5,         -7.35,          3.50,       1.57,      15.72,     55.07,          0.61
       -4,          1,    6,         -7.08,          3.50,       1.65,      16.55,     57.97,          0.59
       -4,          1,    7,         -6.88,          3.50,       1.73,      17.26,     60.47,          0.58
       -4,          2,    1,        -10.68,          3.50,       1.15,      11.54,     40.43,          0.55
       -4,          2,    2,         -8.29,          3.50,       1.33,      13.32,     46.66,          0.68
       -4,          2,    3,         -7.43,          3.50,       1.46,      14.58,     51.09,          0.69
       -4,          2,    4,         -6.98,          3.50,       1.56,      15.59,     54.60,          0.68
       -4,          2,    5,         -6.60,          3.50,       1.66,      16.59,     58.11,          0.66
       -4,          2,    6,         -6.34,          3.50,       1.74,      17.41,     60.99,          0.64
       -4,          2,    7,         -6.11,          3.50,       1.84,      18.36,     64.31,          0.62
       -4,          3,    1,        -10.10,          3.50,       1.20,      11.96,     41.92,          0.57
       -4,          3,    2,         -7.67,          3.50,       1.40,      14.04,     49.18,          0.70
       -4,          3,    3,         -6.69,          3.50,       1.56,      15.58,     54.58,          0.72
       -4,          3,    4,         -6.11,          3.50,       1.68,      16.78,     58.78,          0.72
       -4,          3,    5,         -5.74,          3.50,       1.80,      17.99,     63.01,          0.70
       -4,          3,    6,         -5.37,          3.50,       1.90,      19.02,     66.61,          0.69
       -4,          3,    7,         -5.11,          3.50,       2.00,      20.00,     70.06,          0.68
       -4,          4,    1,         -9.62,          3.50,       1.25,      12.45,     43.63,          0.58
       -4,          4,    2,         -7.28,          3.50,       1.50,      14.97,     52.45,          0.68
       -4,          4,    3,         -6.04,          3.50,       1.67,      16.71,     58.52,          0.74
       -4,          4,    4,         -5.55,          3.50,       1.81,      18.13,     63.50,          0.72
       -4,          4,    5,         -5.03,          3.50,       1.93,      19.29,     67.58,          0.73
       -4,          4,    6,         -4.72,          3.50,       2.03,      20.33,     71.19,          0.73
       -4,          4,    7,         -4.51,          3.50,       2.13,      21.32,     74.66,          0.71
       -3,          1,    1,        -10.68,          3.50,       1.14,      11.40,     39.93,          0.57
       -3,          1,    2,         -8.15,          3.50,       1.32,      13.19,     46.21,          0.72
       -3,          1,    3,         -7.32,          3.50,       1.44,      14.36,     50.31,          0.73
       -3,          1,    4,         -6.91,          3.50,       1.53,      15.28,     53.53,          0.71
       -3,          1,    5,         -6.62,          3.50,       1.62,      16.15,     56.59,          0.69
       -3,          1,    6,         -6.43,          3.50,       1.69,      16.93,     59.29,          0.66
       -3,          1,    7,         -6.24,          3.50,       1.77,      17.70,     62.01,          0.64
       -3,          2,    1,        -10.02,          3.50,       1.18,      11.81,     41.37,          0.60
       -3,          2,    2,         -7.63,          3.50,       1.37,      13.72,     48.09,          0.74
       -3,          2,    3,         -6.89,          3.50,       1.50,      15.02,     52.61,          0.74
       -3,          2,    4,         -6.47,          3.50,       1.60,      16.04,     56.17,          0.72
       -3,          2,    5,         -5.94,          3.50,       1.70,      17.03,     59.67,          0.73
       -3,          2,    6,         -5.73,          3.50,       1.80,      17.97,     62.93,          0.70
       -3,          2,    7,         -5.67,          3.50,       1.89,      18.88,     66.13,          0.66
       -3,          3,    1,         -9.44,          3.50,       1.23,      12.28,     43.03,          0.62
       -3,          3,    2,         -7.00,          3.50,       1.45,      14.54,     50.93,          0.76
       -3,          3,    3,         -6.25,          3.50,       1.61,      16.09,     56.37,          0.75
       -3,          3,    4,         -5.65,          3.50,       1.73,      17.30,     60.60,          0.76
       -3,          3,    5,         -5.02,          3.50,       1.86,      18.60,     65.16,          0.78
       -3,          3,    6,         -4.71,          3.50,       1.97,      19.64,     68.80,          0.77
       -3,          3,    7,         -4.46,          3.50,       2.06,      20.58,     72.07,          0.76
       -3,          4,    1,         -8.96,          3.50,       1.29,      12.90,     45.20,          0.62
       -3,          4,    2,         -6.43,          3.50,       1.55,      15.48,     54.24,          0.77
       -3,          4,    3,         -5.49,          3.50,       1.73,      17.29,     60.57,          0.79
       -3,          4,    4,         -4.74,          3.50,       1.88,      18.79,     65.80,          0.82
       -3,          4,    5,         -4.35,          3.50,       2.00,      20.03,     70.17,          0.81
       -3,          4,    6,         -4.06,          3.50,       2.11,      21.09,     73.85,          0.80
       -3,          4,    7,         -3.85,          3.50,       2.21,      22.05,     77.23,          0.78
       -2,          1,    1,         -9.61,          3.50,       1.19,      11.89,     41.68,          0.66
       -2,          1,    2,         -6.96,          3.50,       1.39,      13.89,     48.68,          0.85
       -2,          1,    3,         -6.14,          3.50,       1.51,      15.14,     53.05,          0.87
       -2,          1,    4,         -5.71,          3.50,       1.61,      16.10,     56.38,          0.86
       -2,          1,    5,         -5.45,          3.50,       1.70,      16.95,     59.38,          0.83
       -2,          1,    6,         -5.25,          3.50,       1.78,      17.76,     62.20,          0.80
       -2,          1,    7,         -5.08,          3.50,       1.86,      18.63,     65.26,          0.77
       -2,          2,    1,         -9.15,          3.50,       1.24,      12.38,     43.38,          0.66
       -2,          2,    2,         -6.43,          3.50,       1.45,      14.53,     50.90,          0.88
       -2,          2,    3,         -5.57,          3.50,       1.58,      15.84,     55.52,          0.91
       -2,          2,    4,         -5.10,          3.50,       1.69,      16.92,     59.29,          0.90
       -2,          2,    5,         -4.98,          3.50,       1.80,      18.03,     63.17,          0.83
       -2,          2,    6,         -4.51,          3.50,       1.90,      18.98,     66.47,          0.85
       -2,          2,    7,         -4.28,          3.50,       1.99,      19.92,     69.77,          0.83
       -2,          3,    1,         -8.27,          3.50,       1.30,      12.98,     45.49,          0.72
       -2,          3,    2,         -5.81,          3.50,       1.54,      15.43,     54.04,          0.90
       -2,          3,    3,         -4.83,          3.50,       1.71,      17.05,     59.73,          0.94
       -2,          3,    4,         -4.25,          3.50,       1.85,      18.48,     64.74,          0.94
       -2,          3,    5,         -3.83,          3.50,       1.98,      19.79,     69.32,          0.93
       -2,          3,    6,         -3.53,          3.50,       2.08,      20.80,     72.85,          0.92
       -2,          3,    7,         -3.28,          3.50,       2.19,      21.87,     76.60,          0.91
       -2,          4,    1,         -7.97,          3.50,       1.36,      13.59,     47.63,          0.70
       -2,          4,    2,         -5.23,          3.50,       1.65,      16.49,     57.78,          0.91
       -2,          4,    3,         -4.17,          3.50,       1.85,      18.49,     64.80,          0.96
       -2,          4,    4,         -3.54,          3.50,       2.01,      20.09,     70.36,          0.97
       -2,          4,    5,         -3.15,          3.50,       2.14,      21.38,     74.88,          0.97
       -2,          4,    6,         -2.86,          3.50,       2.25,      22.51,     78.82,          0.96
       -2,          4,    7,         -2.65,          3.50,       2.35,      23.52,     82.36,          0.94
       -1,          1,    1,         -8.54,          3.50,       1.24,      12.40,     43.45,          0.76
       -1,          1,    2,         -5.96,          3.50,       1.46,      14.62,     51.24,          0.96
       -1,          1,    3,         -5.13,          3.50,       1.59,      15.87,     55.60,          1.00
       -1,          1,    4,         -4.71,          3.50,       1.69,      16.86,     59.06,          0.99
       -1,          1,    5,         -4.45,          3.50,       1.78,      17.76,     62.24,          0.96
       -1,          1,    6,         -4.25,          3.50,       1.86,      18.62,     65.22,          0.93
       -1,          1,    7,         -4.09,          3.50,       1.95,      19.47,     68.22,          0.90
       -1,          2,    1,         -7.87,          3.50,       1.30,      12.97,     45.44,          0.79
       -1,          2,    2,         -5.42,          3.50,       1.53,      15.28,     53.53,          1.00
       -1,          2,    3,         -4.56,          3.50,       1.67,      16.68,     58.43,          1.04
       -1,          2,    4,         -4.38,          3.50,       1.78,      17.83,     62.46,          0.97
       -1,          2,    5,         -3.98,          3.50,       1.90,      18.94,     66.35,          0.96
       -1,          2,    6,         -3.78,          3.50,       1.99,      19.93,     69.80,          0.93
       -1,          2,    7,         -3.46,          3.50,       2.09,      20.87,     73.11,          0.93
       -1,          3,    1,         -7.28,          3.50,       1.36,      13.58,     47.58,          0.82
       -1,          3,    2,         -4.80,          3.50,       1.63,      16.28,     57.05,          1.03
       -1,          3,    3,         -3.82,          3.50,       1.81,      18.08,     63.32,          1.08
       -1,          3,    4,         -3.24,          3.50,       1.95,      19.49,     68.27,          1.09
       -1,          3,    5,         -2.82,          3.50,       2.08,      20.83,     72.96,          1.09
       -1,          3,    6,         -2.52,          3.50,       2.20,      22.00,     77.04,          1.07
       -1,          3,    7,         -2.27,          3.50,       2.31,      23.15,     81.05,          1.05
       -1,          4,    1,         -6.79,          3.50,       1.43,      14.31,     50.13,          0.82
       -1,          4,    2,         -4.21,          3.50,       1.74,      17.46,     61.16,          1.04
       -1,          4,    3,         -3.16,          3.50,       1.97,      19.65,     68.82,          1.10
       -1,          4,    4,         -2.53,          3.50,       2.14,      21.35,     74.78,          1.12
       -1,          4,    5,         -2.13,          3.50,       2.27,      22.70,     79.49,          1.12
       -1,          4,    6,         -1.84,          3.50,       2.39,      23.89,     83.67,          1.11
       -1,          4,    7,         -1.64,          3.50,       2.50,      25.00,     87.55,          1.09
        0,          1,    1,         -7.66,          3.50,       1.29,      12.90,     45.20,          0.85
        0,          1,    2,         -5.04,          3.50,       1.53,      15.32,     53.68,          1.09
        0,          1,    3,         -4.20,          3.50,       1.66,      16.64,     58.29,          1.14
        0,          1,    4,         -3.78,          3.50,       1.76,      17.65,     61.81,          1.13
        0,          1,    5,         -3.53,          3.50,       1.86,      18.60,     65.14,          1.10
        0,          1,    6,         -3.34,          3.50,       1.95,      19.46,     68.18,          1.07
        0,          1,    7,         -3.18,          3.50,       2.03,      20.28,     71.04,          1.04
        0,          2,    1,         -6.98,          3.50,       1.35,      13.50,     47.29,          0.89
        0,          2,    2,         -4.50,          3.50,       1.61,      16.06,     56.25,          1.13
        0,          2,    3,         -3.64,          3.50,       1.75,      17.51,     61.34,          1.19
        0,          2,    4,         -3.17,          3.50,       1.87,      18.73,     65.60,          1.18
        0,          2,    5,         -2.83,          3.50,       1.99,      19.90,     69.69,          1.16
        0,          2,    6,         -2.58,          3.50,       2.09,      20.88,     73.10,          1.14
        0,          2,    7,         -2.36,          3.50,       2.19,      21.88,     76.64,          1.12
        0,          3,    1,         -6.38,          3.50,       1.42,      14.23,     49.86,          0.92
        0,          3,    2,         -3.87,          3.50,       1.71,      17.11,     59.96,          1.17
        0,          3,    3,         -2.89,          3.50,       1.91,      19.07,     66.79,          1.23
        0,          3,    4,         -2.31,          3.50,       2.06,      20.57,     72.05,          1.24
        0,          3,    5,         -1.89,          3.50,       2.20,      22.00,     77.04,          1.24
        0,          3,    6,         -1.59,          3.50,       2.32,      23.23,     81.34,          1.23
        0,          3,    7,         -1.35,          3.50,       2.44,      24.37,     85.33,          1.21
        0,          4,    1,         -5.89,          3.50,       1.50,      15.04,     52.68,          0.92
        0,          4,    2,         -3.28,          3.50,       1.85,      18.49,     64.74,          1.18
        0,          4,    3,         -2.22,          3.50,       2.08,      20.78,     72.79,          1.25
        0,          4,    4,         -1.90,          3.50,       2.26,      22.59,     79.12,          1.19
        0,          4,    5,         -1.20,          3.50,       2.40,      24.04,     84.18,          1.28
        0,          4,    6,         -1.17,          3.50,       2.54,      25.34,     88.75,          1.19
        0,          4,    7,         -0.98,          3.50,       2.65,      26.50,     92.78,          1.17
        1,          1,    1,         -6.87,          3.50,       1.34,      13.41,     47.00,          0.93
        1,          1,    2,         -4.22,          3.50,       1.60,      16.00,     56.05,          1.22
        1,          1,    3,         -3.61,          3.50,       1.74,      17.35,     60.80,          1.21
        1,          1,    4,         -2.95,          3.50,       1.85,      18.46,     64.66,          1.27
        1,          1,    5,         -2.70,          3.50,       1.94,      19.41,     68.00,          1.25
        1,          1,    6,         -2.51,          3.50,       2.03,      20.26,     70.95,          1.22
        1,          1,    7,         -2.35,          3.50,       2.12,      21.20,     74.26,          1.18
        1,          2,    1,         -6.41,          3.50,       1.41,      14.05,     49.22,          0.94
        1,          2,    2,         -3.67,          3.50,       1.68,      16.78,     58.79,          1.27
        1,          2,    3,         -3.00,          3.50,       1.84,      18.39,     64.43,          1.27
        1,          2,    4,         -2.33,          3.50,       1.96,      19.63,     68.75,          1.33
        1,          2,    5,         -2.00,          3.50,       2.08,      20.80,     72.84,          1.32
        1,          2,    6,         -1.75,          3.50,       2.18,      21.83,     76.48,          1.30
        1,          2,    7,         -1.54,          3.50,       2.29,      22.90,     80.21,          1.27
        1,          3,    1,         -5.58,          3.50,       1.49,      14.87,     52.09,          1.01
        1,          3,    2,         -3.04,          3.50,       1.80,      17.98,     62.97,          1.30
        1,          3,    3,         -2.05,          3.50,       2.01,      20.07,     70.30,          1.37
        1,          3,    4,         -1.48,          3.50,       2.16,      21.63,     75.76,          1.40
        1,          3,    5,         -1.16,          3.50,       2.31,      23.13,     81.01,          1.36
        1,          3,    6,         -0.76,          3.50,       2.44,      24.38,     85.38,          1.39
        1,          3,    7,         -0.52,          3.50,       2.56,      25.62,     89.72,          1.37
        1,          4,    1,         -5.09,          3.50,       1.57,      15.73,     55.11,          1.02
        1,          4,    2,         -2.46,          3.50,       1.94,      19.44,     68.09,          1.31
        1,          4,    3,         -1.39,          3.50,       2.19,      21.94,     76.86,          1.40
        1,          4,    4,         -0.76,          3.50,       2.38,      23.80,     83.34,          1.43
        1,          4,    5,         -0.36,          3.50,       2.54,      25.41,     88.98,          1.43
        1,          4,    6,         -0.18,          3.50,       2.68,      26.76,     93.69,          1.39
        1,          4,    7,         -0.04,          3.50,       2.79,      27.91,     97.72,          1.36
        2,          1,    1,         -5.84,          3.50,       1.41,      14.09,     49.38,          1.07
        2,          1,    2,         -3.12,          3.50,       1.69,      16.97,     59.45,          1.41
        2,          1,    3,         -2.26,          3.50,       1.85,      18.50,     64.81,          1.49
        2,          1,    4,         -1.84,          3.50,       1.96,      19.60,     68.66,          1.50
        2,          1,    5,         -1.59,          3.50,       2.06,      20.59,     72.13,          1.47
        2,          1,    6,         -1.41,          3.50,       2.15,      21.50,     75.29,          1.44
        2,          1,    7,         -1.25,          3.50,       2.24,      22.39,     78.42,          1.40
        2,          2,    1,         -5.14,          3.50,       1.49,      14.89,     52.15,          1.13
        2,          2,    2,         -2.57,          3.50,       1.79,      17.89,     62.66,          1.47
        2,          2,    3,         -1.68,          3.50,       1.97,      19.65,     68.82,          1.55
        2,          2,    4,         -1.22,          3.50,       2.09,      20.89,     73.16,          1.57
        2,          2,    5,         -0.89,          3.50,       2.21,      22.16,     77.60,          1.55
        2,          2,    6,         -0.82,          3.50,       2.33,      23.28,     81.54,          1.46
        2,          2,    7,         -0.44,          3.50,       2.44,      24.36,     85.28,          1.50
        2,          3,    1,         -4.53,          3.50,       1.57,      15.73,     55.13,          1.16
        2,          3,    2,         -1.93,          3.50,       1.92,      19.23,     67.35,          1.51
        2,          3,    3,         -1.00,          3.50,       2.14,      21.44,     75.07,          1.58
        2,          3,    4,         -0.37,          3.50,       2.32,      23.15,     81.07,          1.63
        2,          3,    5,          0.05,          3.50,       2.48,      24.80,     86.85,          1.63
        2,          3,    6,          0.14,          3.50,       2.62,      26.16,     91.59,          1.55
        2,          3,    7,          0.59,          3.50,       2.74,      27.41,     95.96,          1.61
        2,          4,    1,         -4.33,          3.50,       1.67,      16.71,     58.55,          1.09
        2,          4,    2,         -1.37,          3.50,       2.08,      20.82,     72.91,          1.51
        2,          4,    3,         -0.27,          3.50,       2.36,      23.55,     82.48,          1.63
        2,          4,    4,          0.34,          3.50,       2.57,      25.66,     89.87,          1.66
        2,          4,    5,          0.76,          3.50,       2.74,      27.34,     95.73,          1.68
        2,          4,    6,          1.05,          3.50,       2.88,      28.78,    100.76,          1.67
