[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -7,          3,    3,        -10.11,          3.50,       1.35,      13.47,     47.20,          0.44
       -7,          3,    4,         -9.49,          3.50,       1.46,      14.56,     51.02,          0.43
       -7,          3,    5,         -9.04,          3.50,       1.56,      15.57,     54.56,          0.42
       -7,          3,    6,         -8.72,          3.50,       1.65,      16.50,     57.82,          0.41
       -7,          3,    7,         -8.44,          3.50,       1.74,      17.34,     60.74,          0.40
       -7,          4,    1,        -13.05,          3.50,       1.10,      10.95,     38.37,          0.36
       -7,          4,    2,        -10.55,          3.50,       1.29,      12.85,     45.04,          0.43
       -7,          4,    3,         -9.48,          3.50,       1.43,      14.26,     49.96,          0.45
       -7,          4,    4,         -8.82,          3.50,       1.55,      15.48,     54.22,          0.44
       -7,          4,    5,         -8.41,          3.50,       1.65,      16.49,     57.78,          0.44
       -7,          4,    6,         -8.10,          3.50,       1.74,      17.40,     60.97,          0.43
       -7,          4,    7,         -7.87,          3.50,       1.83,      18.31,     64.14,          0.41
       -6,          1,    1,        -13.74,          3.50,       1.03,      10.30,     36.07,          0.38
       -6,          1,    2,        -11.24,          3.50,       1.18,      11.80,     41.32,          0.46
       -6,          1,    3,        -10.40,          3.50,       1.28,      12.81,     44.91,          0.46
       -6,          1,    4,         -9.93,          3.50,       1.36,      13.65,     47.82,          0.44
       -6,          1,    5,         -9.64,          3.50,       1.45,      14.49,     50.78,          0.42
       -6,          1,    6,         -9.41,          3.50,       1.52,      15.23,     53.36,          0.40
       -6,          1,    7,         -9.21,          3.50,       1.60,      16.01,     56.08,          0.38
       -6,          2,    1,        -13.44,          3.50,       1.06,      10.57,     37.05,          0.37
       -6,          2,    2,        -10.74,          3.50,       1.21,      12.14,     42.54,          0.48
       -6,          2,    3,         -9.86,          3.50,       1.32,      13.23,     46.34,          0.48
       -6,          2,    4,         -9.36,          3.50,       1.42,      14.17,     49.65,          0.47
       -6,          2,    5,         -8.99,          3.50,       1.51,      15.13,     53.00,          0.45
       -6,          2,    6,         -8.71,          3.50,       1.59,      15.94,     55.83,          0.43
       -6,          2,    7,         -8.47,          3.50,       1.68,      16.78,     58.77,          0.42
       -6,          3,    1,        -12.63,          3.50,       1.09,      10.93,     38.29,          0.40
       -6,          3,    2,        -10.12,          3.50,       1.27,      12.69,     44.46,          0.49
       -6,          3,    3,         -9.16,          3.50,       1.40,      13.99,     49.03,          0.50
       -6,          3,    4,         -8.53,          3.50,       1.52,      15.16,     53.09,          0.50
       -6,          3,    5,         -8.08,          3.50,       1.62,      16.20,     56.75,          0.49
       -6,          3,    6,         -7.76,          3.50,       1.71,      17.11,     59.95,          0.48
       -6,          3,    7,         -7.49,          3.50,       1.80,      18.05,     63.24,          0.46
       -6,          4,    1,        -12.07,          3.50,       1.14,      11.35,     39.77,          0.41
       -6,          4,    2,         -9.55,          3.50,       1.34,      13.35,     46.77,          0.50
       -6,          4,    3,         -8.49,          3.50,       1.49,      14.89,     52.18,          0.52
       -6,          4,    4,         -7.99,          3.50,       1.61,      16.14,     56.56,          0.50
       -6,          4,    5,         -7.44,          3.50,       1.72,      17.19,     60.21,          0.51
       -6,          4,    6,         -7.27,          3.50,       1.82,      18.19,     63.73,          0.48
       -6,          4,    7,         -6.92,          3.50,       1.91,      19.06,     66.75,          0.48
       -5,          1,    1,        -12.09,          3.50,       1.08,      10.83,     37.95,          0.47
       -5,          1,    2,         -9.58,          3.50,       1.25,      12.49,     43.78,          0.58
       -5,          1,    3,         -8.75,          3.50,       1.36,      13.59,     47.59,          0.59
       -5,          1,    4,         -8.30,          3.50,       1.45,      14.47,     50.72,          0.57
       -5,          1,    5,         -8.03,          3.50,       1.53,      15.31,     53.64,          0.55
       -5,          1,    6,         -7.81,          3.50,       1.61,      16.10,     56.40,          0.53
       -5,          1,    7,         -7.63,          3.50,       1.69,      16.86,     59.06,          0.51
       -5,          2,    1,        -11.45,          3.50,       1.12,      11.23,     39.33,          0.50
       -5,          2,    2,         -9.07,          3.50,       1.30,      12.97,     45.43,          0.60
       -5,          2,    3,         -8.20,          3.50,       1.41,      14.09,     49.37,          0.62
       -5,          2,    4,         -7.77,          3.50,       1.51,      15.14,     53.04,          0.59
       -5,          2,    5,         -7.36,          3.50,       1.61,      16.08,     56.35,          0.58
       -5,          2,    6,         -7.14,          3.50,       1.69,      16.93,     59.31,          0.56
       -5,          2,    7,         -6.86,          3.50,       1.79,      17.86,     62.57,          0.55
       -5,          3,    1,        -10.87,          3.50,       1.16,      11.63,     40.76,          0.51
       -5,          3,    2,         -8.45,          3.50,       1.36,      13.60,     47.64,          0.63
       -5,          3,    3,         -7.47,          3.50,       1.51,      15.08,     52.84,          0.64
       -5,          3,    4,         -6.89,          3.50,       1.63,      16.28,     57.02,          0.64
       -5,          3,    5,         -6.44,          3.50,       1.74,      17.34,     60.74,          0.63
       -5,          3,    6,         -6.13,          3.50,       1.84,      18.39,     64.42,          0.62
       -5,          3,    7,         -5.87,          3.50,       1.94,      19.33,     67.72,          0.60
       -5,          4,    1,        -10.39,          3.50,       1.21,      12.12,     42.46,          0.52
       -5,          4,    2,         -7.87,          3.50,       1.45,      14.47,     50.69,          0.63
       -5,          4,    3,         -6.81,          3.50,       1.61,      16.11,     56.45,          0.66
       -5,          4,    4,         -6.27,          3.50,       1.75,      17.45,     61.12,          0.65
       -5,          4,    5,         -5.78,          3.50,       1.86,      18.62,     65.21,          0.65
       -5,          4,    6,         -5.49,          3.50,       1.97,      19.67,     68.88,          0.64
       -5,          4,    7,         -5.28,          3.50,       2.05,      20.56,     71.99,          0.63
       -4,          1,    1,        -11.39,          3.50,       1.11,      11.14,     39.02,          0.52
       -4,          1,    2,         -8.86,          3.50,       1.29,      12.89,     45.16,          0.64
       -4,          1,    3,         -8.04,          3.50,       1.40,      13.96,     48.91,          0.66
       -4,          1,    4,         -7.60,          3.50,       1.49,      14.86,     52.07,          0.64
       -4,          1,    5,         -7.61,          3.50,       1.57,      15.71,     55.03,          0.58
       -4,          1,    6,         -7.12,          3.50,       1.65,      16.53,     57.92,          0.59
       -4,          1,    7,         -6.93,          3.50,       1.73,      17.29,     60.58,          0.57
       -4,          2,    1,        -10.73,          3.50,       1.15,      11.53,     40.42,          0.54
       -4,          2,    2,         -8.41,          3.50,       1.33,      13.33,     46.72,          0.66
       -4,          2,    3,         -7.48,          3.50,       1.46,      14.60,     51.15,          0.68
       -4,          2,    4,         -7.01,          3.50,       1.56,      15.58,     54.59,          0.67
       -4,          2,    5,         -6.65,          3.50,       1.66,      16.55,     58.00,          0.65
       -4,          2,    6,         -6.39,          3.50,       1.74,      17.45,     61.12,          0.63
       -4,          2,    7,         -6.30,          3.50,       1.84,      18.40,     64.45,          0.59
       -4,          3,    1,        -10.15,          3.50,       1.20,      11.98,     41.98,          0.56
       -4,          3,    2,         -7.98,          3.50,       1.40,      14.06,     49.27,          0.65
       -4,          3,    3,         -6.74,          3.50,       1.56,      15.56,     54.53,          0.71
       -4,          3,    4,         -6.46,          3.50,       1.68,      16.77,     58.74,          0.66
       -4,          3,    5,         -5.73,          3.50,       1.80,      17.97,     62.97,          0.70
       -4,          3,    6,         -5.42,          3.50,       1.90,      19.01,     66.59,          0.69
       -4,          3,    7,         -5.16,          3.50,       2.00,      19.99,     70.01,          0.67
       -4,          4,    1,        -10.01,          3.50,       1.25,      12.47,     43.70,          0.53
       -4,          4,    2,         -7.14,          3.50,       1.50,      14.97,     52.46,          0.70
       -4,          4,    3,         -6.09,          3.50,       1.67,      16.68,     58.43,          0.73
       -4,          4,    4,         -5.46,          3.50,       1.82,      18.14,     63.56,          0.73
       -4,          4,    5,         -5.06,          3.50,       1.93,      19.31,     67.63,          0.73
       -4,          4,    6,         -5.05,          3.50,       2.03,      20.34,     71.25,          0.67
       -4,          4,    7,         -4.74,          3.50,       2.13,      21.32,     74.67,          0.67
       -3,          1,    1,        -10.73,          3.50,       1.14,      11.40,     39.95,          0.56
       -3,          1,    2,         -8.47,          3.50,       1.32,      13.23,     46.36,          0.66
       -3,          1,    3,         -7.55,          3.50,       1.44,      14.35,     50.28,          0.69
       -3,          1,    4,         -7.19,          3.50,       1.53,      15.30,     53.60,          0.67
       -3,          1,    5,         -6.67,          3.50,       1.62,      16.15,     56.57,          0.68
       -3,          1,    6,         -6.47,          3.50,       1.69,      16.94,     59.34,          0.65
       -3,          1,    7,         -6.29,          3.50,       1.77,      17.75,     62.18,          0.63
       -3,          2,    1,        -10.07,          3.50,       1.18,      11.82,     41.40,          0.60
       -3,          2,    2,         -7.71,          3.50,       1.37,      13.72,     48.05,          0.73
       -3,          2,    3,         -6.82,          3.50,       1.50,      15.01,     52.58,          0.75
       -3,          2,    4,         -6.34,          3.50,       1.60,      16.01,     56.08,          0.74
       -3,          2,    5,         -5.99,          3.50,       1.70,      17.05,     59.75,          0.72
       -3,          2,    6,         -5.73,          3.50,       1.80,      17.98,     63.00,          0.70
       -3,          2,    7,         -5.51,          3.50,       1.89,      18.90,     66.22,          0.68
       -3,          3,    1,         -9.49,          3.50,       1.23,      12.29,     43.05,          0.62
       -3,          3,    2,         -7.08,          3.50,       1.45,      14.54,     50.93,          0.75
       -3,          3,    3,         -6.24,          3.50,       1.61,      16.05,     56.24,          0.76
       -3,          3,    4,         -5.49,          3.50,       1.73,      17.34,     60.76,          0.79
       -3,          3,    5,         -5.21,          3.50,       1.86,      18.57,     65.06,          0.75
       -3,          3,    6,         -4.76,          3.50,       1.96,      19.63,     68.76,          0.76
       -3,          3,    7,         -4.50,          3.50,       2.06,      20.58,     72.09,          0.75
       -3,          4,    1,         -9.01,          3.50,       1.29,      12.88,     45.11,          0.62
       -3,          4,    2,         -6.47,          3.50,       1.55,      15.50,     54.31,          0.76
       -3,          4,    3,         -5.42,          3.50,       1.73,      17.28,     60.52,          0.80
       -3,          4,    4,         -4.79,          3.50,       1.88,      18.78,     65.80,          0.81
       -3,          4,    5,         -4.39,          3.50,       2.00,      20.02,     70.11,          0.80
       -3,          4,    6,         -4.10,          3.50,       2.11,      21.09,     73.89,          0.79
       -3,          4,    7,         -4.10,          3.50,       2.20,      22.05,     77.24,          0.74
       -2,          1,    1,         -9.57,          3.50,       1.19,      11.89,     41.64,          0.66
       -2,          1,    2,         -7.22,          3.50,       1.39,      13.92,     48.77,          0.80
       -2,          1,    3,         -6.19,          3.50,       1.51,      15.14,     53.06,          0.86
       -2,          1,    4,         -5.76,          3.50,       1.61,      16.08,     56.35,          0.85
       -2,          1,    5,         -5.50,          3.50,       1.69,      16.95,     59.37,          0.82
       -2,          1,    6,         -5.30,          3.50,       1.78,      17.75,     62.17,          0.79
       -2,          1,    7,         -5.13,          3.50,       1.86,      18.64,     65.30,          0.76
       -2,          2,    1,         -9.08,          3.50,       1.24,      12.41,     43.48,          0.66
       -2,          2,    2,         -6.74,          3.50,       1.45,      14.53,     50.90,          0.81
       -2,          2,    3,         -5.63,          3.50,       1.58,      15.84,     55.49,          0.89
       -2,          2,    4,         -5.16,          3.50,       1.69,      16.90,     59.23,          0.89
       -2,          2,    5,         -4.87,          3.50,       1.80,      18.00,     63.07,          0.85
       -2,          2,    6,         -4.56,          3.50,       1.90,      18.97,     66.43,          0.84
       -2,          2,    7,         -4.33,          3.50,       1.99,      19.92,     69.79,          0.82
       -2,          3,    1,         -8.43,          3.50,       1.30,      12.99,     45.50,          0.69
       -2,          3,    2,         -5.86,          3.50,       1.54,      15.41,     54.01,          0.89
       -2,          3,    3,         -4.96,          3.50,       1.71,      17.04,     59.69,          0.91
       -2,          3,    4,         -4.30,          3.50,       1.85,      18.46,     64.67,          0.93
       -2,          3,    5,         -3.88,          3.50,       1.98,      19.78,     69.27,          0.92
       -2,          3,    6,         -3.58,          3.50,       2.08,      20.82,     72.91,          0.91
       -2,          3,    7,         -3.33,          3.50,       2.19,      21.88,     76.62,          0.90
       -2,          4,    1,         -7.83,          3.50,       1.36,      13.58,     47.59,          0.72
       -2,          4,    2,         -5.28,          3.50,       1.65,      16.50,     57.80,          0.90
       -2,          4,    3,         -4.22,          3.50,       1.85,      18.50,     64.82,          0.95
       -2,          4,    4,         -3.60,          3.50,       2.01,      20.11,     70.44,          0.96
       -2,          4,    5,         -3.20,          3.50,       2.14,      21.41,     74.98,          0.95
       -2,          4,    6,         -2.91,          3.50,       2.25,      22.52,     78.86,          0.95
       -2,          4,    7,         -2.71,          3.50,       2.36,      23.56,     82.50,          0.93
       -1,          1,    1,         -8.60,          3.50,       1.24,      12.39,     43.42,          0.75
       -1,          1,    2,         -6.01,          3.50,       1.46,      14.61,     51.18,          0.96
       -1,          1,    3,         -5.18,          3.50,       1.59,      15.88,     55.64,          0.99
       -1,          1,    4,         -4.76,          3.50,       1.68,      16.83,     58.97,          0.98
       -1,          1,    5,         -4.50,          3.50,       1.78,      17.79,     62.31,          0.95
       -1,          1,    6,         -4.30,          3.50,       1.86,      18.61,     65.20,          0.92
       -1,          1,    7,         -4.43,          3.50,       1.95,      19.45,     68.16,          0.83
       -1,          2,    1,         -7.92,          3.50,       1.30,      12.96,     45.40,          0.79
       -1,          2,    2,         -5.47,          3.50,       1.53,      15.28,     53.54,          0.99
       -1,          2,    3,         -4.61,          3.50,       1.67,      16.69,     58.46,          1.03
       -1,          2,    4,         -4.14,          3.50,       1.78,      17.82,     62.42,          1.03
       -1,          2,    5,         -3.90,          3.50,       1.90,      18.96,     66.40,          0.98
       -1,          2,    6,         -3.56,          3.50,       2.00,      19.96,     69.90,          0.98
       -1,          2,    7,         -3.33,          3.50,       2.09,      20.86,     73.08,          0.96
       -1,          3,    1,         -7.33,          3.50,       1.36,      13.58,     47.60,          0.81
       -1,          3,    2,         -4.84,          3.50,       1.63,      16.27,     56.99,          1.02
       -1,          3,    3,         -4.09,          3.50,       1.81,      18.07,     63.31,          1.01
       -1,          3,    4,         -3.29,          3.50,       1.95,      19.54,     68.44,          1.08
       -1,          3,    5,         -2.87,          3.50,       2.09,      20.85,     73.03,          1.07
       -1,          3,    6,         -2.57,          3.50,       2.20,      22.01,     77.08,          1.06
       -1,          3,    7,         -2.32,          3.50,       2.31,      23.13,     81.01,          1.04
       -1,          4,    1,         -6.84,          3.50,       1.43,      14.29,     50.08,          0.82
       -1,          4,    2,         -4.26,          3.50,       1.74,      17.44,     61.09,          1.03
       -1,          4,    3,         -3.21,          3.50,       1.97,      19.66,     68.86,          1.08
       -1,          4,    4,         -2.58,          3.50,       2.13,      21.34,     74.74,          1.11
       -1,          4,    5,         -2.18,          3.50,       2.27,      22.71,     79.53,          1.11
       -1,          4,    6,         -1.89,          3.50,       2.39,      23.92,     83.76,          1.10
       -1,          4,    7,         -1.69,          3.50,       2.50,      25.01,     87.56,          1.08
        0,          1,    1,         -7.71,          3.50,       1.29,      12.92,     45.28,          0.84
        0,          1,    2,         -5.09,          3.50,       1.53,      15.30,     53.59,          1.09
        0,          1,    3,         -4.42,          3.50,       1.66,      16.63,     58.27,          1.09
        0,          1,    4,         -3.83,          3.50,       1.76,      17.63,     61.76,          1.13
        0,          1,    5,         -3.58,          3.50,       1.86,      18.60,     65.15,          1.09
        0,          1,    6,         -3.39,          3.50,       1.95,      19.48,     68.23,          1.06
        0,          1,    7,         -3.45,          3.50,       2.03,      20.32,     71.19,          0.98
        0,          2,    1,         -7.23,          3.50,       1.35,      13.51,     47.36,          0.84
        0,          2,    2,         -4.55,          3.50,       1.60,      16.03,     56.16,          1.12
        0,          2,    3,         -3.68,          3.50,       1.75,      17.52,     61.35,          1.18
        0,          2,    4,         -3.22,          3.50,       1.87,      18.73,     65.61,          1.17
        0,          2,    5,         -3.01,          3.50,       1.99,      19.92,     69.76,          1.12
        0,          2,    6,         -2.63,          3.50,       2.08,      20.87,     73.11,          1.13
        0,          2,    7,         -2.42,          3.50,       2.19,      21.90,     76.69,          1.11
        0,          3,    1,         -6.44,          3.50,       1.42,      14.21,     49.79,          0.91
        0,          3,    2,         -3.92,          3.50,       1.71,      17.13,     60.00,          1.15
        0,          3,    3,         -2.94,          3.50,       1.91,      19.08,     66.84,          1.21
        0,          3,    4,         -2.36,          3.50,       2.05,      20.55,     71.98,          1.23
        0,          3,    5,         -1.94,          3.50,       2.20,      22.01,     77.06,          1.22
        0,          3,    6,         -1.89,          3.50,       2.33,      23.24,     81.39,          1.14
        0,          3,    7,         -1.40,          3.50,       2.44,      24.35,     85.28,          1.20
        0,          4,    1,         -5.94,          3.50,       1.50,      15.01,     52.57,          0.92
        0,          4,    2,         -3.34,          3.50,       1.85,      18.48,     64.76,          1.16
        0,          4,    3,         -2.32,          3.50,       2.08,      20.79,     72.81,          1.22
        0,          4,    4,         -1.65,          3.50,       2.26,      22.58,     79.09,          1.26
        0,          4,    5,         -1.25,          3.50,       2.41,      24.04,     84.21,          1.26
        0,          4,    6,         -0.96,          3.50,       2.54,      25.33,     88.68,          1.25
        0,          4,    7,         -0.76,          3.50,       2.65,      26.46,     92.65,          1.24
        1,          1,    1,         -7.12,          3.50,       1.34,      13.38,     46.88,          0.89
        1,          1,    2,         -4.27,          3.50,       1.60,      15.99,     56.02,          1.21
        1,          1,    3,         -3.43,          3.50,       1.73,      17.36,     60.81,          1.27
        1,          1,    4,         -3.00,          3.50,       1.84,      18.42,     64.52,          1.27
        1,          1,    5,         -2.75,          3.50,       1.94,      19.44,     68.08,          1.23
        1,          1,    6,         -2.56,          3.50,       2.03,      20.26,     70.98,          1.21
        1,          1,    7,         -2.40,          3.50,       2.12,      21.16,     74.12,          1.17
        1,          2,    1,         -6.23,          3.50,       1.40,      14.04,     49.20,          0.98
        1,          2,    2,         -3.72,          3.50,       1.68,      16.78,     58.78,          1.26
        1,          2,    3,         -2.85,          3.50,       1.84,      18.37,     64.34,          1.32
        1,          2,    4,         -2.38,          3.50,       1.97,      19.63,     68.77,          1.32
        1,          2,    5,         -2.04,          3.50,       2.08,      20.79,     72.81,          1.31
        1,          2,    6,         -2.02,          3.50,       2.19,      21.85,     76.54,          1.22
        1,          2,    7,         -1.61,          3.50,       2.29,      22.89,     80.16,          1.25
        1,          3,    1,         -5.63,          3.50,       1.49,      14.84,     52.01,          1.01
        1,          3,    2,         -3.09,          3.50,       1.80,      17.99,     63.04,          1.29
        1,          3,    3,         -2.42,          3.50,       2.01,      20.06,     70.25,          1.26
        1,          3,    4,         -1.53,          3.50,       2.16,      21.62,     75.71,          1.38
        1,          3,    5,         -1.32,          3.50,       2.31,      23.13,     80.98,          1.32
        1,          3,    6,         -0.81,          3.50,       2.44,      24.40,     85.45,          1.37
        1,          3,    7,         -0.57,          3.50,       2.56,      25.59,     89.61,          1.35
        1,          4,    1,         -5.30,          3.50,       1.57,      15.71,     55.04,          0.98
        1,          4,    2,         -2.51,          3.50,       1.94,      19.46,     68.14,          1.30
        1,          4,    3,         -1.44,          3.50,       2.19,      21.91,     76.75,          1.38
        1,          4,    4,         -0.81,          3.50,       2.38,      23.82,     83.41,          1.42
        1,          4,    5,         -0.41,          3.50,       2.54,      25.40,     88.96,          1.42
        1,          4,    6,         -0.12,          3.50,       2.67,      26.76,     93.69,          1.41
        1,          4,    7,          0.08,          3.50,       2.79,      27.89,     97.66,          1.40
        2,          1,    1,         -5.89,          3.50,       1.41,      14.07,     49.32,          1.06
        2,          1,    2,         -3.17,          3.50,       1.70,      16.96,     59.41,          1.40
        2,          1,    3,         -2.31,          3.50,       1.85,      18.49,     64.78,          1.48
        2,          1,    4,         -1.89,          3.50,       1.96,      19.62,     68.70,          1.48
        2,          1,    5,         -1.64,          3.50,       2.05,      20.56,     72.03,          1.46
        2,          1,    6,         -1.45,          3.50,       2.15,      21.48,     75.24,          1.42
        2,          1,    7,         -1.30,          3.50,       2.24,      22.41,     78.46,          1.39
        2,          2,    1,         -5.19,          3.50,       1.49,      14.90,     52.19,          1.11
        2,          2,    2,         -2.61,          3.50,       1.79,      17.87,     62.61,          1.45
        2,          2,    3,         -1.73,          3.50,       1.96,      19.65,     68.82,          1.53
        2,          2,    4,         -1.27,          3.50,       2.09,      20.89,     73.16,          1.55
        2,          2,    5,         -0.93,          3.50,       2.21,      22.15,     77.59,          1.53
        2,          2,    6,         -0.69,          3.50,       2.33,      23.28,     81.53,          1.51
        2,          2,    7,         -0.62,          3.50,       2.43,      24.35,     85.27,          1.43
        2,          3,    1,         -4.58,          3.50,       1.58,      15.75,     55.18,          1.15
        2,          3,    2,         -1.99,          3.50,       1.92,      19.22,     67.34,          1.49
        2,          3,    3,         -1.09,          3.50,       2.15,      21.46,     75.18,          1.54
        2,          3,    4,         -0.64,          3.50,       2.32,      23.16,     81.12,          1.53
        2,          3,    5,         -0.00,          3.50,       2.48,      24.81,     86.87,          1.61
        2,          3,    6,          0.30,          3.50,       2.62,      26.17,     91.63,          1.60
        2,          3,    7,          0.49,          3.50,       2.74,      27.40,     95.93,          1.57
        2,          4,    1,         -4.37,          3.50,       1.67,      16.69,     58.47,          1.09
        2,          4,    2,         -1.40,          3.50,       2.08,      20.82,     72.91,          1.51
        2,          4,    3,         -0.32,          3.50,       2.36,      23.58,     82.59,          1.61
        2,          4,    4,          0.31,          3.50,       2.57,      25.67,     89.89,          1.65
        2,          4,    5,          0.71,          3.50,       2.73,      27.33,     95.72,          1.66
        2,          4,    6,          1.00,          3.50,       2.88,      28.76,    100.70,          1.66
