[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -9,          4,    3,        -12.07,          3.50,       1.31,      13.07,     45.81,          0.30
       -9,          4,    4,        -11.18,          3.50,       1.41,      14.11,     49.45,          0.31
       -9,          4,    5,        -10.71,          3.50,       1.51,      15.07,     52.81,          0.30
       -9,          4,    6,        -10.38,          3.50,       1.60,      15.96,     55.93,          0.29
       -9,          4,    7,        -10.14,          3.50,       1.68,      16.79,     58.83,          0.29
       -8,          1,    1,        -15.80,          3.50,       0.98,       9.81,     34.36,          0.28
       -8,          1,    2,        -13.27,          3.50,       1.11,      11.11,     38.94,          0.34
       -8,          1,    3,        -12.40,          3.50,       1.20,      12.02,     42.10,          0.34
       -8,          1,    4,        -11.90,          3.50,       1.29,      12.89,     45.18,          0.32
       -8,          1,    5,        -11.59,          3.50,       1.36,      13.64,     47.79,          0.30
       -8,          1,    6,        -11.34,          3.50,       1.44,      14.37,     50.36,          0.29
       -8,          1,    7,        -11.16,          3.50,       1.51,      15.14,     53.06,          0.27
       -8,          2,    1,        -15.19,          3.50,       1.00,      10.02,     35.11,          0.30
       -8,          2,    2,        -13.03,          3.50,       1.14,      11.40,     39.94,          0.33
       -8,          2,    3,        -11.89,          3.50,       1.24,      12.37,     43.36,          0.35
       -8,          2,    4,        -11.37,          3.50,       1.33,      13.27,     46.50,          0.34
       -8,          2,    5,        -10.97,          3.50,       1.41,      14.14,     49.56,          0.32
       -8,          2,    6,        -10.68,          3.50,       1.50,      14.95,     52.39,          0.31
       -8,          2,    7,        -10.41,          3.50,       1.58,      15.77,     55.25,          0.30
       -8,          3,    1,        -14.63,          3.50,       1.03,      10.26,     35.94,          0.31
       -8,          3,    2,        -12.45,          3.50,       1.18,      11.81,     41.36,          0.35
       -8,          3,    3,        -11.18,          3.50,       1.30,      12.99,     45.52,          0.37
       -8,          3,    4,        -10.56,          3.50,       1.40,      14.00,     49.07,          0.37
       -8,          3,    5,        -10.34,          3.50,       1.50,      15.02,     52.62,          0.33
       -8,          3,    6,         -9.74,          3.50,       1.59,      15.90,     55.70,          0.35
       -8,          3,    7,         -9.45,          3.50,       1.68,      16.76,     58.73,          0.34
       -8,          4,    1,        -14.15,          3.50,       1.06,      10.53,     36.90,          0.32
       -8,          4,    2,        -11.62,          3.50,       1.23,      12.31,     43.13,          0.38
       -8,          4,    3,        -10.55,          3.50,       1.37,      13.65,     47.85,          0.38
       -8,          4,    4,         -9.88,          3.50,       1.48,      14.83,     51.97,          0.38
       -8,          4,    5,         -9.46,          3.50,       1.58,      15.81,     55.39,          0.37
       -8,          4,    6,         -9.14,          3.50,       1.67,      16.69,     58.47,          0.36
       -8,          4,    7,         -8.91,          3.50,       1.75,      17.52,     61.39,          0.35
       -7,          1,    1,        -14.72,          3.50,       1.01,      10.06,     35.24,          0.33
       -7,          1,    2,        -12.18,          3.50,       1.15,      11.48,     40.22,          0.40
       -7,          1,    3,        -11.33,          3.50,       1.24,      12.40,     43.46,          0.40
       -7,          1,    4,        -10.86,          3.50,       1.32,      13.26,     46.45,          0.38
       -7,          1,    5,        -10.55,          3.50,       1.40,      14.03,     49.17,          0.36
       -7,          1,    6,        -10.32,          3.50,       1.48,      14.81,     51.88,          0.35
       -7,          1,    7,        -10.11,          3.50,       1.56,      15.58,     54.58,          0.33
       -7,          2,    1,        -14.08,          3.50,       1.03,      10.28,     36.03,          0.35
       -7,          2,    2,        -11.69,          3.50,       1.18,      11.75,     41.16,          0.42
       -7,          2,    3,        -10.81,          3.50,       1.28,      12.82,     44.91,          0.42
       -7,          2,    4,        -10.30,          3.50,       1.37,      13.73,     48.10,          0.40
       -7,          2,    5,         -9.91,          3.50,       1.46,      14.64,     51.31,          0.39
       -7,          2,    6,         -9.63,          3.50,       1.55,      15.48,     54.25,          0.37
       -7,          2,    7,         -9.37,          3.50,       1.63,      16.32,     57.17,          0.36
       -7,          3,    1,        -13.51,          3.50,       1.06,      10.58,     37.05,          0.37
       -7,          3,    2,        -11.09,          3.50,       1.23,      12.26,     42.96,          0.43
       -7,          3,    3,        -10.09,          3.50,       1.35,      13.49,     47.26,          0.44
       -7,          3,    4,         -9.77,          3.50,       1.46,      14.60,     51.14,          0.40
       -7,          3,    5,         -9.02,          3.50,       1.56,      15.59,     54.61,          0.42
       -7,          3,    6,         -8.69,          3.50,       1.65,      16.50,     57.81,          0.41
       -7,          3,    7,         -8.52,          3.50,       1.73,      17.36,     60.82,          0.39
       -7,          4,    1,        -13.04,          3.50,       1.09,      10.95,     38.38,          0.36
       -7,          4,    2,        -10.52,          3.50,       1.29,      12.85,     45.04,          0.44
       -7,          4,    3,         -9.46,          3.50,       1.43,      14.27,     49.99,          0.45
       -7,          4,    4,         -8.80,          3.50,       1.55,      15.45,     54.15,          0.45
       -7,          4,    5,         -8.38,          3.50,       1.65,      16.55,     57.97,          0.44
       -7,          4,    6,         -8.08,          3.50,       1.74,      17.42,     61.04,          0.43
       -7,          4,    7,         -7.85,          3.50,       1.83,      18.33,     64.24,          0.42
       -6,          1,    1,        -13.73,          3.50,       1.03,      10.31,     36.11,          0.38
       -6,          1,    2,        -11.22,          3.50,       1.18,      11.78,     41.28,          0.46
       -6,          1,    3,        -10.39,          3.50,       1.28,      12.84,     44.98,          0.46
       -6,          1,    4,         -9.92,          3.50,       1.37,      13.65,     47.82,          0.45
       -6,          1,    5,         -9.61,          3.50,       1.45,      14.49,     50.77,          0.42
       -6,          1,    6,         -9.39,          3.50,       1.53,      15.25,     53.45,          0.40
       -6,          1,    7,         -9.19,          3.50,       1.60,      16.02,     56.11,          0.39
       -6,          2,    1,        -13.10,          3.50,       1.06,      10.59,     37.11,          0.40
       -6,          2,    2,        -10.72,          3.50,       1.21,      12.12,     42.49,          0.48
       -6,          2,    3,         -9.84,          3.50,       1.32,      13.24,     46.40,          0.48
       -6,          2,    4,         -9.34,          3.50,       1.42,      14.20,     49.74,          0.47
       -6,          2,    5,         -8.97,          3.50,       1.51,      15.14,     53.05,          0.45
       -6,          2,    6,         -8.69,          3.50,       1.59,      15.94,     55.85,          0.44
       -6,          2,    7,         -8.44,          3.50,       1.68,      16.78,     58.79,          0.42
       -6,          3,    1,        -12.53,          3.50,       1.09,      10.94,     38.33,          0.42
       -6,          3,    2,        -10.25,          3.50,       1.27,      12.73,     44.60,          0.48
       -6,          3,    3,         -9.17,          3.50,       1.40,      14.01,     49.08,          0.50
       -6,          3,    4,         -8.51,          3.50,       1.51,      15.15,     53.07,          0.50
       -6,          3,    5,         -8.06,          3.50,       1.62,      16.20,     56.73,          0.49
       -6,          3,    6,         -7.74,          3.50,       1.71,      17.09,     59.88,          0.48
       -6,          3,    7,         -7.47,          3.50,       1.81,      18.09,     63.38,          0.47
       -6,          4,    1,        -12.05,          3.50,       1.14,      11.37,     39.85,          0.41
       -6,          4,    2,         -9.53,          3.50,       1.34,      13.38,     46.88,          0.50
       -6,          4,    3,         -8.55,          3.50,       1.49,      14.91,     52.23,          0.51
       -6,          4,    4,         -7.83,          3.50,       1.61,      16.13,     56.53,          0.52
       -6,          4,    5,         -7.42,          3.50,       1.72,      17.20,     60.24,          0.51
       -6,          4,    6,         -7.26,          3.50,       1.82,      18.20,     63.76,          0.48
       -6,          4,    7,         -7.12,          3.50,       1.91,      19.08,     66.82,          0.46
       -5,          1,    1,        -12.08,          3.50,       1.08,      10.84,     37.97,          0.47
       -5,          1,    2,         -9.67,          3.50,       1.25,      12.49,     43.79,          0.57
       -5,          1,    3,         -8.73,          3.50,       1.36,      13.59,     47.60,          0.59
       -5,          1,    4,         -8.29,          3.50,       1.45,      14.47,     50.69,          0.58
       -5,          1,    5,         -8.26,          3.50,       1.53,      15.32,     53.67,          0.52
       -5,          1,    6,         -7.80,          3.50,       1.61,      16.08,     56.36,          0.53
       -5,          1,    7,         -7.61,          3.50,       1.69,      16.85,     59.05,          0.51
       -5,          2,    1,        -11.43,          3.50,       1.12,      11.22,     39.32,          0.50
       -5,          2,    2,         -9.22,          3.50,       1.30,      12.99,     45.51,          0.58
       -5,          2,    3,         -8.19,          3.50,       1.41,      14.14,     49.53,          0.62
       -5,          2,    4,         -7.81,          3.50,       1.52,      15.16,     53.11,          0.59
       -5,          2,    5,         -7.34,          3.50,       1.61,      16.12,     56.48,          0.58
       -5,          2,    6,         -7.07,          3.50,       1.70,      16.93,     59.32,          0.57
       -5,          2,    7,         -6.84,          3.50,       1.79,      17.86,     62.58,          0.55
       -5,          3,    1,        -10.86,          3.50,       1.16,      11.63,     40.75,          0.52
       -5,          3,    2,         -8.43,          3.50,       1.36,      13.60,     47.66,          0.63
       -5,          3,    3,         -7.45,          3.50,       1.51,      15.07,     52.81,          0.64
       -5,          3,    4,         -6.86,          3.50,       1.63,      16.26,     56.97,          0.64
       -5,          3,    5,         -6.42,          3.50,       1.74,      17.35,     60.78,          0.64
       -5,          3,    6,         -6.11,          3.50,       1.84,      18.39,     64.42,          0.62
       -5,          3,    7,         -5.85,          3.50,       1.93,      19.35,     67.80,          0.61
       -5,          4,    1,        -10.38,          3.50,       1.21,      12.11,     42.42,          0.52
       -5,          4,    2,         -7.85,          3.50,       1.44,      14.42,     50.52,          0.63
       -5,          4,    3,         -6.80,          3.50,       1.61,      16.10,     56.42,          0.66
       -5,          4,    4,         -6.16,          3.50,       1.74,      17.43,     61.06,          0.67
       -5,          4,    5,         -5.76,          3.50,       1.86,      18.64,     65.30,          0.65
       -5,          4,    6,         -5.47,          3.50,       1.97,      19.67,     68.90,          0.64
       -5,          4,    7,         -5.26,          3.50,       2.05,      20.55,     71.97,          0.63
       -4,          1,    1,        -11.47,          3.50,       1.11,      11.13,     38.99,          0.51
       -4,          1,    2,         -8.84,          3.50,       1.29,      12.88,     45.13,          0.65
       -4,          1,    3,         -8.01,          3.50,       1.40,      13.96,     48.90,          0.66
       -4,          1,    4,         -7.58,          3.50,       1.49,      14.89,     52.18,          0.64
       -4,          1,    5,         -7.30,          3.50,       1.57,      15.70,     55.01,          0.62
       -4,          1,    6,         -7.09,          3.50,       1.65,      16.51,     57.87,          0.59
       -4,          1,    7,         -6.91,          3.50,       1.73,      17.28,     60.56,          0.57
       -4,          2,    1,        -10.99,          3.50,       1.15,      11.49,     40.25,          0.52
       -4,          2,    2,         -8.33,          3.50,       1.33,      13.34,     46.72,          0.67
       -4,          2,    3,         -7.47,          3.50,       1.46,      14.56,     51.02,          0.69
       -4,          2,    4,         -6.98,          3.50,       1.56,      15.57,     54.57,          0.67
       -4,          2,    5,         -6.75,          3.50,       1.66,      16.57,     58.04,          0.64
       -4,          2,    6,         -6.37,          3.50,       1.74,      17.43,     61.06,          0.64
       -4,          2,    7,         -6.14,          3.50,       1.84,      18.38,     64.40,          0.62
       -4,          3,    1,        -10.14,          3.50,       1.20,      11.96,     41.89,          0.57
       -4,          3,    2,         -7.71,          3.50,       1.41,      14.06,     49.27,          0.69
       -4,          3,    3,         -6.73,          3.50,       1.56,      15.57,     54.55,          0.71
       -4,          3,    4,         -6.29,          3.50,       1.68,      16.79,     58.84,          0.69
       -4,          3,    5,         -5.96,          3.50,       1.80,      17.98,     62.99,          0.66
       -4,          3,    6,         -5.61,          3.50,       1.90,      19.00,     66.55,          0.66
       -4,          3,    7,         -5.14,          3.50,       2.00,      20.00,     70.08,          0.68
       -4,          4,    1,         -9.66,          3.50,       1.25,      12.47,     43.69,          0.57
       -4,          4,    2,         -7.13,          3.50,       1.49,      14.94,     52.36,          0.70
       -4,          4,    3,         -6.08,          3.50,       1.67,      16.70,     58.50,          0.73
       -4,          4,    4,         -5.74,          3.50,       1.81,      18.13,     63.51,          0.69
       -4,          4,    5,         -5.05,          3.50,       1.93,      19.31,     67.64,          0.73
       -4,          4,    6,         -4.75,          3.50,       2.04,      20.36,     71.31,          0.72
       -4,          4,    7,         -4.54,          3.50,       2.13,      21.32,     74.68,          0.70
       -3,          1,    1,        -10.92,          3.50,       1.14,      11.41,     39.97,          0.54
       -3,          1,    2,         -8.41,          3.50,       1.32,      13.22,     46.34,          0.67
       -3,          1,    3,         -7.57,          3.50,       1.44,      14.35,     50.30,          0.69
       -3,          1,    4,         -6.93,          3.50,       1.53,      15.30,     53.61,          0.71
       -3,          1,    5,         -6.66,          3.50,       1.61,      16.14,     56.55,          0.68
       -3,          1,    6,         -6.46,          3.50,       1.69,      16.94,     59.36,          0.66
       -3,          1,    7,         -6.27,          3.50,       1.78,      17.75,     62.17,          0.63
       -3,          2,    1,        -10.07,          3.50,       1.18,      11.80,     41.35,          0.60
       -3,          2,    2,         -7.81,          3.50,       1.37,      13.73,     48.12,          0.71
       -3,          2,    3,         -7.04,          3.50,       1.50,      15.02,     52.62,          0.71
       -3,          2,    4,         -6.33,          3.50,       1.60,      16.04,     56.19,          0.74
       -3,          2,    5,         -6.13,          3.50,       1.70,      17.06,     59.76,          0.70
       -3,          2,    6,         -5.71,          3.50,       1.80,      17.99,     63.01,          0.70
       -3,          2,    7,         -5.48,          3.50,       1.89,      18.90,     66.22,          0.68
       -3,          3,    1,         -9.48,          3.50,       1.23,      12.30,     43.08,          0.62
       -3,          3,    2,         -7.04,          3.50,       1.46,      14.53,     50.91,          0.76
       -3,          3,    3,         -6.06,          3.50,       1.61,      16.07,     56.30,          0.79
       -3,          3,    4,         -5.51,          3.50,       1.73,      17.33,     60.73,          0.78
       -3,          3,    5,         -5.05,          3.50,       1.86,      18.58,     65.09,          0.78
       -3,          3,    6,         -4.74,          3.50,       1.97,      19.66,     68.86,          0.76
       -3,          3,    7,         -4.49,          3.50,       2.06,      20.60,     72.16,          0.75
       -3,          4,    1,         -9.00,          3.50,       1.29,      12.88,     45.14,          0.62
       -3,          4,    2,         -6.46,          3.50,       1.55,      15.46,     54.17,          0.77
       -3,          4,    3,         -5.41,          3.50,       1.73,      17.30,     60.60,          0.80
       -3,          4,    4,         -4.78,          3.50,       1.88,      18.79,     65.83,          0.81
       -3,          4,    5,         -4.38,          3.50,       2.00,      20.03,     70.17,          0.80
       -3,          4,    6,         -4.09,          3.50,       2.11,      21.10,     73.90,          0.79
       -3,          4,    7,         -3.90,          3.50,       2.21,      22.05,     77.23,          0.78
       -2,          1,    1,         -9.55,          3.50,       1.19,      11.92,     41.76,          0.66
       -2,          1,    2,         -6.99,          3.50,       1.39,      13.89,     48.69,          0.84
       -2,          1,    3,         -6.17,          3.50,       1.52,      15.14,     53.04,          0.86
       -2,          1,    4,         -5.74,          3.50,       1.61,      16.09,     56.38,          0.85
       -2,          1,    5,         -5.48,          3.50,       1.70,      16.95,     59.37,          0.83
       -2,          1,    6,         -5.55,          3.50,       1.78,      17.81,     62.38,          0.75
       -2,          1,    7,         -5.11,          3.50,       1.86,      18.63,     65.27,          0.77
       -2,          2,    1,         -9.12,          3.50,       1.24,      12.37,     43.35,          0.66
       -2,          2,    2,         -6.47,          3.50,       1.45,      14.53,     50.91,          0.87
       -2,          2,    3,         -5.68,          3.50,       1.59,      15.85,     55.52,          0.88
       -2,          2,    4,         -5.14,          3.50,       1.69,      16.93,     59.33,          0.89
       -2,          2,    5,         -4.79,          3.50,       1.80,      18.05,     63.26,          0.87
       -2,          2,    6,         -4.67,          3.50,       1.90,      18.98,     66.48,          0.82
       -2,          2,    7,         -4.31,          3.50,       1.99,      19.95,     69.90,          0.82
       -2,          3,    1,         -8.30,          3.50,       1.30,      12.97,     45.43,          0.72
       -2,          3,    2,         -5.84,          3.50,       1.54,      15.41,     53.99,          0.89
       -2,          3,    3,         -4.86,          3.50,       1.71,      17.07,     59.79,          0.93
       -2,          3,    4,         -4.28,          3.50,       1.85,      18.46,     64.67,          0.94
       -2,          3,    5,         -3.86,          3.50,       1.98,      19.77,     69.26,          0.93
       -2,          3,    6,         -3.56,          3.50,       2.08,      20.83,     72.98,          0.92
       -2,          3,    7,         -3.31,          3.50,       2.19,      21.89,     76.68,          0.90
       -2,          4,    1,         -7.82,          3.50,       1.36,      13.58,     47.60,          0.73
       -2,          4,    2,         -5.26,          3.50,       1.65,      16.51,     57.85,          0.90
       -2,          4,    3,         -4.20,          3.50,       1.85,      18.50,     64.81,          0.95
       -2,          4,    4,         -3.58,          3.50,       2.01,      20.12,     70.47,          0.96
       -2,          4,    5,         -3.18,          3.50,       2.14,      21.42,     75.02,          0.96
       -2,          4,    6,         -2.89,          3.50,       2.25,      22.53,     78.92,          0.95
       -2,          4,    7,         -2.69,          3.50,       2.36,      23.56,     82.50,          0.93
       -1,          1,    1,         -8.58,          3.50,       1.24,      12.39,     43.43,          0.75
       -1,          1,    2,         -5.99,          3.50,       1.46,      14.62,     51.23,          0.96
       -1,          1,    3,         -5.16,          3.50,       1.59,      15.88,     55.64,          0.99
       -1,          1,    4,         -4.74,          3.50,       1.68,      16.85,     59.03,          0.99
       -1,          1,    5,         -4.48,          3.50,       1.78,      17.77,     62.26,          0.96
       -1,          1,    6,         -4.28,          3.50,       1.86,      18.61,     65.21,          0.93
       -1,          1,    7,         -4.11,          3.50,       1.95,      19.49,     68.27,          0.90
       -1,          2,    1,         -7.91,          3.50,       1.30,      12.96,     45.41,          0.79
       -1,          2,    2,         -5.45,          3.50,       1.53,      15.27,     53.51,          1.00
       -1,          2,    3,         -4.59,          3.50,       1.67,      16.71,     58.56,          1.03
       -1,          2,    4,         -4.12,          3.50,       1.78,      17.81,     62.40,          1.03
       -1,          2,    5,         -3.78,          3.50,       1.90,      18.97,     66.44,          1.01
       -1,          2,    6,         -3.53,          3.50,       2.00,      19.97,     69.97,          0.99
       -1,          2,    7,         -3.31,          3.50,       2.09,      20.87,     73.09,          0.97
       -1,          3,    1,         -7.32,          3.50,       1.36,      13.59,     47.61,          0.81
       -1,          3,    2,         -4.82,          3.50,       1.63,      16.26,     56.96,          1.02
       -1,          3,    3,         -3.84,          3.50,       1.81,      18.09,     63.37,          1.07
       -1,          3,    4,         -3.27,          3.50,       1.95,      19.53,     68.41,          1.08
       -1,          3,    5,         -2.85,          3.50,       2.09,      20.86,     73.06,          1.08
       -1,          3,    6,         -2.55,          3.50,       2.20,      22.03,     77.16,          1.06
       -1,          3,    7,         -2.30,          3.50,       2.32,      23.14,     81.06,          1.05
       -1,          4,    1,         -6.82,          3.50,       1.43,      14.31,     50.13,          0.82
       -1,          4,    2,         -4.24,          3.50,       1.74,      17.44,     61.12,          1.04
       -1,          4,    3,         -3.38,          3.50,       1.97,      19.67,     68.92,          1.04
       -1,          4,    4,         -2.56,          3.50,       2.14,      21.34,     74.75,          1.11
       -1,          4,    5,         -2.16,          3.50,       2.27,      22.69,     79.49,          1.11
       -1,          4,    6,         -1.88,          3.50,       2.39,      23.92,     83.78,          1.10
       -1,          4,    7,         -1.71,          3.50,       2.50,      25.03,     87.67,          1.07
        0,          1,    1,         -7.69,          3.50,       1.29,      12.93,     45.32,          0.84
        0,          1,    2,         -5.07,          3.50,       1.53,      15.30,     53.61,          1.09
        0,          1,    3,         -4.23,          3.50,       1.66,      16.63,     58.28,          1.13
        0,          1,    4,         -3.85,          3.50,       1.76,      17.62,     61.75,          1.12
        0,          1,    5,         -3.56,          3.50,       1.86,      18.64,     65.29,          1.09
        0,          1,    6,         -3.37,          3.50,       1.95,      19.45,     68.14,          1.07
        0,          1,    7,         -3.20,          3.50,       2.03,      20.33,     71.19,          1.04
        0,          2,    1,         -7.01,          3.50,       1.35,      13.52,     47.37,          0.89
        0,          2,    2,         -4.53,          3.50,       1.60,      16.05,     56.23,          1.13
        0,          2,    3,         -3.66,          3.50,       1.75,      17.53,     61.42,          1.18
        0,          2,    4,         -3.50,          3.50,       1.88,      18.74,     65.66,          1.10
        0,          2,    5,         -2.85,          3.50,       1.99,      19.93,     69.82,          1.16
        0,          2,    6,         -2.61,          3.50,       2.09,      20.87,     73.12,          1.14
        0,          2,    7,         -2.71,          3.50,       2.19,      21.90,     76.72,          1.04
        0,          3,    1,         -6.42,          3.50,       1.42,      14.23,     49.83,          0.92
        0,          3,    2,         -4.12,          3.50,       1.71,      17.11,     59.96,          1.11
        0,          3,    3,         -2.94,          3.50,       1.91,      19.06,     66.79,          1.21
        0,          3,    4,         -2.48,          3.50,       2.06,      20.59,     72.12,          1.20
        0,          3,    5,         -1.93,          3.50,       2.20,      21.99,     77.03,          1.23
        0,          3,    6,         -1.62,          3.50,       2.32,      23.23,     81.36,          1.22
        0,          3,    7,         -1.38,          3.50,       2.44,      24.35,     85.28,          1.20
        0,          4,    1,         -5.93,          3.50,       1.50,      15.00,     52.54,          0.92
        0,          4,    2,         -3.32,          3.50,       1.85,      18.50,     64.80,          1.16
        0,          4,    3,         -2.25,          3.50,       2.08,      20.78,     72.80,          1.24
        0,          4,    4,         -1.63,          3.50,       2.26,      22.56,     79.02,          1.27
        0,          4,    5,         -1.23,          3.50,       2.41,      24.06,     84.27,          1.27
        0,          4,    6,         -1.02,          3.50,       2.54,      25.37,     88.85,          1.24
        0,          4,    7,         -0.74,          3.50,       2.65,      26.50,     92.81,          1.24
        1,          1,    1,         -6.91,          3.50,       1.34,      13.39,     46.92,          0.93
        1,          1,    2,         -4.25,          3.50,       1.60,      15.98,     55.99,          1.21
        1,          1,    3,         -3.40,          3.50,       1.73,      17.35,     60.79,          1.27
        1,          1,    4,         -2.98,          3.50,       1.85,      18.45,     64.63,          1.27
        1,          1,    5,         -2.73,          3.50,       1.94,      19.42,     68.02,          1.24
        1,          1,    6,         -2.54,          3.50,       2.03,      20.27,     71.01,          1.21
        1,          1,    7,         -2.38,          3.50,       2.12,      21.21,     74.30,          1.17
        1,          2,    1,         -6.50,          3.50,       1.41,      14.07,     49.29,          0.92
        1,          2,    2,         -3.70,          3.50,       1.68,      16.77,     58.75,          1.26
        1,          2,    3,         -2.83,          3.50,       1.84,      18.39,     64.44,          1.32
        1,          2,    4,         -2.36,          3.50,       1.96,      19.65,     68.84,          1.32
        1,          2,    5,         -2.02,          3.50,       2.08,      20.79,     72.82,          1.31
        1,          2,    6,         -1.78,          3.50,       2.19,      21.85,     76.52,          1.29
        1,          2,    7,         -1.57,          3.50,       2.29,      22.92,     80.29,          1.26
        1,          3,    1,         -5.62,          3.50,       1.49,      14.86,     52.06,          1.01
        1,          3,    2,         -3.08,          3.50,       1.80,      18.01,     63.08,          1.29
        1,          3,    3,         -2.08,          3.50,       2.01,      20.06,     70.27,          1.36
        1,          3,    4,         -1.51,          3.50,       2.16,      21.64,     75.79,          1.39
        1,          3,    5,         -1.40,          3.50,       2.32,      23.18,     81.18,          1.29
        1,          3,    6,         -1.04,          3.50,       2.44,      24.43,     85.55,          1.30
        1,          3,    7,         -0.82,          3.50,       2.56,      25.59,     89.63,          1.28
        1,          4,    1,         -5.13,          3.50,       1.57,      15.71,     55.03,          1.01
        1,          4,    2,         -2.49,          3.50,       1.95,      19.47,     68.22,          1.30
        1,          4,    3,         -1.42,          3.50,       2.19,      21.93,     76.82,          1.39
        1,          4,    4,         -0.79,          3.50,       2.38,      23.82,     83.42,          1.42
        1,          4,    5,         -0.61,          3.50,       2.54,      25.41,     88.98,          1.35
        1,          4,    6,         -0.11,          3.50,       2.68,      26.74,     93.65,          1.42
        1,          4,    7,          0.10,          3.50,       2.79,      27.92,     97.77,          1.40
        2,          1,    1,         -5.88,          3.50,       1.41,      14.09,     49.35,          1.06
        2,          1,    2,         -3.15,          3.50,       1.70,      16.98,     59.50,          1.40
        2,          1,    3,         -2.29,          3.50,       1.85,      18.53,     64.92,          1.48
        2,          1,    4,         -1.87,          3.50,       1.96,      19.63,     68.78,          1.48
        2,          1,    5,         -1.62,          3.50,       2.06,      20.61,     72.18,          1.46
        2,          1,    6,         -1.44,          3.50,       2.15,      21.50,     75.29,          1.43
        2,          1,    7,         -1.49,          3.50,       2.24,      22.40,     78.45,          1.33
        2,          2,    1,         -5.18,          3.50,       1.49,      14.89,     52.17,          1.11
        2,          2,    2,         -2.60,          3.50,       1.79,      17.89,     62.67,          1.45
        2,          2,    3,         -2.01,          3.50,       1.96,      19.64,     68.81,          1.43
        2,          2,    4,         -1.25,          3.50,       2.09,      20.90,     73.20,          1.55
        2,          2,    5,         -1.14,          3.50,       2.21,      22.15,     77.58,          1.46
        2,          2,    6,         -0.68,          3.50,       2.33,      23.31,     81.63,          1.51
        2,          2,    7,         -0.47,          3.50,       2.43,      24.34,     85.24,          1.49
        2,          3,    1,         -4.58,          3.50,       1.57,      15.75,     55.17,          1.15
        2,          3,    2,         -1.98,          3.50,       1.92,      19.23,     67.37,          1.49
        2,          3,    3,         -1.28,          3.50,       2.15,      21.46,     75.17,          1.48
        2,          3,    4,         -0.40,          3.50,       2.32,      23.18,     81.18,          1.62
        2,          3,    5,          0.02,          3.50,       2.48,      24.79,     86.80,          1.62
        2,          3,    6,          0.31,          3.50,       2.62,      26.16,     91.62,          1.61
        2,          3,    7,          0.27,          3.50,       2.74,      27.41,     95.98,          1.50
        2,          4,    1,         -4.24,          3.50,       1.67,      16.72,     58.57,          1.12
        2,          4,    2,         -1.66,          3.50,       2.08,      20.83,     72.99,          1.42
        2,          4,    3,         -0.31,          3.50,       2.36,      23.58,     82.57,          1.61
        2,          4,    4,          0.10,          3.50,       2.57,      25.66,     89.89,          1.57
        2,          4,    5,          0.73,          3.50,       2.73,      27.34,     95.73,          1.67
        2,          4,    6,          1.02,          3.50,       2.88,      28.80,    100.84,          1.66
