[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -9,          4,    7,        -10.14,          3.50,       1.68,      16.78,     58.79,          0.28
       -8,          1,    1,        -15.73,          3.50,       0.98,       9.78,     34.28,          0.29
       -8,          1,    2,        -13.21,          3.50,       1.11,      11.08,     38.81,          0.35
       -8,          1,    3,        -12.34,          3.50,       1.20,      12.01,     42.10,          0.34
       -8,          1,    4,        -11.89,          3.50,       1.29,      12.86,     45.08,          0.32
       -8,          1,    5,        -11.74,          3.50,       1.36,      13.64,     47.78,          0.29
       -8,          1,    6,        -11.47,          3.50,       1.44,      14.38,     50.39,          0.28
       -8,          1,    7,        -11.07,          3.50,       1.51,      15.15,     53.07,          0.28
       -8,          2,    1,        -15.40,          3.50,       1.00,      10.00,     35.05,          0.28
       -8,          2,    2,        -12.93,          3.50,       1.14,      11.39,     39.90,          0.34
       -8,          2,    3,        -11.86,          3.50,       1.23,      12.37,     43.33,          0.35
       -8,          2,    4,        -11.34,          3.50,       1.33,      13.26,     46.44,          0.34
       -8,          2,    5,        -11.05,          3.50,       1.41,      14.13,     49.53,          0.32
       -8,          2,    6,        -10.64,          3.50,       1.49,      14.96,     52.39,          0.31
       -8,          2,    7,        -10.39,          3.50,       1.58,      15.76,     55.21,          0.30
       -8,          3,    1,        -14.67,          3.50,       1.03,      10.25,     35.92,          0.31
       -8,          3,    2,        -12.32,          3.50,       1.18,      11.79,     41.32,          0.36
       -8,          3,    3,        -11.20,          3.50,       1.30,      12.95,     45.36,          0.37
       -8,          3,    4,        -10.77,          3.50,       1.40,      13.99,     49.04,          0.35
       -8,          3,    5,        -10.05,          3.50,       1.50,      15.01,     52.60,          0.36
       -8,          3,    6,         -9.71,          3.50,       1.59,      15.88,     55.63,          0.35
       -8,          3,    7,         -9.42,          3.50,       1.67,      16.72,     58.59,          0.34
       -8,          4,    1,        -14.15,          3.50,       1.05,      10.55,     36.95,          0.32
       -8,          4,    2,        -11.63,          3.50,       1.23,      12.30,     43.10,          0.38
       -8,          4,    3,        -10.52,          3.50,       1.36,      13.64,     47.79,          0.39
       -8,          4,    4,         -9.85,          3.50,       1.48,      14.80,     51.86,          0.38
       -8,          4,    5,         -9.45,          3.50,       1.58,      15.79,     55.32,          0.37
       -8,          4,    6,         -9.14,          3.50,       1.67,      16.69,     58.47,          0.36
       -8,          4,    7,         -8.93,          3.50,       1.75,      17.50,     61.33,          0.35
       -7,          1,    1,        -14.66,          3.50,       1.00,      10.05,     35.20,          0.33
       -7,          1,    2,        -12.17,          3.50,       1.14,      11.45,     40.11,          0.40
       -7,          1,    3,        -11.32,          3.50,       1.24,      12.38,     43.38,          0.40
       -7,          1,    4,        -10.84,          3.50,       1.32,      13.22,     46.34,          0.38
       -7,          1,    5,        -10.51,          3.50,       1.40,      14.01,     49.10,          0.37
       -7,          1,    6,        -10.30,          3.50,       1.48,      14.82,     51.91,          0.35
       -7,          1,    7,        -10.08,          3.50,       1.55,      15.55,     54.46,          0.33
       -7,          2,    1,        -14.05,          3.50,       1.03,      10.28,     36.01,          0.35
       -7,          2,    2,        -11.67,          3.50,       1.18,      11.76,     41.21,          0.42
       -7,          2,    3,        -10.83,          3.50,       1.28,      12.80,     44.87,          0.41
       -7,          2,    4,        -10.28,          3.50,       1.37,      13.71,     48.04,          0.40
       -7,          2,    5,         -9.87,          3.50,       1.46,      14.66,     51.36,          0.39
       -7,          2,    6,         -9.61,          3.50,       1.54,      15.45,     54.15,          0.37
       -7,          2,    7,         -9.37,          3.50,       1.63,      16.29,     57.06,          0.36
       -7,          3,    1,        -13.76,          3.50,       1.06,      10.58,     37.07,          0.35
       -7,          3,    2,        -11.10,          3.50,       1.22,      12.22,     42.81,          0.43
       -7,          3,    3,        -10.07,          3.50,       1.35,      13.47,     47.20,          0.44
       -7,          3,    4,         -9.49,          3.50,       1.46,      14.58,     51.09,          0.43
       -7,          3,    5,         -9.00,          3.50,       1.56,      15.56,     54.53,          0.43
       -7,          3,    6,         -8.70,          3.50,       1.65,      16.52,     57.88,          0.41
       -7,          3,    7,         -8.38,          3.50,       1.73,      17.34,     60.76,          0.40
       -7,          4,    1,        -12.98,          3.50,       1.10,      10.96,     38.38,          0.37
       -7,          4,    2,        -10.75,          3.50,       1.28,      12.84,     44.98,          0.41
       -7,          4,    3,         -9.72,          3.50,       1.43,      14.25,     49.93,          0.42
       -7,          4,    4,         -8.80,          3.50,       1.55,      15.46,     54.18,          0.45
       -7,          4,    5,         -8.57,          3.50,       1.65,      16.50,     57.81,          0.42
       -7,          4,    6,         -8.07,          3.50,       1.74,      17.38,     60.90,          0.43
       -7,          4,    7,         -7.84,          3.50,       1.83,      18.32,     64.18,          0.42
       -6,          1,    1,        -13.77,          3.50,       1.03,      10.28,     36.01,          0.38
       -6,          1,    2,        -11.23,          3.50,       1.18,      11.79,     41.30,          0.46
       -6,          1,    3,        -10.40,          3.50,       1.28,      12.79,     44.82,          0.46
       -6,          1,    4,         -9.92,          3.50,       1.36,      13.63,     47.74,          0.45
       -6,          1,    5,         -9.63,          3.50,       1.45,      14.49,     50.76,          0.42
       -6,          1,    6,         -9.41,          3.50,       1.52,      15.22,     53.34,          0.40
       -6,          1,    7,         -9.19,          3.50,       1.60,      15.99,     56.03,          0.39
       -6,          2,    1,        -13.11,          3.50,       1.06,      10.59,     37.12,          0.40
       -6,          2,    2,        -10.73,          3.50,       1.21,      12.16,     42.60,          0.48
       -6,          2,    3,         -9.83,          3.50,       1.33,      13.24,     46.41,          0.48
       -6,          2,    4,         -9.34,          3.50,       1.42,      14.16,     49.62,          0.47
       -6,          2,    5,         -8.96,          3.50,       1.51,      15.11,     52.96,          0.45
       -6,          2,    6,         -8.67,          3.50,       1.60,      15.95,     55.87,          0.44
       -6,          2,    7,         -8.42,          3.50,       1.68,      16.80,     58.86,          0.42
       -6,          3,    1,        -12.53,          3.50,       1.09,      10.93,     38.28,          0.42
       -6,          3,    2,        -10.12,          3.50,       1.27,      12.69,     44.45,          0.50
       -6,          3,    3,         -9.10,          3.50,       1.40,      13.98,     48.98,          0.51
       -6,          3,    4,         -8.51,          3.50,       1.51,      15.12,     52.97,          0.50
       -6,          3,    5,         -8.07,          3.50,       1.62,      16.20,     56.75,          0.49
       -6,          3,    6,         -7.74,          3.50,       1.71,      17.10,     59.89,          0.48
       -6,          3,    7,         -7.45,          3.50,       1.81,      18.06,     63.27,          0.47
       -6,          4,    1,        -12.06,          3.50,       1.14,      11.37,     39.83,          0.41
       -6,          4,    2,         -9.55,          3.50,       1.34,      13.38,     46.88,          0.50
       -6,          4,    3,         -8.49,          3.50,       1.49,      14.89,     52.16,          0.52
       -6,          4,    4,         -7.84,          3.50,       1.61,      16.12,     56.50,          0.52
       -6,          4,    5,         -7.48,          3.50,       1.72,      17.18,     60.18,          0.50
       -6,          4,    6,         -7.12,          3.50,       1.82,      18.19,     63.74,          0.50
       -6,          4,    7,         -7.21,          3.50,       1.91,      19.06,     66.76,          0.45
       -5,          1,    1,        -12.39,          3.50,       1.08,      10.84,     37.98,          0.44
       -5,          1,    2,         -9.57,          3.50,       1.25,      12.51,     43.81,          0.58
       -5,          1,    3,         -8.74,          3.50,       1.36,      13.55,     47.46,          0.59
       -5,          1,    4,         -8.53,          3.50,       1.45,      14.47,     50.71,          0.54
       -5,          1,    5,         -8.02,          3.50,       1.53,      15.31,     53.66,          0.55
       -5,          1,    6,         -7.79,          3.50,       1.61,      16.09,     56.36,          0.53
       -5,          1,    7,         -7.60,          3.50,       1.69,      16.87,     59.10,          0.51
       -5,          2,    1,        -11.45,          3.50,       1.13,      11.22,     39.33,          0.50
       -5,          2,    2,         -9.06,          3.50,       1.30,      12.95,     45.37,          0.61
       -5,          2,    3,         -8.17,          3.50,       1.41,      14.11,     49.43,          0.62
       -5,          2,    4,         -7.99,          3.50,       1.51,      15.10,     52.89,          0.57
       -5,          2,    5,         -7.33,          3.50,       1.61,      16.11,     56.43,          0.59
       -5,          2,    6,         -7.09,          3.50,       1.69,      16.94,     59.32,          0.57
       -5,          2,    7,         -6.85,          3.50,       1.78,      17.85,     62.54,          0.55
       -5,          3,    1,        -10.89,          3.50,       1.16,      11.65,     40.80,          0.51
       -5,          3,    2,         -8.45,          3.50,       1.36,      13.63,     47.76,          0.62
       -5,          3,    3,         -7.46,          3.50,       1.50,      15.05,     52.74,          0.64
       -5,          3,    4,         -6.87,          3.50,       1.63,      16.27,     57.01,          0.64
       -5,          3,    5,         -6.43,          3.50,       1.73,      17.34,     60.75,          0.63
       -5,          3,    6,         -6.10,          3.50,       1.84,      18.40,     64.47,          0.62
       -5,          3,    7,         -5.87,          3.50,       1.93,      19.34,     67.76,          0.60
       -5,          4,    1,        -10.39,          3.50,       1.21,      12.11,     42.45,          0.52
       -5,          4,    2,         -7.87,          3.50,       1.44,      14.44,     50.60,          0.63
       -5,          4,    3,         -6.82,          3.50,       1.61,      16.11,     56.45,          0.66
       -5,          4,    4,         -6.18,          3.50,       1.74,      17.43,     61.06,          0.67
       -5,          4,    5,         -5.77,          3.50,       1.86,      18.62,     65.24,          0.65
       -5,          4,    6,         -5.48,          3.50,       1.97,      19.69,     68.95,          0.64
       -5,          4,    7,         -5.42,          3.50,       2.05,      20.55,     71.99,          0.61
       -4,          1,    1,        -11.35,          3.50,       1.11,      11.15,     39.04,          0.52
       -4,          1,    2,         -8.84,          3.50,       1.29,      12.86,     45.07,          0.65
       -4,          1,    3,         -8.03,          3.50,       1.39,      13.94,     48.86,          0.66
       -4,          1,    4,         -7.57,          3.50,       1.49,      14.87,     52.09,          0.64
       -4,          1,    5,         -7.30,          3.50,       1.57,      15.71,     55.05,          0.62
       -4,          1,    6,         -7.09,          3.50,       1.65,      16.51,     57.85,          0.59
       -4,          1,    7,         -6.91,          3.50,       1.73,      17.30,     60.60,          0.57
       -4,          2,    1,        -10.72,          3.50,       1.15,      11.52,     40.37,          0.55
       -4,          2,    2,         -8.34,          3.50,       1.33,      13.33,     46.71,          0.67
       -4,          2,    3,         -7.76,          3.50,       1.46,      14.58,     51.06,          0.64
       -4,          2,    4,         -7.00,          3.50,       1.56,      15.56,     54.53,          0.67
       -4,          2,    5,         -6.64,          3.50,       1.66,      16.57,     58.05,          0.65
       -4,          2,    6,         -6.38,          3.50,       1.75,      17.44,     61.09,          0.63
       -4,          2,    7,         -6.15,          3.50,       1.84,      18.35,     64.29,          0.62
       -4,          3,    1,        -10.16,          3.50,       1.20,      11.95,     41.88,          0.56
       -4,          3,    2,         -7.72,          3.50,       1.40,      14.04,     49.20,          0.69
       -4,          3,    3,         -6.74,          3.50,       1.56,      15.54,     54.43,          0.71
       -4,          3,    4,         -6.16,          3.50,       1.68,      16.79,     58.81,          0.71
       -4,          3,    5,         -5.98,          3.50,       1.80,      17.98,     62.97,          0.66
       -4,          3,    6,         -5.70,          3.50,       1.90,      19.01,     66.59,          0.64
       -4,          3,    7,         -5.16,          3.50,       2.00,      20.01,     70.08,          0.67
       -4,          4,    1,         -9.66,          3.50,       1.25,      12.48,     43.74,          0.57
       -4,          4,    2,         -7.14,          3.50,       1.50,      14.96,     52.42,          0.70
       -4,          4,    3,         -6.15,          3.50,       1.67,      16.71,     58.53,          0.72
       -4,          4,    4,         -5.46,          3.50,       1.81,      18.14,     63.54,          0.73
       -4,          4,    5,         -5.06,          3.50,       1.93,      19.31,     67.62,          0.73
       -4,          4,    6,         -4.76,          3.50,       2.03,      20.36,     71.31,          0.72
       -4,          4,    7,         -4.55,          3.50,       2.13,      21.33,     74.72,          0.70
       -3,          1,    1,        -11.04,          3.50,       1.14,      11.40,     39.96,          0.52
       -3,          1,    2,         -8.19,          3.50,       1.32,      13.21,     46.28,          0.71
       -3,          1,    3,         -7.37,          3.50,       1.44,      14.38,     50.40,          0.72
       -3,          1,    4,         -6.94,          3.50,       1.53,      15.29,     53.58,          0.71
       -3,          1,    5,         -6.67,          3.50,       1.61,      16.13,     56.51,          0.68
       -3,          1,    6,         -6.46,          3.50,       1.69,      16.89,     59.16,          0.66
       -3,          1,    7,         -6.28,          3.50,       1.77,      17.74,     62.14,          0.63
       -3,          2,    1,        -10.07,          3.50,       1.18,      11.82,     41.40,          0.60
       -3,          2,    2,         -7.68,          3.50,       1.37,      13.73,     48.12,          0.74
       -3,          2,    3,         -6.81,          3.50,       1.50,      14.98,     52.50,          0.75
       -3,          2,    4,         -6.64,          3.50,       1.60,      16.00,     56.08,          0.70
       -3,          2,    5,         -5.98,          3.50,       1.70,      17.02,     59.65,          0.73
       -3,          2,    6,         -5.90,          3.50,       1.80,      17.98,     62.99,          0.68
       -3,          2,    7,         -5.62,          3.50,       1.89,      18.89,     66.17,          0.66
       -3,          3,    1,         -9.49,          3.50,       1.23,      12.27,     43.01,          0.62
       -3,          3,    2,         -7.05,          3.50,       1.45,      14.53,     50.91,          0.76
       -3,          3,    3,         -6.07,          3.50,       1.61,      16.08,     56.36,          0.78
       -3,          3,    4,         -5.49,          3.50,       1.73,      17.32,     60.67,          0.79
       -3,          3,    5,         -5.06,          3.50,       1.86,      18.56,     65.04,          0.77
       -3,          3,    6,         -4.75,          3.50,       1.96,      19.64,     68.81,          0.76
       -3,          3,    7,         -4.50,          3.50,       2.06,      20.58,     72.10,          0.75
       -3,          4,    1,         -9.00,          3.50,       1.29,      12.88,     45.12,          0.62
       -3,          4,    2,         -6.63,          3.50,       1.55,      15.49,     54.28,          0.74
       -3,          4,    3,         -5.42,          3.50,       1.73,      17.25,     60.46,          0.81
       -3,          4,    4,         -4.90,          3.50,       1.88,      18.80,     65.85,          0.79
       -3,          4,    5,         -4.41,          3.50,       2.00,      20.00,     70.04,          0.80
       -3,          4,    6,         -4.10,          3.50,       2.11,      21.07,     73.81,          0.79
       -3,          4,    7,         -3.89,          3.50,       2.20,      22.04,     77.18,          0.78
       -2,          1,    1,         -9.56,          3.50,       1.19,      11.91,     41.74,          0.66
       -2,          1,    2,         -7.00,          3.50,       1.39,      13.92,     48.78,          0.84
       -2,          1,    3,         -6.18,          3.50,       1.51,      15.11,     52.93,          0.86
       -2,          1,    4,         -5.76,          3.50,       1.61,      16.07,     56.28,          0.85
       -2,          1,    5,         -5.49,          3.50,       1.69,      16.94,     59.34,          0.82
       -2,          1,    6,         -5.29,          3.50,       1.78,      17.79,     62.35,          0.79
       -2,          1,    7,         -5.33,          3.50,       1.87,      18.63,     65.27,          0.73
       -2,          2,    1,         -8.90,          3.50,       1.24,      12.38,     43.38,          0.70
       -2,          2,    2,         -6.48,          3.50,       1.45,      14.54,     50.94,          0.87
       -2,          2,    3,         -5.62,          3.50,       1.58,      15.86,     55.57,          0.90
       -2,          2,    4,         -5.41,          3.50,       1.69,      16.91,     59.26,          0.84
       -2,          2,    5,         -4.80,          3.50,       1.80,      18.05,     63.24,          0.86
       -2,          2,    6,         -4.55,          3.50,       1.90,      18.96,     66.43,          0.85
       -2,          2,    7,         -4.33,          3.50,       1.99,      19.92,     69.78,          0.82
       -2,          3,    1,         -8.31,          3.50,       1.30,      12.95,     45.38,          0.72
       -2,          3,    2,         -5.85,          3.50,       1.54,      15.41,     54.00,          0.89
       -2,          3,    3,         -4.87,          3.50,       1.71,      17.06,     59.77,          0.93
       -2,          3,    4,         -4.31,          3.50,       1.85,      18.49,     64.77,          0.93
       -2,          3,    5,         -3.95,          3.50,       1.98,      19.77,     69.26,          0.91
       -2,          3,    6,         -3.57,          3.50,       2.08,      20.82,     72.94,          0.92
       -2,          3,    7,         -3.34,          3.50,       2.19,      21.89,     76.66,          0.90
       -2,          4,    1,         -7.82,          3.50,       1.36,      13.62,     47.71,          0.72
       -2,          4,    2,         -5.27,          3.50,       1.65,      16.52,     57.87,          0.90
       -2,          4,    3,         -4.21,          3.50,       1.85,      18.51,     64.83,          0.95
       -2,          4,    4,         -3.59,          3.50,       2.01,      20.10,     70.40,          0.96
       -2,          4,    5,         -3.48,          3.50,       2.14,      21.41,     75.01,          0.89
       -2,          4,    6,         -3.09,          3.50,       2.25,      22.50,     78.82,          0.91
       -2,          4,    7,         -2.70,          3.50,       2.36,      23.55,     82.47,          0.93
       -1,          1,    1,         -8.59,          3.50,       1.24,      12.39,     43.42,          0.75
       -1,          1,    2,         -6.00,          3.50,       1.46,      14.63,     51.27,          0.95
       -1,          1,    3,         -5.17,          3.50,       1.59,      15.88,     55.63,          0.99
       -1,          1,    4,         -4.97,          3.50,       1.68,      16.84,     59.01,          0.93
       -1,          1,    5,         -4.74,          3.50,       1.78,      17.80,     62.35,          0.90
       -1,          1,    6,         -4.29,          3.50,       1.86,      18.63,     65.27,          0.92
       -1,          1,    7,         -4.13,          3.50,       1.95,      19.48,     68.23,          0.89
       -1,          2,    1,         -7.91,          3.50,       1.30,      12.94,     45.35,          0.79
       -1,          2,    2,         -5.47,          3.50,       1.52,      15.25,     53.44,          1.00
       -1,          2,    3,         -4.60,          3.50,       1.67,      16.68,     58.43,          1.03
       -1,          2,    4,         -4.14,          3.50,       1.78,      17.83,     62.47,          1.03
       -1,          2,    5,         -3.79,          3.50,       1.90,      18.98,     66.47,          1.00
       -1,          2,    6,         -3.55,          3.50,       1.99,      19.92,     69.80,          0.98
       -1,          2,    7,         -3.33,          3.50,       2.09,      20.88,     73.15,          0.96
       -1,          3,    1,         -7.33,          3.50,       1.36,      13.62,     47.70,          0.81
       -1,          3,    2,         -4.84,          3.50,       1.63,      16.28,     57.04,          1.02
       -1,          3,    3,         -3.86,          3.50,       1.81,      18.06,     63.26,          1.07
       -1,          3,    4,         -3.52,          3.50,       1.95,      19.54,     68.43,          1.02
       -1,          3,    5,         -2.86,          3.50,       2.08,      20.86,     73.08,          1.07
       -1,          3,    6,         -2.56,          3.50,       2.20,      22.00,     77.05,          1.06
       -1,          3,    7,         -2.31,          3.50,       2.31,      23.12,     80.99,          1.04
       -1,          4,    1,         -6.83,          3.50,       1.43,      14.33,     50.21,          0.82
       -1,          4,    2,         -4.25,          3.50,       1.75,      17.45,     61.13,          1.04
       -1,          4,    3,         -3.20,          3.50,       1.97,      19.66,     68.88,          1.09
       -1,          4,    4,         -2.57,          3.50,       2.13,      21.33,     74.71,          1.11
       -1,          4,    5,         -2.17,          3.50,       2.27,      22.70,     79.50,          1.11
       -1,          4,    6,         -1.89,          3.50,       2.39,      23.89,     83.65,          1.10
       -1,          4,    7,         -1.68,          3.50,       2.50,      25.00,     87.57,          1.08
        0,          1,    1,         -7.70,          3.50,       1.29,      12.91,     45.22,          0.84
        0,          1,    2,         -5.08,          3.50,       1.53,      15.29,     53.60,          1.09
        0,          1,    3,         -4.24,          3.50,       1.66,      16.62,     58.23,          1.13
        0,          1,    4,         -3.83,          3.50,       1.76,      17.63,     61.76,          1.13
        0,          1,    5,         -3.57,          3.50,       1.86,      18.60,     65.16,          1.09
        0,          1,    6,         -3.38,          3.50,       1.95,      19.49,     68.27,          1.06
        0,          1,    7,         -3.22,          3.50,       2.03,      20.31,     71.15,          1.03
        0,          2,    1,         -7.02,          3.50,       1.35,      13.51,     47.33,          0.89
        0,          2,    2,         -4.55,          3.50,       1.61,      16.00,     56.05,          1.13
        0,          2,    3,         -3.68,          3.50,       1.75,      17.52,     61.39,          1.18
        0,          2,    4,         -3.23,          3.50,       1.87,      18.74,     65.66,          1.17
        0,          2,    5,         -2.87,          3.50,       1.99,      19.89,     69.68,          1.16
        0,          2,    6,         -2.62,          3.50,       2.09,      20.88,     73.16,          1.13
        0,          2,    7,         -2.41,          3.50,       2.19,      21.89,     76.66,          1.11
        0,          3,    1,         -6.76,          3.50,       1.42,      14.20,     49.76,          0.85
        0,          3,    2,         -4.19,          3.50,       1.71,      17.10,     59.90,          1.09
        0,          3,    3,         -2.93,          3.50,       1.91,      19.09,     66.89,          1.21
        0,          3,    4,         -2.36,          3.50,       2.06,      20.55,     71.99,          1.23
        0,          3,    5,         -2.19,          3.50,       2.20,      21.99,     77.04,          1.16
        0,          3,    6,         -1.63,          3.50,       2.32,      23.25,     81.43,          1.21
        0,          3,    7,         -1.39,          3.50,       2.44,      24.37,     85.34,          1.20
        0,          4,    1,         -5.94,          3.50,       1.50,      15.00,     52.55,          0.92
        0,          4,    2,         -3.33,          3.50,       1.85,      18.50,     64.81,          1.16
        0,          4,    3,         -2.27,          3.50,       2.08,      20.78,     72.77,          1.24
        0,          4,    4,         -1.64,          3.50,       2.26,      22.61,     79.18,          1.26
        0,          4,    5,         -1.24,          3.50,       2.41,      24.03,     84.17,          1.27
        0,          4,    6,         -0.96,          3.50,       2.54,      25.35,     88.79,          1.25
        0,          4,    7,         -0.99,          3.50,       2.65,      26.49,     92.76,          1.17
        1,          1,    1,         -7.22,          3.50,       1.34,      13.40,     46.93,          0.87
        1,          1,    2,         -4.26,          3.50,       1.60,      15.98,     55.97,          1.21
        1,          1,    3,         -3.71,          3.50,       1.74,      17.36,     60.82,          1.19
        1,          1,    4,         -3.30,          3.50,       1.84,      18.43,     64.58,          1.18
        1,          1,    5,         -2.74,          3.50,       1.94,      19.43,     68.06,          1.23
        1,          1,    6,         -2.56,          3.50,       2.03,      20.27,     70.99,          1.21
        1,          1,    7,         -2.39,          3.50,       2.12,      21.19,     74.21,          1.17
        1,          2,    1,         -6.23,          3.50,       1.41,      14.02,     49.12,          0.99
        1,          2,    2,         -3.71,          3.50,       1.68,      16.76,     58.70,          1.26
        1,          2,    3,         -2.84,          3.50,       1.84,      18.41,     64.51,          1.31
        1,          2,    4,         -2.38,          3.50,       1.96,      19.62,     68.75,          1.32
        1,          2,    5,         -2.30,          3.50,       2.08,      20.80,     72.86,          1.23
        1,          2,    6,         -1.88,          3.50,       2.19,      21.86,     76.57,          1.26
        1,          2,    7,         -1.59,          3.50,       2.29,      22.89,     80.19,          1.26
        1,          3,    1,         -5.63,          3.50,       1.49,      14.87,     52.11,          1.00
        1,          3,    2,         -3.08,          3.50,       1.80,      18.01,     63.11,          1.29
        1,          3,    3,         -2.10,          3.50,       2.01,      20.05,     70.25,          1.36
        1,          3,    4,         -1.52,          3.50,       2.16,      21.64,     75.80,          1.38
        1,          3,    5,         -1.11,          3.50,       2.31,      23.14,     81.05,          1.38
        1,          3,    6,         -0.81,          3.50,       2.44,      24.39,     85.42,          1.37
        1,          3,    7,         -0.57,          3.50,       2.56,      25.62,     89.72,          1.35
        1,          4,    1,         -5.14,          3.50,       1.57,      15.71,     55.05,          1.01
        1,          4,    2,         -2.68,          3.50,       1.95,      19.47,     68.20,          1.24
        1,          4,    3,         -1.43,          3.50,       2.19,      21.93,     76.82,          1.38
        1,          4,    4,         -0.99,          3.50,       2.38,      23.83,     83.48,          1.36
        1,          4,    5,         -0.40,          3.50,       2.54,      25.43,     89.07,          1.42
        1,          4,    6,         -0.11,          3.50,       2.68,      26.76,     93.71,          1.41
        1,          4,    7,          0.09,          3.50,       2.79,      27.93,     97.79,          1.40
        2,          1,    1,         -5.89,          3.50,       1.41,      14.09,     49.35,          1.06
        2,          1,    2,         -3.41,          3.50,       1.69,      16.94,     59.37,          1.32
        2,          1,    3,         -2.30,          3.50,       1.85,      18.54,     64.94,          1.47
        2,          1,    4,         -1.88,          3.50,       1.96,      19.61,     68.71,          1.48
        2,          1,    5,         -1.63,          3.50,       2.06,      20.57,     72.07,          1.46
        2,          1,    6,         -1.45,          3.50,       2.15,      21.51,     75.33,          1.42
        2,          1,    7,         -1.51,          3.50,       2.24,      22.39,     78.42,          1.32
        2,          2,    1,         -5.18,          3.50,       1.49,      14.87,     52.11,          1.12
        2,          2,    2,         -2.61,          3.50,       1.79,      17.90,     62.71,          1.45
        2,          2,    3,         -1.97,          3.50,       1.96,      19.65,     68.83,          1.45
        2,          2,    4,         -1.26,          3.50,       2.09,      20.90,     73.19,          1.55
        2,          2,    5,         -0.93,          3.50,       2.22,      22.18,     77.69,          1.53
        2,          2,    6,         -0.69,          3.50,       2.33,      23.27,     81.50,          1.51
        2,          2,    7,         -0.81,          3.50,       2.44,      24.35,     85.28,          1.38
        2,          3,    1,         -4.58,          3.50,       1.57,      15.72,     55.09,          1.15
        2,          3,    2,         -1.98,          3.50,       1.92,      19.26,     67.44,          1.49
        2,          3,    3,         -0.98,          3.50,       2.14,      21.43,     75.07,          1.59
        2,          3,    4,         -0.41,          3.50,       2.32,      23.16,     81.14,          1.61
        2,          3,    5,          0.01,          3.50,       2.48,      24.82,     86.91,          1.61
        2,          3,    6,          0.30,          3.50,       2.62,      26.18,     91.68,          1.60
        2,          3,    7,          0.54,          3.50,       2.74,      27.43,     96.02,          1.59
        2,          4,    1,         -4.31,          3.50,       1.67,      16.71,     58.53,          1.10
        2,          4,    2,         -1.40,          3.50,       2.08,      20.85,     73.04,          1.50
        2,          4,    3,         -0.32,          3.50,       2.35,      23.58,     82.57,          1.61
        2,          4,    4,          0.31,          3.50,       2.57,      25.70,     90.01,          1.65
        2,          4,    5,          0.72,          3.50,       2.74,      27.35,     95.75,          1.66
        2,          4,    6,          1.00,          3.50,       2.88,      28.77,    100.74,          1.66
